"","subsector","species","region","international_waters","tons"
"442","artisanal","CABALLA","IX",0,NA
"443","artisanal","CABALLA","V",0,16.5
"444","artisanal","CABALLA","VI",0,1
"445","artisanal","CABALLA","VII",0,NA
"446","artisanal","CABALLA","VIII",0,33
"447","artisanal","CABALLA","X",0,NA
"448","artisanal","CABALLA","XI",0,NA
"449","artisanal","CABALLA","XII",0,NA
"450","artisanal","CABALLA","XIV",0,NA
"451","artisanal","CABALLA","XV",0,45.2
"452","artisanal","CABINZA","I",0,3
"453","artisanal","CABINZA","II",0,7.2
"454","artisanal","CABINZA","III",0,21
"455","artisanal","CABINZA","IV",0,14.4
"456","artisanal","CABINZA","IX",0,NA
"457","artisanal","CABINZA","V",0,3
"458","artisanal","CABINZA","VI",0,NA
"459","artisanal","CABINZA","VII",0,3.8
"460","artisanal","CABINZA","VIII",0,2
"461","artisanal","CABINZA","X",0,NA
"462","artisanal","CABINZA","XI",0,NA
"463","artisanal","CABINZA","XII",0,NA
"464","artisanal","CABINZA","XIV",0,NA
"465","artisanal","CABINZA","XV",0,3.33333333333333
"466","artisanal","CABRILLA COMUN","I",0,3
"467","artisanal","CABRILLA COMUN","II",0,44.4
"468","artisanal","CABRILLA COMUN","III",0,3.4
"469","artisanal","CABRILLA COMUN","IV",0,NA
"470","artisanal","CABRILLA COMUN","IX",0,NA
"471","artisanal","CABRILLA COMUN","V",0,8.8
"472","artisanal","CABRILLA COMUN","VI",0,NA
"473","artisanal","CABRILLA COMUN","VII",0,13
"474","artisanal","CABRILLA COMUN","VIII",0,26.2
"475","artisanal","CABRILLA COMUN","X",0,NA
"476","artisanal","CABRILLA COMUN","XI",0,NA
"477","artisanal","CABRILLA COMUN","XII",0,NA
"478","artisanal","CABRILLA COMUN","XIV",0,NA
"479","artisanal","CABRILLA COMUN","XV",0,3
"480","artisanal","CABRILLA ESPA<U+00D1>OLA","I",0,NA
"481","artisanal","CABRILLA ESPA<U+00D1>OLA","II",0,4.33333333333333
"482","artisanal","CABRILLA ESPA<U+00D1>OLA","III",0,1.5
"483","artisanal","CABRILLA ESPA<U+00D1>OLA","IV",0,NA
"484","artisanal","CABRILLA ESPA<U+00D1>OLA","IX",0,NA
"485","artisanal","CABRILLA ESPA<U+00D1>OLA","V",0,2.4
"486","artisanal","CABRILLA ESPA<U+00D1>OLA","VI",0,NA
"487","artisanal","CABRILLA ESPA<U+00D1>OLA","VII",0,1.66666666666667
"488","artisanal","CABRILLA ESPA<U+00D1>OLA","VIII",0,15.75
"489","artisanal","CABRILLA ESPA<U+00D1>OLA","X",0,NA
"490","artisanal","CABRILLA ESPA<U+00D1>OLA","XI",0,NA
"491","artisanal","CABRILLA ESPA<U+00D1>OLA","XII",0,NA
"492","artisanal","CABRILLA ESPA<U+00D1>OLA","XIV",0,NA
"493","artisanal","CABRILLA ESPA<U+00D1>OLA","XV",0,NA
"494","artisanal","CALAMAR","I",0,NA
"495","artisanal","CALAMAR","II",0,NA
"496","artisanal","CALAMAR","III",0,NA
"497","artisanal","CALAMAR","IV",0,NA
"498","artisanal","CALAMAR","IX",0,NA
"499","artisanal","CALAMAR","V",0,NA
"500","artisanal","CALAMAR","VI",0,NA
"501","artisanal","CALAMAR","VII",0,NA
"502","artisanal","CALAMAR","VIII",0,12
"503","artisanal","CALAMAR","X",0,1.5
"504","artisanal","CALAMAR","XI",0,NA
"505","artisanal","CALAMAR","XII",0,NA
"506","artisanal","CALAMAR","XIV",0,NA
"507","artisanal","CALAMAR","XV",0,NA
"508","artisanal","CAMARON DE ROCA","I",0,NA
"509","artisanal","CAMARON DE ROCA","II",0,NA
"510","artisanal","CAMARON DE ROCA","III",0,NA
"511","artisanal","CAMARON DE ROCA","IV",0,NA
"512","artisanal","CAMARON DE ROCA","IX",0,NA
"513","artisanal","CAMARON DE ROCA","V",0,2.5
"514","artisanal","CAMARON DE ROCA","VI",0,NA
"515","artisanal","CAMARON DE ROCA","VII",0,NA
"516","artisanal","CAMARON DE ROCA","VIII",0,NA
"517","artisanal","CAMARON DE ROCA","X",0,NA
"518","artisanal","CAMARON DE ROCA","XI",0,NA
"519","artisanal","CAMARON DE ROCA","XII",0,NA
"520","artisanal","CAMARON DE ROCA","XIV",0,NA
"521","artisanal","CAMARON DE ROCA","XV",0,NA
"522","artisanal","CAMARON NAILON","I",0,NA
"523","artisanal","CAMARON NAILON","II",0,NA
"524","artisanal","CAMARON NAILON","III",0,4
"525","artisanal","CAMARON NAILON","IV",0,535.4
"526","artisanal","CAMARON NAILON","IX",0,NA
"527","artisanal","CAMARON NAILON","V",0,511.8
"528","artisanal","CAMARON NAILON","VI",0,NA
"529","artisanal","CAMARON NAILON","VII",0,NA
"530","artisanal","CAMARON NAILON","VIII",0,NA
"531","artisanal","CAMARON NAILON","X",0,NA
"532","artisanal","CAMARON NAILON","XI",0,NA
"533","artisanal","CAMARON NAILON","XII",0,NA
"534","artisanal","CAMARON NAILON","XIV",0,NA
"535","artisanal","CAMARON NAILON","XV",0,NA
"536","artisanal","CAMARON NAVAJA","I",0,NA
"537","artisanal","CAMARON NAVAJA","II",0,NA
"538","artisanal","CAMARON NAVAJA","III",0,NA
"539","artisanal","CAMARON NAVAJA","IV",0,NA
"540","artisanal","CAMARON NAVAJA","IX",0,NA
"541","artisanal","CAMARON NAVAJA","V",0,1
"542","artisanal","CAMARON NAVAJA","VI",0,NA
"543","artisanal","CAMARON NAVAJA","VII",0,NA
"544","artisanal","CAMARON NAVAJA","VIII",0,NA
"545","artisanal","CAMARON NAVAJA","X",0,NA
"546","artisanal","CAMARON NAVAJA","XI",0,NA
"547","artisanal","CAMARON NAVAJA","XII",0,NA
"548","artisanal","CAMARON NAVAJA","XIV",0,NA
"549","artisanal","CAMARON NAVAJA","XV",0,NA
"550","artisanal","CANGREJO DORADO DE J. FERNANDEZ","I",0,NA
"551","artisanal","CANGREJO DORADO DE J. FERNANDEZ","II",0,NA
"552","artisanal","CANGREJO DORADO DE J. FERNANDEZ","III",0,NA
"553","artisanal","CANGREJO DORADO DE J. FERNANDEZ","IV",0,NA
"554","artisanal","CANGREJO DORADO DE J. FERNANDEZ","IX",0,NA
"555","artisanal","CANGREJO DORADO DE J. FERNANDEZ","V",0,11.2
"556","artisanal","CANGREJO DORADO DE J. FERNANDEZ","VI",0,NA
"557","artisanal","CANGREJO DORADO DE J. FERNANDEZ","VII",0,NA
"558","artisanal","CANGREJO DORADO DE J. FERNANDEZ","VIII",0,NA
"559","artisanal","CANGREJO DORADO DE J. FERNANDEZ","X",0,NA
"560","artisanal","CANGREJO DORADO DE J. FERNANDEZ","XI",0,NA
"561","artisanal","CANGREJO DORADO DE J. FERNANDEZ","XII",0,NA
"562","artisanal","CANGREJO DORADO DE J. FERNANDEZ","XIV",0,NA
"563","artisanal","CANGREJO DORADO DE J. FERNANDEZ","XV",0,NA
"564","artisanal","CANQUE","I",0,NA
"565","artisanal","CANQUE","II",0,NA
"566","artisanal","CANQUE","III",0,NA
"567","artisanal","CANQUE","IV",0,NA
"568","artisanal","CANQUE","IX",0,NA
"569","artisanal","CANQUE","V",0,2.66666666666667
"570","artisanal","CANQUE","VI",0,NA
"571","artisanal","CANQUE","VII",0,NA
"572","artisanal","CANQUE","VIII",0,NA
"573","artisanal","CANQUE","X",0,NA
"574","artisanal","CANQUE","XI",0,NA
"575","artisanal","CANQUE","XII",0,NA
"576","artisanal","CANQUE","XIV",0,NA
"577","artisanal","CANQUE","XV",0,NA
"578","artisanal","CARACOL LOCATE","I",0,406.8
"579","artisanal","CARACOL LOCATE","II",0,117.2
"580","artisanal","CARACOL LOCATE","III",0,2
"581","artisanal","CARACOL LOCATE","IV",0,1.5
"582","artisanal","CARACOL LOCATE","IX",0,NA
"583","artisanal","CARACOL LOCATE","V",0,NA
"584","artisanal","CARACOL LOCATE","VI",0,NA
"585","artisanal","CARACOL LOCATE","VII",0,NA
"586","artisanal","CARACOL LOCATE","VIII",0,NA
"587","artisanal","CARACOL LOCATE","X",0,NA
"588","artisanal","CARACOL LOCATE","XI",0,NA
"589","artisanal","CARACOL LOCATE","XII",0,NA
"590","artisanal","CARACOL LOCATE","XIV",0,2
"591","artisanal","CARACOL LOCATE","XV",0,13.6
"592","artisanal","CARACOL PALO PALO","I",0,NA
"593","artisanal","CARACOL PALO PALO","II",0,3
"594","artisanal","CARACOL PALO PALO","III",0,NA
"595","artisanal","CARACOL PALO PALO","IV",0,17
"596","artisanal","CARACOL PALO PALO","IX",0,NA
"597","artisanal","CARACOL PALO PALO","V",0,NA
"598","artisanal","CARACOL PALO PALO","VI",0,NA
"599","artisanal","CARACOL PALO PALO","VII",0,NA
"600","artisanal","CARACOL PALO PALO","VIII",0,NA
"601","artisanal","CARACOL PALO PALO","X",0,127.4
"602","artisanal","CARACOL PALO PALO","XI",0,4
"603","artisanal","CARACOL PALO PALO","XII",0,NA
"604","artisanal","CARACOL PALO PALO","XIV",0,NA
"605","artisanal","CARACOL PALO PALO","XV",0,NA
"606","artisanal","CARACOL PICUYO","I",0,NA
"607","artisanal","CARACOL PICUYO","II",0,NA
"608","artisanal","CARACOL PICUYO","III",0,NA
"609","artisanal","CARACOL PICUYO","IV",0,NA
"610","artisanal","CARACOL PICUYO","IX",0,NA
"611","artisanal","CARACOL PICUYO","V",0,NA
"612","artisanal","CARACOL PICUYO","VI",0,NA
"613","artisanal","CARACOL PICUYO","VII",0,NA
"614","artisanal","CARACOL PICUYO","VIII",0,NA
"615","artisanal","CARACOL PICUYO","X",0,7.6
"616","artisanal","CARACOL PICUYO","XI",0,NA
"617","artisanal","CARACOL PICUYO","XII",0,NA
"618","artisanal","CARACOL PICUYO","XIV",0,1
"619","artisanal","CARACOL PICUYO","XV",0,NA
"620","artisanal","CARACOL RUBIO","I",0,NA
"621","artisanal","CARACOL RUBIO","II",0,NA
"622","artisanal","CARACOL RUBIO","III",0,4
"623","artisanal","CARACOL RUBIO","IV",0,2
"624","artisanal","CARACOL RUBIO","IX",0,NA
"625","artisanal","CARACOL RUBIO","V",0,NA
"626","artisanal","CARACOL RUBIO","VI",0,NA
"627","artisanal","CARACOL RUBIO","VII",0,NA
"628","artisanal","CARACOL RUBIO","VIII",0,NA
"629","artisanal","CARACOL RUBIO","X",0,1
"630","artisanal","CARACOL RUBIO","XI",0,NA
"631","artisanal","CARACOL RUBIO","XII",0,NA
"632","artisanal","CARACOL RUBIO","XIV",0,NA
"633","artisanal","CARACOL RUBIO","XV",0,NA
"634","artisanal","CARACOL TEGULA","I",0,NA
"635","artisanal","CARACOL TEGULA","II",0,10
"636","artisanal","CARACOL TEGULA","III",0,4.66666666666667
"637","artisanal","CARACOL TEGULA","IV",0,14
"638","artisanal","CARACOL TEGULA","IX",0,NA
"639","artisanal","CARACOL TEGULA","V",0,3.2
"640","artisanal","CARACOL TEGULA","VI",0,6.6
"641","artisanal","CARACOL TEGULA","VII",0,11.2
"642","artisanal","CARACOL TEGULA","VIII",0,11.4
"643","artisanal","CARACOL TEGULA","X",0,NA
"644","artisanal","CARACOL TEGULA","XI",0,1
"645","artisanal","CARACOL TEGULA","XII",0,NA
"646","artisanal","CARACOL TEGULA","XIV",0,1
"647","artisanal","CARACOL TEGULA","XV",0,NA
"648","artisanal","CARACOL TROPHON","I",0,NA
"649","artisanal","CARACOL TROPHON","II",0,NA
"650","artisanal","CARACOL TROPHON","III",0,NA
"651","artisanal","CARACOL TROPHON","IV",0,NA
"652","artisanal","CARACOL TROPHON","IX",0,NA
"653","artisanal","CARACOL TROPHON","V",0,NA
"654","artisanal","CARACOL TROPHON","VI",0,NA
"655","artisanal","CARACOL TROPHON","VII",0,NA
"656","artisanal","CARACOL TROPHON","VIII",0,NA
"657","artisanal","CARACOL TROPHON","X",0,NA
"658","artisanal","CARACOL TROPHON","XI",0,NA
"659","artisanal","CARACOL TROPHON","XII",0,1
"660","artisanal","CARACOL TROPHON","XIV",0,NA
"661","artisanal","CARACOL TROPHON","XV",0,NA
"662","artisanal","CARACOL TRUMULCO","I",0,NA
"663","artisanal","CARACOL TRUMULCO","II",0,NA
"664","artisanal","CARACOL TRUMULCO","III",0,NA
"665","artisanal","CARACOL TRUMULCO","IV",0,NA
"666","artisanal","CARACOL TRUMULCO","IX",0,NA
"667","artisanal","CARACOL TRUMULCO","V",0,1
"668","artisanal","CARACOL TRUMULCO","VI",0,NA
"669","artisanal","CARACOL TRUMULCO","VII",0,NA
"670","artisanal","CARACOL TRUMULCO","VIII",0,126.8
"671","artisanal","CARACOL TRUMULCO","X",0,2
"672","artisanal","CARACOL TRUMULCO","XI",0,NA
"673","artisanal","CARACOL TRUMULCO","XII",0,NA
"674","artisanal","CARACOL TRUMULCO","XIV",0,22.2
"675","artisanal","CARACOL TRUMULCO","XV",0,NA
"676","artisanal","CAROLA","I",0,NA
"677","artisanal","CAROLA","II",0,NA
"678","artisanal","CAROLA","III",0,NA
"679","artisanal","CAROLA","IV",0,NA
"680","artisanal","CAROLA","IX",0,NA
"681","artisanal","CAROLA","V",0,NA
"682","artisanal","CAROLA","VI",0,NA
"683","artisanal","CAROLA","VII",0,NA
"684","artisanal","CAROLA","VIII",0,1
"685","artisanal","CAROLA","X",0,1
"686","artisanal","CAROLA","XI",0,NA
"687","artisanal","CAROLA","XII",0,NA
"688","artisanal","CAROLA","XIV",0,NA
"689","artisanal","CAROLA","XV",0,NA
"690","artisanal","CENTOLLA","I",0,NA
"691","artisanal","CENTOLLA","II",0,NA
"692","artisanal","CENTOLLA","III",0,NA
"693","artisanal","CENTOLLA","IV",0,NA
"694","artisanal","CENTOLLA","IX",0,NA
"695","artisanal","CENTOLLA","V",0,NA
"696","artisanal","CENTOLLA","VI",0,NA
"697","artisanal","CENTOLLA","VII",0,NA
"698","artisanal","CENTOLLA","VIII",0,NA
"699","artisanal","CENTOLLA","X",0,1161.8
"700","artisanal","CENTOLLA","XI",0,82.4
"701","artisanal","CENTOLLA","XII",0,4387.2
"702","artisanal","CENTOLLA","XIV",0,101
"703","artisanal","CENTOLLA","XV",0,NA
"704","artisanal","CENTOLLON","I",0,NA
"705","artisanal","CENTOLLON","II",0,1
"706","artisanal","CENTOLLON","III",0,NA
"707","artisanal","CENTOLLON","IV",0,NA
"708","artisanal","CENTOLLON","IX",0,NA
"709","artisanal","CENTOLLON","V",0,NA
"710","artisanal","CENTOLLON","VI",0,NA
"711","artisanal","CENTOLLON","VII",0,NA
"712","artisanal","CENTOLLON","VIII",0,NA
"713","artisanal","CENTOLLON","X",0,NA
"714","artisanal","CENTOLLON","XI",0,15
"715","artisanal","CENTOLLON","XII",0,3180.6
"716","artisanal","CENTOLLON","XIV",0,NA
"717","artisanal","CENTOLLON","XV",0,NA
"718","artisanal","CHANCHARRO","I",0,NA
"719","artisanal","CHANCHARRO","II",0,NA
"720","artisanal","CHANCHARRO","III",0,NA
"721","artisanal","CHANCHARRO","IV",0,3
"722","artisanal","CHANCHARRO","IX",0,NA
"723","artisanal","CHANCHARRO","V",0,NA
"724","artisanal","CHANCHARRO","VI",0,NA
"725","artisanal","CHANCHARRO","VII",0,NA
"726","artisanal","CHANCHARRO","VIII",0,1
"727","artisanal","CHANCHARRO","X",0,1
"728","artisanal","CHANCHARRO","XI",0,NA
"729","artisanal","CHANCHARRO","XII",0,2
"730","artisanal","CHANCHARRO","XIV",0,NA
"731","artisanal","CHANCHARRO","XV",0,NA
"732","artisanal","CHASCA","I",0,NA
"733","artisanal","CHASCA","II",0,NA
"734","artisanal","CHASCA","III",0,7.33333333333333
"735","artisanal","CHASCA","IV",0,30
"736","artisanal","CHASCA","IX",0,NA
"737","artisanal","CHASCA","V",0,61.4
"738","artisanal","CHASCA","VI",0,227.4
"739","artisanal","CHASCA","VII",0,7.4
"740","artisanal","CHASCA","VIII",0,2
"741","artisanal","CHASCA","X",0,1.5
"742","artisanal","CHASCA","XI",0,NA
"743","artisanal","CHASCA","XII",0,NA
"744","artisanal","CHASCA","XIV",0,NA
"745","artisanal","CHASCA","XV",0,NA
"746","artisanal","CHASCON O HUIRO NEGRO","I",0,10152.75
"747","artisanal","CHASCON O HUIRO NEGRO","II",0,58154
"748","artisanal","CHASCON O HUIRO NEGRO","III",0,66030.25
"749","artisanal","CHASCON O HUIRO NEGRO","IV",0,10348
"750","artisanal","CHASCON O HUIRO NEGRO","IX",0,NA
"751","artisanal","CHASCON O HUIRO NEGRO","V",0,4665.75
"752","artisanal","CHASCON O HUIRO NEGRO","VI",0,361.5
"753","artisanal","CHASCON O HUIRO NEGRO","VII",0,135.5
"754","artisanal","CHASCON O HUIRO NEGRO","VIII",0,1524
"755","artisanal","CHASCON O HUIRO NEGRO","X",0,291.5
"756","artisanal","CHASCON O HUIRO NEGRO","XI",0,NA
"757","artisanal","CHASCON O HUIRO NEGRO","XII",0,NA
"758","artisanal","CHASCON O HUIRO NEGRO","XIV",0,21
"759","artisanal","CHASCON O HUIRO NEGRO","XV",0,56.75
"760","artisanal","CHASQUE O CHALACO","I",0,NA
"761","artisanal","CHASQUE O CHALACO","II",0,5
"762","artisanal","CHASQUE O CHALACO","III",0,NA
"763","artisanal","CHASQUE O CHALACO","IV",0,NA
"764","artisanal","CHASQUE O CHALACO","IX",0,NA
"765","artisanal","CHASQUE O CHALACO","V",0,NA
"766","artisanal","CHASQUE O CHALACO","VI",0,NA
"767","artisanal","CHASQUE O CHALACO","VII",0,NA
"768","artisanal","CHASQUE O CHALACO","VIII",0,NA
"769","artisanal","CHASQUE O CHALACO","X",0,NA
"770","artisanal","CHASQUE O CHALACO","XI",0,NA
"771","artisanal","CHASQUE O CHALACO","XII",0,NA
"772","artisanal","CHASQUE O CHALACO","XIV",0,NA
"773","artisanal","CHASQUE O CHALACO","XV",0,NA
"774","artisanal","CHICOREA DE MAR","I",0,NA
"775","artisanal","CHICOREA DE MAR","II",0,NA
"776","artisanal","CHICOREA DE MAR","III",0,643.2
"777","artisanal","CHICOREA DE MAR","IV",0,177.8
"778","artisanal","CHICOREA DE MAR","IX",0,NA
"779","artisanal","CHICOREA DE MAR","V",0,68
"780","artisanal","CHICOREA DE MAR","VI",0,NA
"781","artisanal","CHICOREA DE MAR","VII",0,NA
"782","artisanal","CHICOREA DE MAR","VIII",0,1071.4
"783","artisanal","CHICOREA DE MAR","X",0,195.6
"784","artisanal","CHICOREA DE MAR","XI",0,NA
"785","artisanal","CHICOREA DE MAR","XII",0,NA
"786","artisanal","CHICOREA DE MAR","XIV",0,NA
"787","artisanal","CHICOREA DE MAR","XV",0,NA
"788","artisanal","CHOCHA","I",0,NA
"789","artisanal","CHOCHA","II",0,NA
"790","artisanal","CHOCHA","III",0,NA
"791","artisanal","CHOCHA","IV",0,4
"792","artisanal","CHOCHA","IX",0,NA
"793","artisanal","CHOCHA","V",0,NA
"794","artisanal","CHOCHA","VI",0,NA
"795","artisanal","CHOCHA","VII",0,NA
"796","artisanal","CHOCHA","VIII",0,NA
"797","artisanal","CHOCHA","X",0,NA
"798","artisanal","CHOCHA","XI",0,NA
"799","artisanal","CHOCHA","XII",0,NA
"800","artisanal","CHOCHA","XIV",0,NA
"801","artisanal","CHOCHA","XV",0,1
"802","artisanal","CHOLGA","I",0,175.4
"803","artisanal","CHOLGA","II",0,55.4
"804","artisanal","CHOLGA","III",0,NA
"805","artisanal","CHOLGA","IV",0,NA
"806","artisanal","CHOLGA","IX",0,NA
"807","artisanal","CHOLGA","V",0,NA
"808","artisanal","CHOLGA","VI",0,NA
"809","artisanal","CHOLGA","VII",0,4.8
"810","artisanal","CHOLGA","VIII",0,144.2
"811","artisanal","CHOLGA","X",0,5353.6
"812","artisanal","CHOLGA","XI",0,63.6
"813","artisanal","CHOLGA","XII",0,91.4
"814","artisanal","CHOLGA","XIV",0,13.4
"815","artisanal","CHOLGA","XV",0,31.4
"816","artisanal","CHORITO","I",0,NA
"817","artisanal","CHORITO","II",0,NA
"818","artisanal","CHORITO","III",0,1
"819","artisanal","CHORITO","IV",0,NA
"820","artisanal","CHORITO","IX",0,4
"821","artisanal","CHORITO","V",0,NA
"822","artisanal","CHORITO","VI",0,NA
"823","artisanal","CHORITO","VII",0,NA
"824","artisanal","CHORITO","VIII",0,17.8
"825","artisanal","CHORITO","X",0,1304.8
"826","artisanal","CHORITO","XI",0,24
"827","artisanal","CHORITO","XII",0,53.4
"828","artisanal","CHORITO","XIV",0,57.8
"829","artisanal","CHORITO","XV",0,19.5
"830","artisanal","CHORO","I",0,136
"831","artisanal","CHORO","II",0,51.4
"832","artisanal","CHORO","III",0,NA
"833","artisanal","CHORO","IV",0,NA
"834","artisanal","CHORO","IX",0,10.2
"835","artisanal","CHORO","V",0,31.8
"836","artisanal","CHORO","VI",0,9
"837","artisanal","CHORO","VII",0,6
"838","artisanal","CHORO","VIII",0,6.6
"839","artisanal","CHORO","X",0,742
"840","artisanal","CHORO","XI",0,221
"841","artisanal","CHORO","XII",0,7
"842","artisanal","CHORO","XIV",0,72.8
"843","artisanal","CHORO","XV",0,8.6
"844","artisanal","COCHAYUYO","I",0,NA
"845","artisanal","COCHAYUYO","II",0,NA
"846","artisanal","COCHAYUYO","III",0,NA
"847","artisanal","COCHAYUYO","IV",0,608
"848","artisanal","COCHAYUYO","IX",0,134.4
"849","artisanal","COCHAYUYO","V",0,215.8
"850","artisanal","COCHAYUYO","VI",0,1679.4
"851","artisanal","COCHAYUYO","VII",0,637
"852","artisanal","COCHAYUYO","VIII",0,3586.4
"853","artisanal","COCHAYUYO","X",0,1485.4
"854","artisanal","COCHAYUYO","XI",0,NA
"855","artisanal","COCHAYUYO","XII",0,NA
"856","artisanal","COCHAYUYO","XIV",0,679.4
"857","artisanal","COCHAYUYO","XV",0,NA
"858","artisanal","COCHINILLA","I",0,NA
"859","artisanal","COCHINILLA","II",0,NA
"860","artisanal","COCHINILLA","III",0,NA
"861","artisanal","COCHINILLA","IV",0,NA
"862","artisanal","COCHINILLA","IX",0,NA
"863","artisanal","COCHINILLA","V",0,NA
"864","artisanal","COCHINILLA","VI",0,NA
"865","artisanal","COCHINILLA","VII",0,NA
"866","artisanal","COCHINILLA","VIII",0,31
"867","artisanal","COCHINILLA","X",0,NA
"868","artisanal","COCHINILLA","XI",0,NA
"869","artisanal","COCHINILLA","XII",0,NA
"870","artisanal","COCHINILLA","XIV",0,NA
"871","artisanal","COCHINILLA","XV",0,NA
"872","artisanal","COJINOBA DEL NORTE / PIAFRI","I",0,5.8
"873","artisanal","COJINOBA DEL NORTE / PIAFRI","II",0,67.2
"874","artisanal","COJINOBA DEL NORTE / PIAFRI","III",0,33.2
"875","artisanal","COJINOBA DEL NORTE / PIAFRI","IV",0,7.2
"876","artisanal","COJINOBA DEL NORTE / PIAFRI","IX",0,3.66666666666667
"877","artisanal","COJINOBA DEL NORTE / PIAFRI","V",0,27.8
"878","artisanal","COJINOBA DEL NORTE / PIAFRI","VI",0,NA
"879","artisanal","COJINOBA DEL NORTE / PIAFRI","VII",0,24.5
"880","artisanal","COJINOBA DEL NORTE / PIAFRI","VIII",0,79.4
"881","artisanal","COJINOBA DEL NORTE / PIAFRI","X",0,NA
"882","artisanal","COJINOBA DEL NORTE / PIAFRI","XI",0,NA
"883","artisanal","COJINOBA DEL NORTE / PIAFRI","XII",0,NA
"884","artisanal","COJINOBA DEL NORTE / PIAFRI","XIV",0,NA
"885","artisanal","COJINOBA DEL NORTE / PIAFRI","XV",0,3.4
"886","artisanal","COJINOBA DEL SUR O AZUL","I",0,NA
"887","artisanal","COJINOBA DEL SUR O AZUL","II",0,NA
"888","artisanal","COJINOBA DEL SUR O AZUL","III",0,NA
"889","artisanal","COJINOBA DEL SUR O AZUL","IV",0,NA
"890","artisanal","COJINOBA DEL SUR O AZUL","IX",0,3.5
"891","artisanal","COJINOBA DEL SUR O AZUL","V",0,NA
"892","artisanal","COJINOBA DEL SUR O AZUL","VI",0,NA
"893","artisanal","COJINOBA DEL SUR O AZUL","VII",0,NA
"894","artisanal","COJINOBA DEL SUR O AZUL","VIII",0,4.66666666666667
"895","artisanal","COJINOBA DEL SUR O AZUL","X",0,2.33333333333333
"896","artisanal","COJINOBA DEL SUR O AZUL","XI",0,NA
"897","artisanal","COJINOBA DEL SUR O AZUL","XII",0,NA
"898","artisanal","COJINOBA DEL SUR O AZUL","XIV",0,NA
"899","artisanal","COJINOBA DEL SUR O AZUL","XV",0,NA
"900","artisanal","COJINOBA MOTEADA","I",0,NA
"901","artisanal","COJINOBA MOTEADA","II",0,NA
"902","artisanal","COJINOBA MOTEADA","III",0,NA
"903","artisanal","COJINOBA MOTEADA","IV",0,NA
"904","artisanal","COJINOBA MOTEADA","IX",0,NA
"905","artisanal","COJINOBA MOTEADA","V",0,NA
"906","artisanal","COJINOBA MOTEADA","VI",0,NA
"907","artisanal","COJINOBA MOTEADA","VII",0,NA
"908","artisanal","COJINOBA MOTEADA","VIII",0,NA
"909","artisanal","COJINOBA MOTEADA","X",0,NA
"910","artisanal","COJINOBA MOTEADA","XI",0,NA
"911","artisanal","COJINOBA MOTEADA","XII",0,3
"912","artisanal","COJINOBA MOTEADA","XIV",0,NA
"913","artisanal","COJINOBA MOTEADA","XV",0,NA
"914","artisanal","CONGRIO COLORADO","I",0,NA
"915","artisanal","CONGRIO COLORADO","II",0,73.6
"916","artisanal","CONGRIO COLORADO","III",0,96.6
"917","artisanal","CONGRIO COLORADO","IV",0,77.4
"918","artisanal","CONGRIO COLORADO","IX",0,NA
"919","artisanal","CONGRIO COLORADO","V",0,100.8
"920","artisanal","CONGRIO COLORADO","VI",0,6.6
"921","artisanal","CONGRIO COLORADO","VII",0,20.8
"922","artisanal","CONGRIO COLORADO","VIII",0,136.4
"923","artisanal","CONGRIO COLORADO","X",0,21.4
"924","artisanal","CONGRIO COLORADO","XI",0,5.2
"925","artisanal","CONGRIO COLORADO","XII",0,NA
"926","artisanal","CONGRIO COLORADO","XIV",0,14
"927","artisanal","CONGRIO COLORADO","XV",0,NA
"928","artisanal","CONGRIO DORADO","I",0,NA
"929","artisanal","CONGRIO DORADO","II",0,NA
"930","artisanal","CONGRIO DORADO","III",0,1.66666666666667
"931","artisanal","CONGRIO DORADO","IV",0,NA
"932","artisanal","CONGRIO DORADO","IX",0,NA
"933","artisanal","CONGRIO DORADO","V",0,NA
"934","artisanal","CONGRIO DORADO","VI",0,NA
"935","artisanal","CONGRIO DORADO","VII",0,2
"936","artisanal","CONGRIO DORADO","VIII",0,35.8
"937","artisanal","CONGRIO DORADO","X",0,317.6
"938","artisanal","CONGRIO DORADO","XI",0,119.6
"939","artisanal","CONGRIO DORADO","XII",0,155.2
"940","artisanal","CONGRIO DORADO","XIV",0,39.4
"941","artisanal","CONGRIO DORADO","XV",0,NA
"942","artisanal","CONGRIO NEGRO","I",0,5
"943","artisanal","CONGRIO NEGRO","II",0,4.8
"944","artisanal","CONGRIO NEGRO","III",0,1
