"species","region","tons","product","year"
"LANGOSTINO AMARILLO","VII",0,"frozen",2016
"LANGOSTINO COLORADO","VII",0,"frozen",2016
"PICOROCO","VII",0,"frozen",2016
"ERIZO","VII",0,"frozen",2016
"PEPINO DE MAR","VII",0,"frozen",2016
"PIURE","VII",0,"frozen",2016
"HUIRO","VIII",60,"frozen",2016
"ALBACORA O PEZ ESPADA / IVI HEHEU","VIII",253,"frozen",2016
"ANCHOVETA","VIII",41,"frozen",2016
"ATUN ALETA AMARILLA / KAHI AVE AVE","VIII",0,"frozen",2016
"BACALAO DE PROFUNDIDAD","VIII",382,"frozen",2016
"BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","VIII",0,"frozen",2016
"BRECA O BILAGAY","VIII",0,"frozen",2016
"CABALLA","VIII",1102,"frozen",2016
"CABRILLA ESPANOLA","VIII",0,"frozen",2016
"CHANCHARRO","VIII",6,"frozen",2016
"COJINOBA DEL SUR O AZUL","VIII",1,"frozen",2016
"COJINOBA MOTEADA","VIII",2,"frozen",2016
"CONGRIO COLORADO","VIII",0,"frozen",2016
"CONGRIO DORADO","VIII",2,"frozen",2016
"CORVINA","VIII",2,"frozen",2016
"DORADO DE ALTURA / MAHI MAHI","VIII",0,"frozen",2016
"HUAIQUIL O CORVINILLA","VIII",1,"frozen",2016
"JUREL","VIII",108745,"frozen",2016
"LENGUADO DE OJOS CHICOS","VIII",0,"frozen",2016
"MERLUZA COMUN","VIII",4552,"frozen",2016
"MERLUZA DE COLA","VIII",2277,"frozen",2016
"MERLUZA DEL SUR O AUSTRAL","VIII",240,"frozen",2016
"PEJEGALLO","VIII",0,"frozen",2016
"PEJERREY DE MAR","VIII",8,"frozen",2016
"PEZ SOL","VIII",0,"frozen",2016
"REINETA","VIII",880,"frozen",2016
"ROBALO","VIII",0,"frozen",2016
"ROLLIZO","VIII",0,"frozen",2016
"SALMON DEL ATLANTICO","VIII",0,"frozen",2016
"SALMON PLATEADO O COHO","VIII",0,"frozen",2016
"SARDINA COMUN","VIII",207,"frozen",2016
"SIERRA","VIII",12,"frozen",2016
"TIBURON O MARRAJO DENTUDO","VIII",0,"frozen",2016
"TRUCHA ARCOIRIS","VIII",0,"frozen",2016
"VIDRIOLA, PALOMETA, DORADO O TOREMO","VIII",0,"frozen",2016
"ABALON ROJO","VIII",0,"frozen",2016
"ALMEJA","VIII",0,"frozen",2016
"CARACOL LOCATE","VIII",0,"frozen",2016
"CARACOL PALO PALO","VIII",0,"frozen",2016
"CARACOL RUBIO","VIII",0,"frozen",2016
"CARACOL TRUMULCO","VIII",11,"frozen",2016
"CHOCHA","VIII",0,"frozen",2016
"CHOLGA","VIII",0,"frozen",2016
"CHORITO","VIII",2,"frozen",2016
"CHORO","VIII",0,"frozen",2016
"CULENGUE","VIII",1,"frozen",2016
"HUEPO O NAVAJA DE MAR","VIII",247,"frozen",2016
"JIBIA O CALAMAR ROJO","VIII",53226,"frozen",2016
"JULIANA O TAWERA","VIII",0,"frozen",2016
"LAPA NEGRA","VIII",0,"frozen",2016
"LAPA REINA","VIII",0,"frozen",2016
"LAPA ROSADA","VIII",0,"frozen",2016
"LOCO","VIII",90,"frozen",2016
"MACHA","VIII",0,"frozen",2016
"NAVAJUELA","VIII",797,"frozen",2016
"OSTION DEL NORTE","VIII",0,"frozen",2016
"OSTION DEL SUR","VIII",0,"frozen",2016
"OSTRA CHILENA","VIII",0,"frozen",2016
"PULPO DEL NORTE","VIII",0,"frozen",2016
"PULPO DEL SUR","VIII",0,"frozen",2016
"TAQUILLA","VIII",53,"frozen",2016
"TUMBAO","VIII",0,"frozen",2016
"CAMARON NAILON","VIII",0,"frozen",2016
"CAMARON NAVAJA","VIII",0,"frozen",2016
"CANGREJO DORADO DE J. FERNANDEZ","VIII",0,"frozen",2016
"CENTOLLA","VIII",0,"frozen",2016
"CENTOLLON","VIII",0,"frozen",2016
"GAMBA","VIII",0,"frozen",2016
"JAIBA LIMON","VIII",66,"frozen",2016
"JAIBA MARMOLA","VIII",0,"frozen",2016
"JAIBA MORA","VIII",1,"frozen",2016
"JAIBA PANCHOTE O CANGREJO","VIII",2,"frozen",2016
"JAIBA PELUDA O PACHONA","VIII",0,"frozen",2016
"JAIBA REINA","VIII",4,"frozen",2016
"JAIBA REMADORA","VIII",2,"frozen",2016
"LANGOSTINO AMARILLO","VIII",136,"frozen",2016
"LANGOSTINO COLORADO","VIII",512,"frozen",2016
"PICOROCO","VIII",0,"frozen",2016
"ERIZO","VIII",0,"frozen",2016
"PEPINO DE MAR","VIII",68,"frozen",2016
"PIURE","VIII",0,"frozen",2016
"HUIRO","IX",0,"frozen",2016
"ALBACORA O PEZ ESPADA / IVI HEHEU","IX",0,"frozen",2016
"ANCHOVETA","IX",0,"frozen",2016
"ATUN ALETA AMARILLA / KAHI AVE AVE","IX",0,"frozen",2016
"BACALAO DE PROFUNDIDAD","IX",0,"frozen",2016
"BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","IX",0,"frozen",2016
"BRECA O BILAGAY","IX",0,"frozen",2016
"CABALLA","IX",0,"frozen",2016
"CABRILLA ESPANOLA","IX",0,"frozen",2016
"CHANCHARRO","IX",0,"frozen",2016
"COJINOBA DEL SUR O AZUL","IX",0,"frozen",2016
"COJINOBA MOTEADA","IX",0,"frozen",2016
"CONGRIO COLORADO","IX",0,"frozen",2016
"CONGRIO DORADO","IX",0,"frozen",2016
"CORVINA","IX",0,"frozen",2016
"DORADO DE ALTURA / MAHI MAHI","IX",0,"frozen",2016
"HUAIQUIL O CORVINILLA","IX",0,"frozen",2016
"JUREL","IX",0,"frozen",2016
"LENGUADO DE OJOS CHICOS","IX",0,"frozen",2016
"MERLUZA COMUN","IX",0,"frozen",2016
"MERLUZA DE COLA","IX",0,"frozen",2016
"MERLUZA DEL SUR O AUSTRAL","IX",0,"frozen",2016
"PEJEGALLO","IX",0,"frozen",2016
"PEJERREY DE MAR","IX",0,"frozen",2016
"PEZ SOL","IX",0,"frozen",2016
"REINETA","IX",0,"frozen",2016
"ROBALO","IX",0,"frozen",2016
"ROLLIZO","IX",0,"frozen",2016
"SALMON DEL ATLANTICO","IX",16,"frozen",2016
"SALMON PLATEADO O COHO","IX",0,"frozen",2016
"SARDINA COMUN","IX",0,"frozen",2016
"SIERRA","IX",0,"frozen",2016
"TIBURON O MARRAJO DENTUDO","IX",0,"frozen",2016
"TRUCHA ARCOIRIS","IX",6,"frozen",2016
"VIDRIOLA, PALOMETA, DORADO O TOREMO","IX",0,"frozen",2016
"ABALON ROJO","IX",0,"frozen",2016
"ALMEJA","IX",0,"frozen",2016
"CARACOL LOCATE","IX",0,"frozen",2016
"CARACOL PALO PALO","IX",0,"frozen",2016
"CARACOL RUBIO","IX",0,"frozen",2016
"CARACOL TRUMULCO","IX",0,"frozen",2016
"CHOCHA","IX",0,"frozen",2016
"CHOLGA","IX",0,"frozen",2016
"CHORITO","IX",0,"frozen",2016
"CHORO","IX",0,"frozen",2016
"CULENGUE","IX",0,"frozen",2016
"HUEPO O NAVAJA DE MAR","IX",0,"frozen",2016
"JIBIA O CALAMAR ROJO","IX",95,"frozen",2016
"JULIANA O TAWERA","IX",0,"frozen",2016
"LAPA NEGRA","IX",0,"frozen",2016
"LAPA REINA","IX",0,"frozen",2016
"LAPA ROSADA","IX",0,"frozen",2016
"LOCO","IX",0,"frozen",2016
"MACHA","IX",0,"frozen",2016
"NAVAJUELA","IX",0,"frozen",2016
"OSTION DEL NORTE","IX",0,"frozen",2016
"OSTION DEL SUR","IX",0,"frozen",2016
"OSTRA CHILENA","IX",0,"frozen",2016
"PULPO DEL NORTE","IX",0,"frozen",2016
"PULPO DEL SUR","IX",0,"frozen",2016
"TAQUILLA","IX",0,"frozen",2016
"TUMBAO","IX",0,"frozen",2016
"CAMARON NAILON","IX",0,"frozen",2016
"CAMARON NAVAJA","IX",0,"frozen",2016
"CANGREJO DORADO DE J. FERNANDEZ","IX",0,"frozen",2016
"CENTOLLA","IX",0,"frozen",2016
"CENTOLLON","IX",0,"frozen",2016
"GAMBA","IX",0,"frozen",2016
"JAIBA LIMON","IX",0,"frozen",2016
"JAIBA MARMOLA","IX",0,"frozen",2016
"JAIBA MORA","IX",0,"frozen",2016
"JAIBA PANCHOTE O CANGREJO","IX",0,"frozen",2016
"JAIBA PELUDA O PACHONA","IX",0,"frozen",2016
"JAIBA REINA","IX",0,"frozen",2016
"JAIBA REMADORA","IX",0,"frozen",2016
"LANGOSTINO AMARILLO","IX",0,"frozen",2016
"LANGOSTINO COLORADO","IX",0,"frozen",2016
"PICOROCO","IX",0,"frozen",2016
"ERIZO","IX",0,"frozen",2016
"PEPINO DE MAR","IX",0,"frozen",2016
"PIURE","IX",0,"frozen",2016
"HUIRO","XIV",0,"frozen",2016
"ALBACORA O PEZ ESPADA / IVI HEHEU","XIV",0,"frozen",2016
"ANCHOVETA","XIV",0,"frozen",2016
"ATUN ALETA AMARILLA / KAHI AVE AVE","XIV",0,"frozen",2016
"BACALAO DE PROFUNDIDAD","XIV",0,"frozen",2016
"BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","XIV",0,"frozen",2016
"BRECA O BILAGAY","XIV",0,"frozen",2016
"CABALLA","XIV",0,"frozen",2016
"CABRILLA ESPANOLA","XIV",0,"frozen",2016
"CHANCHARRO","XIV",0,"frozen",2016
"COJINOBA DEL SUR O AZUL","XIV",0,"frozen",2016
"COJINOBA MOTEADA","XIV",0,"frozen",2016
"CONGRIO COLORADO","XIV",0,"frozen",2016
"CONGRIO DORADO","XIV",0,"frozen",2016
"CORVINA","XIV",0,"frozen",2016
"DORADO DE ALTURA / MAHI MAHI","XIV",0,"frozen",2016
"HUAIQUIL O CORVINILLA","XIV",0,"frozen",2016
"JUREL","XIV",0,"frozen",2016
"LENGUADO DE OJOS CHICOS","XIV",0,"frozen",2016
"MERLUZA COMUN","XIV",0,"frozen",2016
"MERLUZA DE COLA","XIV",0,"frozen",2016
"MERLUZA DEL SUR O AUSTRAL","XIV",2,"frozen",2016
"PEJEGALLO","XIV",0,"frozen",2016
"PEJERREY DE MAR","XIV",5,"frozen",2016
"PEZ SOL","XIV",0,"frozen",2016
"REINETA","XIV",0,"frozen",2016
"ROBALO","XIV",5,"frozen",2016
"ROLLIZO","XIV",0,"frozen",2016
"SALMON DEL ATLANTICO","XIV",0,"frozen",2016
"SALMON PLATEADO O COHO","XIV",0,"frozen",2016
"SARDINA COMUN","XIV",0,"frozen",2016
"SIERRA","XIV",26,"frozen",2016
"TIBURON O MARRAJO DENTUDO","XIV",0,"frozen",2016
"TRUCHA ARCOIRIS","XIV",1180,"frozen",2016
"VIDRIOLA, PALOMETA, DORADO O TOREMO","XIV",0,"frozen",2016
"ABALON ROJO","XIV",0,"frozen",2016
"ALMEJA","XIV",0,"frozen",2016
"CARACOL LOCATE","XIV",0,"frozen",2016
"CARACOL PALO PALO","XIV",0,"frozen",2016
"CARACOL RUBIO","XIV",0,"frozen",2016
"CARACOL TRUMULCO","XIV",0,"frozen",2016
"CHOCHA","XIV",0,"frozen",2016
"CHOLGA","XIV",0,"frozen",2016
"CHORITO","XIV",0,"frozen",2016
"CHORO","XIV",0,"frozen",2016
"CULENGUE","XIV",0,"frozen",2016
"HUEPO O NAVAJA DE MAR","XIV",0,"frozen",2016
"JIBIA O CALAMAR ROJO","XIV",17,"frozen",2016
"JULIANA O TAWERA","XIV",0,"frozen",2016
"LAPA NEGRA","XIV",0,"frozen",2016
"LAPA REINA","XIV",0,"frozen",2016
"LAPA ROSADA","XIV",0,"frozen",2016
"LOCO","XIV",7,"frozen",2016
"MACHA","XIV",0,"frozen",2016
"NAVAJUELA","XIV",0,"frozen",2016
"OSTION DEL NORTE","XIV",0,"frozen",2016
"OSTION DEL SUR","XIV",0,"frozen",2016
"OSTRA CHILENA","XIV",0,"frozen",2016
"PULPO DEL NORTE","XIV",0,"frozen",2016
"PULPO DEL SUR","XIV",0,"frozen",2016
"TAQUILLA","XIV",0,"frozen",2016
"TUMBAO","XIV",0,"frozen",2016
"CAMARON NAILON","XIV",0,"frozen",2016
"CAMARON NAVAJA","XIV",0,"frozen",2016
"CANGREJO DORADO DE J. FERNANDEZ","XIV",0,"frozen",2016
"CENTOLLA","XIV",190,"frozen",2016
"CENTOLLON","XIV",0,"frozen",2016
"GAMBA","XIV",0,"frozen",2016
"JAIBA LIMON","XIV",0,"frozen",2016
"JAIBA MARMOLA","XIV",191,"frozen",2016
"JAIBA MORA","XIV",0,"frozen",2016
"JAIBA PANCHOTE O CANGREJO","XIV",0,"frozen",2016
"JAIBA PELUDA O PACHONA","XIV",0,"frozen",2016
"JAIBA REINA","XIV",0,"frozen",2016
"JAIBA REMADORA","XIV",0,"frozen",2016
"LANGOSTINO AMARILLO","XIV",0,"frozen",2016
"LANGOSTINO COLORADO","XIV",0,"frozen",2016
"PICOROCO","XIV",0,"frozen",2016
"ERIZO","XIV",0,"frozen",2016
"PEPINO DE MAR","XIV",0,"frozen",2016
"PIURE","XIV",0,"frozen",2016
"HUIRO","X",0,"frozen",2016
"ALBACORA O PEZ ESPADA / IVI HEHEU","X",264,"frozen",2016
"ANCHOVETA","X",0,"frozen",2016
"ATUN ALETA AMARILLA / KAHI AVE AVE","X",0,"frozen",2016
"BACALAO DE PROFUNDIDAD","X",419,"frozen",2016
"BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","X",0,"frozen",2016
"BRECA O BILAGAY","X",0,"frozen",2016
"CABALLA","X",0,"frozen",2016
"CABRILLA ESPANOLA","X",0,"frozen",2016
"CHANCHARRO","X",0,"frozen",2016
"COJINOBA DEL SUR O AZUL","X",0,"frozen",2016
"COJINOBA MOTEADA","X",0,"frozen",2016
"CONGRIO COLORADO","X",16,"frozen",2016
"CONGRIO DORADO","X",83,"frozen",2016
"CORVINA","X",2,"frozen",2016
"DORADO DE ALTURA / MAHI MAHI","X",0,"frozen",2016
"HUAIQUIL O CORVINILLA","X",0,"frozen",2016
"JUREL","X",0,"frozen",2016
"LENGUADO DE OJOS CHICOS","X",0,"frozen",2016
"MERLUZA COMUN","X",0,"frozen",2016
"MERLUZA DE COLA","X",0,"frozen",2016
"MERLUZA DEL SUR O AUSTRAL","X",995,"frozen",2016
"PEJEGALLO","X",0,"frozen",2016
"PEJERREY DE MAR","X",313,"frozen",2016
"PEZ SOL","X",0,"frozen",2016
"REINETA","X",32,"frozen",2016
"ROBALO","X",6,"frozen",2016
"ROLLIZO","X",1,"frozen",2016
"SALMON DEL ATLANTICO","X",86506,"frozen",2016
"SALMON PLATEADO O COHO","X",86889,"frozen",2016
"SARDINA COMUN","X",0,"frozen",2016
"SIERRA","X",681,"frozen",2016
"TIBURON O MARRAJO DENTUDO","X",0,"frozen",2016
"TRUCHA ARCOIRIS","X",23033,"frozen",2016
"VIDRIOLA, PALOMETA, DORADO O TOREMO","X",0,"frozen",2016
"ABALON ROJO","X",11,"frozen",2016
"ALMEJA","X",44,"frozen",2016
"CARACOL LOCATE","X",0,"frozen",2016
"CARACOL PALO PALO","X",3,"frozen",2016
"CARACOL RUBIO","X",0,"frozen",2016
"CARACOL TRUMULCO","X",0,"frozen",2016
"CHOCHA","X",0,"frozen",2016
"CHOLGA","X",40,"frozen",2016
"CHORITO","X",86153,"frozen",2016
"CHORO","X",18,"frozen",2016
"CULENGUE","X",55,"frozen",2016
"HUEPO O NAVAJA DE MAR","X",80,"frozen",2016
"JIBIA O CALAMAR ROJO","X",3278,"frozen",2016
"JULIANA O TAWERA","X",2375,"frozen",2016
"LAPA NEGRA","X",0,"frozen",2016
"LAPA REINA","X",0,"frozen",2016
"LAPA ROSADA","X",0,"frozen",2016
"LOCO","X",358,"frozen",2016
"MACHA","X",81,"frozen",2016
"NAVAJUELA","X",290,"frozen",2016
"OSTION DEL NORTE","X",0,"frozen",2016
"OSTION DEL SUR","X",0,"frozen",2016
"OSTRA CHILENA","X",0,"frozen",2016
"PULPO DEL NORTE","X",0,"frozen",2016
"PULPO DEL SUR","X",428,"frozen",2016
"TAQUILLA","X",53,"frozen",2016
"TUMBAO","X",72,"frozen",2016
"CAMARON NAILON","X",0,"frozen",2016
"CAMARON NAVAJA","X",0,"frozen",2016
"CANGREJO DORADO DE J. FERNANDEZ","X",0,"frozen",2016
"CENTOLLA","X",403,"frozen",2016
"CENTOLLON","X",0,"frozen",2016
"GAMBA","X",0,"frozen",2016
"JAIBA LIMON","X",0,"frozen",2016
"JAIBA MARMOLA","X",950,"frozen",2016
"JAIBA MORA","X",2,"frozen",2016
"JAIBA PANCHOTE O CANGREJO","X",2,"frozen",2016
"JAIBA PELUDA O PACHONA","X",7,"frozen",2016
"JAIBA REINA","X",0,"frozen",2016
"JAIBA REMADORA","X",0,"frozen",2016
"LANGOSTINO AMARILLO","X",0,"frozen",2016
"LANGOSTINO COLORADO","X",0,"frozen",2016
"PICOROCO","X",1,"frozen",2016
"ERIZO","X",408,"frozen",2016
"PEPINO DE MAR","X",10,"frozen",2016
"PIURE","X",33,"frozen",2016
"HUIRO","XI",0,"frozen",2016
"ALBACORA O PEZ ESPADA / IVI HEHEU","XI",0,"frozen",2016
"ANCHOVETA","XI",0,"frozen",2016
"ATUN ALETA AMARILLA / KAHI AVE AVE","XI",0,"frozen",2016
"BACALAO DE PROFUNDIDAD","XI",0,"frozen",2016
"BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","XI",0,"frozen",2016
"BRECA O BILAGAY","XI",0,"frozen",2016
"CABALLA","XI",0,"frozen",2016
"CABRILLA ESPANOLA","XI",0,"frozen",2016
"CHANCHARRO","XI",0,"frozen",2016
"COJINOBA DEL SUR O AZUL","XI",114,"frozen",2016
"COJINOBA MOTEADA","XI",286,"frozen",2016
"CONGRIO COLORADO","XI",0,"frozen",2016
"CONGRIO DORADO","XI",17,"frozen",2016
"CORVINA","XI",0,"frozen",2016
"DORADO DE ALTURA / MAHI MAHI","XI",0,"frozen",2016
"HUAIQUIL O CORVINILLA","XI",0,"frozen",2016
"JUREL","XI",0,"frozen",2016
"LENGUADO DE OJOS CHICOS","XI",0,"frozen",2016
"MERLUZA COMUN","XI",0,"frozen",2016
"MERLUZA DE COLA","XI",2546,"frozen",2016
"MERLUZA DEL SUR O AUSTRAL","XI",1870,"frozen",2016
"PEJEGALLO","XI",0,"frozen",2016
"PEJERREY DE MAR","XI",0,"frozen",2016
"PEZ SOL","XI",0,"frozen",2016
"REINETA","XI",335,"frozen",2016
"ROBALO","XI",0,"frozen",2016
"ROLLIZO","XI",0,"frozen",2016
"SALMON DEL ATLANTICO","XI",4347,"frozen",2016
"SALMON PLATEADO O COHO","XI",0,"frozen",2016
"SARDINA COMUN","XI",0,"frozen",2016
"SIERRA","XI",0,"frozen",2016
"TIBURON O MARRAJO DENTUDO","XI",0,"frozen",2016
"TRUCHA ARCOIRIS","XI",0,"frozen",2016
"VIDRIOLA, PALOMETA, DORADO O TOREMO","XI",0,"frozen",2016
"ABALON ROJO","XI",0,"frozen",2016
"ALMEJA","XI",0,"frozen",2016
"CARACOL LOCATE","XI",0,"frozen",2016
"CARACOL PALO PALO","XI",0,"frozen",2016
"CARACOL RUBIO","XI",0,"frozen",2016
"CARACOL TRUMULCO","XI",0,"frozen",2016
"CHOCHA","XI",0,"frozen",2016
"CHOLGA","XI",0,"frozen",2016
"CHORITO","XI",0,"frozen",2016
"CHORO","XI",0,"frozen",2016
"CULENGUE","XI",14,"frozen",2016
"HUEPO O NAVAJA DE MAR","XI",0,"frozen",2016
"JIBIA O CALAMAR ROJO","XI",0,"frozen",2016
"JULIANA O TAWERA","XI",0,"frozen",2016
"LAPA NEGRA","XI",0,"frozen",2016
"LAPA REINA","XI",0,"frozen",2016
"LAPA ROSADA","XI",0,"frozen",2016
"LOCO","XI",0,"frozen",2016
"MACHA","XI",0,"frozen",2016
"NAVAJUELA","XI",0,"frozen",2016
"OSTION DEL NORTE","XI",0,"frozen",2016
"OSTION DEL SUR","XI",0,"frozen",2016
"OSTRA CHILENA","XI",0,"frozen",2016
"PULPO DEL NORTE","XI",0,"frozen",2016
"PULPO DEL SUR","XI",0,"frozen",2016
"TAQUILLA","XI",0,"frozen",2016
"TUMBAO","XI",0,"frozen",2016
"CAMARON NAILON","XI",0,"frozen",2016
"CAMARON NAVAJA","XI",0,"frozen",2016
"CANGREJO DORADO DE J. FERNANDEZ","XI",0,"frozen",2016
"CENTOLLA","XI",92,"frozen",2016
"CENTOLLON","XI",0,"frozen",2016
"GAMBA","XI",0,"frozen",2016
"JAIBA LIMON","XI",0,"frozen",2016
"JAIBA MARMOLA","XI",200,"frozen",2016
"JAIBA MORA","XI",0,"frozen",2016
"JAIBA PANCHOTE O CANGREJO","XI",0,"frozen",2016
"JAIBA PELUDA O PACHONA","XI",0,"frozen",2016
"JAIBA REINA","XI",0,"frozen",2016
"JAIBA REMADORA","XI",0,"frozen",2016
"LANGOSTINO AMARILLO","XI",0,"frozen",2016
"LANGOSTINO COLORADO","XI",0,"frozen",2016
"PICOROCO","XI",0,"frozen",2016
"ERIZO","XI",0,"frozen",2016
"PEPINO DE MAR","XI",0,"frozen",2016
"PIURE","XI",0,"frozen",2016
"HUIRO","XII",0,"frozen",2016
"ALBACORA O PEZ ESPADA / IVI HEHEU","XII",0,"frozen",2016
"ANCHOVETA","XII",0,"frozen",2016
"ATUN ALETA AMARILLA / KAHI AVE AVE","XII",0,"frozen",2016
"BACALAO DE PROFUNDIDAD","XII",12,"frozen",2016
"BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","XII",0,"frozen",2016
"BRECA O BILAGAY","XII",0,"frozen",2016
"CABALLA","XII",0,"frozen",2016
"CABRILLA ESPANOLA","XII",0,"frozen",2016
"CHANCHARRO","XII",0,"frozen",2016
"COJINOBA DEL SUR O AZUL","XII",0,"frozen",2016
"COJINOBA MOTEADA","XII",0,"frozen",2016
"CONGRIO COLORADO","XII",0,"frozen",2016
"CONGRIO DORADO","XII",71,"frozen",2016
"CORVINA","XII",0,"frozen",2016
"DORADO DE ALTURA / MAHI MAHI","XII",0,"frozen",2016
"HUAIQUIL O CORVINILLA","XII",0,"frozen",2016
"JUREL","XII",0,"frozen",2016
"LENGUADO DE OJOS CHICOS","XII",0,"frozen",2016
"MERLUZA COMUN","XII",0,"frozen",2016
"MERLUZA DE COLA","XII",0,"frozen",2016
"MERLUZA DEL SUR O AUSTRAL","XII",2,"frozen",2016
"PEJEGALLO","XII",0,"frozen",2016
"PEJERREY DE MAR","XII",8,"frozen",2016
"PEZ SOL","XII",0,"frozen",2016
"REINETA","XII",0,"frozen",2016
"ROBALO","XII",5,"frozen",2016
"ROLLIZO","XII",0,"frozen",2016
"SALMON DEL ATLANTICO","XII",44308,"frozen",2016
"SALMON PLATEADO O COHO","XII",0,"frozen",2016
"SARDINA COMUN","XII",0,"frozen",2016
"SIERRA","XII",0,"frozen",2016
"TIBURON O MARRAJO DENTUDO","XII",0,"frozen",2016
"TRUCHA ARCOIRIS","XII",13371,"frozen",2016
"VIDRIOLA, PALOMETA, DORADO O TOREMO","XII",0,"frozen",2016
"ABALON ROJO","XII",0,"frozen",2016
"ALMEJA","XII",2,"frozen",2016
"CARACOL LOCATE","XII",0,"frozen",2016
"CARACOL PALO PALO","XII",0,"frozen",2016
"CARACOL RUBIO","XII",0,"frozen",2016
"CARACOL TRUMULCO","XII",0,"frozen",2016
"CHOCHA","XII",0,"frozen",2016
"CHOLGA","XII",0,"frozen",2016
"CHORITO","XII",1,"frozen",2016
"CHORO","XII",0,"frozen",2016
"CULENGUE","XII",0,"frozen",2016
"HUEPO O NAVAJA DE MAR","XII",91,"frozen",2016
"JIBIA O CALAMAR ROJO","XII",0,"frozen",2016
"JULIANA O TAWERA","XII",0,"frozen",2016
"LAPA NEGRA","XII",0,"frozen",2016
"LAPA REINA","XII",0,"frozen",2016
"LAPA ROSADA","XII",0,"frozen",2016
"LOCO","XII",0,"frozen",2016
"MACHA","XII",0,"frozen",2016
"NAVAJUELA","XII",0,"frozen",2016
"OSTION DEL NORTE","XII",0,"frozen",2016
"OSTION DEL SUR","XII",114,"frozen",2016
"OSTRA CHILENA","XII",0,"frozen",2016
"PULPO DEL NORTE","XII",0,"frozen",2016
"PULPO DEL SUR","XII",0,"frozen",2016
"TAQUILLA","XII",0,"frozen",2016
"TUMBAO","XII",0,"frozen",2016
"CAMARON NAILON","XII",0,"frozen",2016
"CAMARON NAVAJA","XII",0,"frozen",2016
"CANGREJO DORADO DE J. FERNANDEZ","XII",0,"frozen",2016
"CENTOLLA","XII",2875,"frozen",2016
"CENTOLLON","XII",2107,"frozen",2016
"GAMBA","XII",0,"frozen",2016
"JAIBA LIMON","XII",0,"frozen",2016
"JAIBA MARMOLA","XII",1,"frozen",2016
"JAIBA MORA","XII",0,"frozen",2016
"JAIBA PANCHOTE O CANGREJO","XII",0,"frozen",2016
"JAIBA PELUDA O PACHONA","XII",0,"frozen",2016
"JAIBA REINA","XII",0,"frozen",2016
"JAIBA REMADORA","XII",0,"frozen",2016
"LANGOSTINO AMARILLO","XII",0,"frozen",2016
"LANGOSTINO COLORADO","XII",0,"frozen",2016
"PICOROCO","XII",0,"frozen",2016
"ERIZO","XII",835,"frozen",2016
"PEPINO DE MAR","XII",0,"frozen",2016
"PIURE","XII",0,"frozen",2016
"HUIRO","RM",0,"frozen",2016
"ALBACORA O PEZ ESPADA / IVI HEHEU","RM",530,"frozen",2016
"ANCHOVETA","RM",0,"frozen",2016
"ATUN ALETA AMARILLA / KAHI AVE AVE","RM",1,"frozen",2016
"BACALAO DE PROFUNDIDAD","RM",474,"frozen",2016
"BACALAO I.PASCUA,ATUN ESCOFINA/KONSO","RM",0,"frozen",2016
"BRECA O BILAGAY","RM",0,"frozen",2016
"CABALLA","RM",0,"frozen",2016
"CABRILLA ESPANOLA","RM",0,"frozen",2016
"CHANCHARRO","RM",0,"frozen",2016
"COJINOBA DEL SUR O AZUL","RM",2,"frozen",2016
"COJINOBA MOTEADA","RM",0,"frozen",2016
"CONGRIO COLORADO","RM",1,"frozen",2016
"CONGRIO DORADO","RM",11,"frozen",2016
"CORVINA","RM",2,"frozen",2016
"DORADO DE ALTURA / MAHI MAHI","RM",0,"frozen",2016
"HUAIQUIL O CORVINILLA","RM",0,"frozen",2016
"JUREL","RM",0,"frozen",2016
"LENGUADO DE OJOS CHICOS","RM",0,"frozen",2016
"MERLUZA COMUN","RM",5,"frozen",2016
"MERLUZA DE COLA","RM",0,"frozen",2016
"MERLUZA DEL SUR O AUSTRAL","RM",9,"frozen",2016
"PEJEGALLO","RM",0,"frozen",2016
"PEJERREY DE MAR","RM",0,"frozen",2016
"PEZ SOL","RM",0,"frozen",2016
"REINETA","RM",21,"frozen",2016
"ROBALO","RM",2,"frozen",2016
"ROLLIZO","RM",0,"frozen",2016
"SALMON DEL ATLANTICO","RM",0,"frozen",2016
"SALMON PLATEADO O COHO","RM",0,"frozen",2016
"SARDINA COMUN","RM",0,"frozen",2016
"SIERRA","RM",0,"frozen",2016
"TIBURON O MARRAJO DENTUDO","RM",0,"frozen",2016
"TRUCHA ARCOIRIS","RM",20,"frozen",2016
"VIDRIOLA, PALOMETA, DORADO O TOREMO","RM",1,"frozen",2016
"ABALON ROJO","RM",0,"frozen",2016
"ALMEJA","RM",0,"frozen",2016
"CARACOL LOCATE","RM",0,"frozen",2016
"CARACOL PALO PALO","RM",0,"frozen",2016
"CARACOL RUBIO","RM",0,"frozen",2016
"CARACOL TRUMULCO","RM",0,"frozen",2016
"CHOCHA","RM",0,"frozen",2016
"CHOLGA","RM",0,"frozen",2016
"CHORITO","RM",0,"frozen",2016
"CHORO","RM",0,"frozen",2016
"CULENGUE","RM",0,"frozen",2016
