PRECIOS DE PRIMERA TRANSACCIÓN ,,,,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,,,,
2009,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
AÑO,MES,REGIÓN,Código Caleta,Nom_caleta,Código especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO,,,
,,,,,,,,HUMEDAD,,B - L - O,BN - AM,CHD - PP,,,
2009,9,IV,122,COQUIMBO,273,Rollizo,"1,500,000",,0.02,B,BN,CHD,,,
2009,9,IV,122,COQUIMBO,652,Jaiba mora,"800,000",,0.02,B,BN,CHD,,,
2009,9,IV,122,COQUIMBO,234,Jurel,"300,000",,0.04,B,BN,PP,,,
2009,9,IV,122,COQUIMBO,242,Merluza común,"500,000",,0.60,B,BN,CHD,,,
2009,9,IV,122,COQUIMBO,219,Cabinza,"250,000",,0.10,B,BN,CHD,,,
2009,9,IV,122,COQUIMBO,227,Congrio colorado,"2,000,000",,0.04,B,BN,CHD,,,
2009,9,IV,122,COQUIMBO,288,Canque,"400,000",,0.02,B,BN,CHD,,,
2009,9,IV,122,COQUIMBO,242,Merluza común,"1,000,000",,0.07,B,BN,CHD,,,
2009,9,IV,122,COQUIMBO,234,Jurel,"800,000",,0.03,B,BN,PP,,,
2009,9,IV,122,COQUIMBO,219,Cabinza,"300,000",,0.03,B,BN,CHD,,,
2009,9,IV,122,COQUIMBO,220,Cabrilla,"1,000,000",,0.02,B,BN,CHD,,,
2009,9,IV,122,COQUIMBO,273,Rollizo,"1,200,000",,0.01,B,BN,CHD,,,
2009,9,V,230,SAN ANTONIO,242,Merluza común,"400,000",,0.40,B,BN,CHD,,,
2009,9,V,230,SAN ANTONIO,242,Merluza común,"400,000",,0.38,B,BN,CHD,,,
2009,9,VI,254,BUCALEMU,242,Merluza común,"180,000",,0.34,B,BN,CHD,,,
2009,9,VI,254,BUCALEMU,242,Merluza común,"214,000",,1.12,B,BN,CHD,,,
2009,9,VIII,350,LO ROJAS,655,Jaiba remadora,"670,000",,0.45,B-L,BN,CHD,,,
2009,9,VIII,350,LO ROJAS,260,Pejerrey de mar,"500,000",,0.73,B-L,BN,CHD,,,
2009,9,VIII,350,LO ROJAS,227,Congrio colorado,"1,350,000",,0.41,B,BN,CHD,,,
2009,9,VIII,350,LO ROJAS,229,Congrio negro,"740,000",,0.58,B,BN,CHD,,,
2009,9,VIII,350,LO ROJAS,270,Róbalo,"640,000",,0.28,B,BN,CHD,,,
2009,9,VIII,350,LO ROJAS,654,Jaiba marmola,"940,000",,0.71,L,BN,CHD,,,
2009,9,VIII,350,LO ROJAS,444,Huepo o navaja de mar,"610,000",,2.30,B,BN,PP,,,
2009,9,VIII,350,LO ROJAS,465,Navajuela,"640,000",,3.45,B,BN,PP,,,
2009,9,VIII,350,LO ROJAS,406,Almeja o taca,"210,000",,0.98,B,BN,CHD,,,
2009,9,VIII,350,LO ROJAS,213,Blanquillo,"850,000",,0.18,B,BN,CHD,,,
2009,9,VIII,350,LO ROJAS,234,Jurel,"620,000",,5.80,B-L,BN,PP,,,
2009,9,VIII,350,LO ROJAS,282,Sierra,"380,000",,1.25,L,BN,CHD,,,
2009,9,VIII,350,LO ROJAS,242,Merluza común,"1,310,000",,3.54,L,BN,CHD,,,
2009,9,VIII,350,LO ROJAS,258,Pejegallo,"610,000",,0.25,L,BN,CHD,,,
2009,9,VIII,350,LO ROJAS,230,Corvina,"1,350,000",,0.89,B,BN,CHD,,,
2009,9,VIII,350,LO ROJAS,455,Loco,"2,800,000",,1.90,B,AM,PP,,,
2009,9,VIII,350,LO ROJAS,258,Pejegallo,"750,000",,0.56,B-L,BN,CHD,,,
2009,9,VIII,350,LO ROJAS,654,Jaiba marmola,"580,000",,0.72,B-L,BN,CHD,,,
2009,9,VIII,350,LO ROJAS,260,Pejerrey de mar,"560,000",,0.45,B-L,BN,CHD,,,
2009,9,VIII,350,LO ROJAS,227,Congrio colorado,"1,120,000",,0.28,B,BN,CHD,,,
2009,9,VIII,350,LO ROJAS,229,Congrio negro,"610,000",,0.53,B,BN,CHD,,,
2009,9,VIII,350,LO ROJAS,465,Navajuela,"710,000",,0.71,B,BN,PP,,,
2009,9,VIII,350,LO ROJAS,444,Huepo o navaja de mar,"550,000",,0.80,B,BN,PP,,,
2009,9,VIII,350,LO ROJAS,242,Merluza común,"980,000",,0.81,L,BN,CHD,,,
2009,9,VIII,350,LO ROJAS,234,Jurel,"450,000",,0.76,L,BN,PP,,,
2009,9,VIII,350,LO ROJAS,282,Sierra,"550,000",,0.34,L,BN,CHD,,,
2009,9,VIII,350,LO ROJAS,455,Loco,"2,560,000",,2.30,B,AM ,PP,,,
2009,9,VIII,350,LO ROJAS,655,Jaiba remadora,"710,000",,0.48,B,BN,CHD,,,
2009,9,VIII,350,LO ROJAS,230,Corvina,"1,130,000",,0.61,L,BN,CHD,,,
2009,9,VIII,350,LO ROJAS,226,Cojiboba del norte ,"1,200,000",,0.67,L,BN,CHD,,,
2009,9,VIII,324,TALCAHUANO,227,Congrio colorado,"2,500,000",,0.10,B,BN,CHD,,,
2009,9,VIII,324,TALCAHUANO,229,Congrio negro,"1,500,000",,0.02,B,BN,CHD,,,
2009,9,VIII,324,TALCAHUANO,242,Merluza común,"2,000,000",,0.20,L,BN,CHD,,,
2009,9,VIII,324,TALCAHUANO,260,Pejerrey de mar,"1,500,000",,0.03,B,BN,CHD,,,
2009,9,VIII,324,TALCAHUANO,408,Tumbao,"500,000",,0.07,B,BN,CHD,,,
2009,9,VIII,324,TALCAHUANO,413,Caracol trophon,"350,000",,0.01,B,BN,CHD,,,
2009,9,VIII,324,TALCAHUANO,425,Cholga,"500,000",,0.15,B,BN,CHD,,,
2009,9,VIII,324,TALCAHUANO,435,Choro,"800,000",,0.10,B,BN,CHD,,,
2009,9,VIII,324,TALCAHUANO,651,Jaiba limón,"1,700,000",,0.01,B,BN,CHD,,,
2009,9,VIII,324,TALCAHUANO,653,Jaiba peluda,"1,000,000",,0.04,B,BN,CHD,,,
2009,9,VIII,324,TALCAHUANO,656,Cangrejo,"700,000",,0.08,B,BN,CHD,,,
2009,9,VIII,324,TALCAHUANO,110,Cochayuyo,"500,000",No disponible,0.02,B,BN,CHD,,,
2009,9,VIII,324,TALCAHUANO,110,Cochayuyo,"800,000",No disponible,0.03,B,BN,CHD,,,
2009,9,VIII,324,TALCAHUANO,406,Almeja o taca,"600,000",,0.02,B,BN,CHD,,,
2009,9,VIII,324,TALCAHUANO,408,Tumbao,"500,000",,0.02,B,BN,CHD,,,
2009,9,VIII,324,TALCAHUANO,425,Cholga,"500,000",,0.06,B,BN,CHD,,,
2009,9,VIII,324,TALCAHUANO,465,Navajuela,"1,500,000",,0.02,B,BN,CHD,,,
2009,9,VIII,324,TALCAHUANO,227,Congrio colorado,"2,000,000",,0.02,B,BN,CHD,,,
2009,9,VIII,324,TALCAHUANO,242,Merluza común,"1,000,000",,0.04,L,BN,CHD,,,
2009,9,VIII,324,TALCAHUANO,260,Pejerrey de mar,"1,500,000",,0.01,B,BN,CHD,,,
2009,9,VIII,324,TALCAHUANO,644,Picoroco,"1,000,000",,0.06,B,BN,CHD,,,
2009,9,VIII,324,TALCAHUANO,652,Jaiba mora,"1,000,000",,0.04,B,BN,CHD,,,
2009,9,VIII,324,TALCAHUANO,653,Jaiba peluda,"1,000,000",,0.02,B,BN,CHD,,,
2009,9,VIII,324,TALCAHUANO,820,Piure,"600,000",,0.16,B,BN,CHD,,,
2009,9,VIII,324,TALCAHUANO,110,Cochayuyo,"700,000",No disponible,0.01,B,BN,CHD,,,
2009,9,VIII,336,SAN VICENTE,242,Merluza común,"715,000",,0.28,L,BN,CHD,,,
2009,9,VIII,310,TOME,227,Congrio colorado,"3,000,000",,1.20,B,BN,CHD,,,
2009,9,VIII,310,TOME,229,Congrio negro,"1,200,000",,2.50,B,BN,CHD,,,
2009,9,VIII,310,TOME,282,Sierra,"1,666,666",,0.10,B,BN,CHD,,,
2009,9,VIII,310,TOME,242,Merluza común,"1,072,000",,44.35,L,BN,CHD,,,
2009,9,VIII,310,TOME,230,Corvina,"2,000,000",,3.80,B,BN,CHD,,,
2009,9,VIII,310,TOME,221,Cabrilla común,"280,000",,0.80,L,BN,CHD,,,
2009,9,VIII,310,TOME,425,Cholga,"600,000",,4.00,B,BN,CHD,,,
2009,9,VIII,310,TOMÉ,450,Lapa,"950,000",,0.70,B,BN,CHD,,,
2009,9,VIII,310,TOME,644,Picoroco,"750,000",,1.00,B,BN,CHD,,,
2009,9,VIII,310,TOME,465,Navajuela,"500,000",,3.00,B,BN,CHD,,,
2009,9,VIII,310,TOME,820,Piure,"500,000",,6.00,B,BN,CHD,,,
2009,9,VIII,310,TOME,640,Jaiba,"800,000",,2.80,B,BN,CHD,,,
2009,9,VIII,310,TOME,120,Chicorea de mar,"200,000",No disponible,4.00,B,BN,PP,,,
2009,9,VIII,310,TOME,227,Congrio colorado,"3,000,000",,1.00,B,BN,CHD,,,
2009,9,VIII,310,TOME,229,Congrio negro,"1,200,000",,1.50,B,BN,CHD,,,
2009,9,VIII,310,TOME,230,Corvina,"2,000,000",,2.80,L,BN,CHD,,,
2009,9,VIII,310,TOME,221,Cabrilla común,"280,000",,0.50,L,BN,CHD,,,
2009,9,VIII,310,TOME,425,Cholga,"600,000",,2.50,B,BN,CHD,,,
2009,9,VIII,310,TOMÉ,450,Lapa,"950,000",,0.30,B,BN,CHD,,,
2009,9,VIII,310,TOME,644,Picoroco,"750,000",,1.00,B,BN,CHD,,,
2009,9,VIII,310,TOME,465,Navajuela,"428,571",,1.60,B,BN,CHD,,,
2009,9,VIII,310,TOME,640,Jaiba,"800,000",,1.20,B,BN,CHD,,,
2009,9,VIII,310,TOME,120,Chicorea de mar,"140,000",No disponible,3.00,B,BN,PP,,,
2009,9,VIII,374,LEBU,266,Albacora o Pez espada,"1,800,000",,10.92,L,BN,PP,,,
2009,9,VIII,374,LEBU,274,Reineta,"300,000",,3.70,B-L,BN,CHD-PP,,,
2009,9,VIII,374,LEBU,217,Bacalao de profundidad,"5,000,000",,1.52,L,BN,PP,,,
2009,9,XIV,412,NIEBLA,227,Congrio colorado,"1,000,000",,0.30,O,BN,CHD,,,
2009,9,XIV,412,NIEBLA,242,Merluza común,"900,000",,0.25,O,BN,CHD,,,
2009,9,XIV,412,NIEBLA,270,Róbalo,"450,000",,0.15,O,BN,CHD,,,
2009,9,XIV,412,NIEBLA,406,Almeja o taca,"450,000",,0.10,O,BN,CHD,,,
2009,9,XIV,412,NIEBLA,430,Chorito,"300,000",,0.30,O,BN,CHD,,,
2009,9,XIV,412,NIEBLA,227,Congrio colorado,"1,000,000",,0.20,B,BN,PP,,,
2009,9,XIV,412,NIEBLA,242,Merluza común,"1,000,000",,0.25,B,BN,PP,,,
2009,9,XIV,412,NIEBLA,270,Róbalo,"600,000",,0.10,B,BN,PP,,,
2009,9,XIV,412,NIEBLA,406,Almeja o taca,"350,000",,0.15,B,BN,PP,,,
2009,9,XIV,412,NIEBLA,430,Chorito,"300,000",,0.25,B,BN,PP,,,
2009,9,XIV,412,NIEBLA,465,Navajuela,"400,000",,0.20,B,BN,PP,,,
2009,9,XIV,410,LOS MOLINOS,227,Congrio colorado,"1,300,000",,0.25,0,BN,CHD,,,
2009,9,XIV,410,LOS MOLINOS,230,Corvina,"1,000,000",,0.60,0,BN,CHD,,,
2009,9,XIV,410,LOS MOLINOS,406,Almeja o taca,"350,000",,0.80,0,BN,CHD,,,
2009,9,XIV,410,LOS MOLINOS,430,Chorito,"300,000",,1.00,0,BN,CHD,,,
2009,9,XIV,410,LOS MOLINOS,465,Navajuela,"400,000",,0.50,0,BN,CHD,,,
2009,9,XIV,410,LOS MOLINOS,227,Congrio colorado,"1,000,000",,0.20,B,,CHD,,,
2009,9,XIV,410,LOS MOLINOS,230,Corvina,"800,000",,0.15,B,,CHD,,,
2009,9,XIV,410,LOS MOLINOS,258,Pejegallo,"600,000",,0.10,B,,CHD,,,
2009,9,XIV,410,LOS MOLINOS,406,Almeja o taca,"300,000",,0.30,B,AM,CHD,,,
2009,9,XIV,410,LOS MOLINOS,425,Cholga,"300,000",,0.10,B,AM,CHD,,,
2009,9,XIV,410,LOS MOLINOS,430,Chorito,"350,000",,0.20,B,AM,CHD,,,
2009,9,XIV,410,LOS MOLINOS,465,Navajuela,"450,000",,0.15,B,AM,CHD,,,
2009,9,X,474,DALCAHUE,228,Congrio dorado,"600,000",,0.60,L,,PP,,,
2009,9,X,474,DALCAHUE,268,Raya volantín,"600,000",,0.60,L,,PP,,,
2009,9,X,474,DALCAHUE,654,Jaiba marmola,"120,000",,5.00,L,,PP,,,
2009,9,X,474,DALCAHUE,406,Almeja o taca,"110,000",,14.00,L,BN,PP,,,
2009,9,X,474,DALCAHUE,268,Raya volantín,"1,250,000",,3.20,L,,PP,,,
2009,9,X,474,DALCAHUE,258,Pejegallo,"200,000",,3.60,L,,PP,,,
2009,9,X,474,DALCAHUE,465,Navajuela,"300,000",,14.00,L,BN,PP,,,
2009,9,X,474,DALCAHUE,406,Almeja o taca,"180,000",,17.00,L,BN,PP,,,
2009,9,X,474,DALCAHUE,406,Almeja o taca,"180,000",,13.80,L,BN,PP,,,
2009,9,X,474,DALCAHUE,465,Navajuela,"350,000",,16.00,L,BN,PP,,,
2009,9,X,474,DALCAHUE,228,Congrio dorado,"500,000",,0.40,L,,PP,,,
2009,9,X,474,DALCAHUE,258,Pejegallo,"200,000",,2.40,L,,CHD,,,
2009,9,X,474,DALCAHUE,268,Raya volantín,"1,250,000",,1.20,L,,PP,,,
2009,9,X,474,DALCAHUE,268,Raya volantín,"1,250,000",,1.80,L,,PP,,,
2009,9,X,474,DALCAHUE,228,Congrio dorado,"500,000",,2.40,L,,PP,,,
2009,9,X,474,DALCAHUE,268,Raya volantín,"1,250,000",,2.10,L,,PP,,,
2009,9,X,474,DALCAHUE,465,Navajuela,"380,000",,3.50,L,BN,PP,,,
2009,9,X,474,DALCAHUE,268,Raya volantín,"1,150,000",,1.70,L,,PP,,,
2009,9,X,474,DALCAHUE,228,Congrio dorado,"500,000",,2.20,L,,PP,,,
2009,9,X,474,DALCAHUE,406,Almeja o taca,"140,000",,18.50,L,BN,PP,,,
2009,9,X,474,DALCAHUE,268,Raya volantín,"1,000,000",,1.30,L,,PP,,,
2009,9,X,474,DALCAHUE,228,Congrio dorado,"1,000,000",,3.10,L,,PP,,,
2009,9,X,474,DALCAHUE,268,Raya volantín,"1,250,000",,3.20,L,,PP,,,
2009,9,X,474,DALCAHUE,485,Pulpo,"620,000",,1.70,L,,PP,,,
2009,9,X,474,DALCAHUE,228,Congrio dorado,"500,000",,3.50,L,,PP,,,
2009,9,X,474,DALCAHUE,228,Congrio dorado,"500,000",,1.80,L,,PP,,,
2009,9,X,474,DALCAHUE,406,Almeja o taca,"180,000",,1.90,L,BN,PP,,,
2009,9,X,474,DALCAHUE,485,Pulpo,"620,000",,1.80,L,,PP,,,
2009,9,X,474,DALCAHUE,654,Jaiba marmola,"120,000",,11.00,L,,PP,,,
2009,9,X,474,DALCAHUE,258,Pejegallo,"200,000",,3.60,L,,CHD,,,
2009,9,X,474,DALCAHUE,268,Raya volantín,"1,100,000",,3.90,L,,PP,,,
2009,9,X,474,DALCAHUE,268,Raya volantín,"1,100,000",,4.30,L,,PP,,,
2009,9,X,474,DALCAHUE,228,Congrio dorado,"1,000,000",,1.50,L,,PP,,,
2009,9,X,474,DALCAHUE,228,Congrio dorado,"1,000,000",,2.30,L,,PP,,,
2009,9,X,474,DALCAHUE,465,Navajuela,"380,000",,5.90,L,BN,PP,,,
2009,9,X,474,DALCAHUE,228,Congrio dorado,"1,000,000",,2.30,L,,PP,,,
2009,9,X,474,DALCAHUE,485,Pulpo,"500,000",,0.20,L,,PP,,,
2009,9,X,474,DALCAHUE,268,Raya volantín,"1,100,000",,1.00,L,,PP,,,
2009,9,X,474,DALCAHUE,485,Pulpo,"400,000",,0.50,L,,PP,,,
2009,9,X,474,DALCAHUE,485,Pulpo,"500,000",,0.20,L,,CHD,,,
2009,9,X,474,DALCAHUE,465,Navajuela,"350,000",,11.40,L,BN,PP,,,
2009,9,X,474,DALCAHUE,485,Pulpo,"620,000",,1.40,L,,PP,,,
2009,9,X,474,DALCAHUE,228,Congrio dorado,"1,000,000",,1.30,L,,PP,,,
2009,9,X,474,DALCAHUE,268,Raya volantín,"1,000,000",,1.50,L,,PP,,,
2009,9,X,474,DALCAHUE,485,Pulpo,"620,000",,0.80,L,,PP,,,
2009,9,X,474,DALCAHUE,425,Cholga,"100,000",,1.30,L,BN,PP,,,
2009,9,X,474,DALCAHUE,465,Navajuela,"400,000",,6.90,L,BN,PP,,,
2009,9,X,474,DALCAHUE,485,Pulpo,"620,000",,1.00,L,,PP,,,
2009,9,X,474,DALCAHUE,465,Navajuela,"380,000",,4.30,L,BN,PP,,,
2009,9,X,474,DALCAHUE,485,Pulpo,"620,000",,1.80,L,,PP,,,
2009,9,X,474,DALCAHUE,444,Huepo o navaja de mar,"550,000",,2.40,L,BN,PP,,,
2009,9,X,474,DALCAHUE,228,Congrio dorado,"500,000",,0.80,L,,PP,,,
2009,9,X,474,DALCAHUE,258,Pejegallo,"500,000",,0.30,L,,PP,,,
2009,9,X,474,DALCAHUE,485,Pulpo,"400,000",,0.60,L,,PP,,,
2009,9,X,456,ANCUD,485,Pulpo,"500,000",,0.04,L,BN,PP,,,
2009,9,X,456,ANCUD,227,Congrio colorado,"1,300,000",,0.03,L,BN,CHD,,,
2009,9,X,456,ANCUD,406,Almeja o taca,"150,000",,0.12,B,BN,CHD,,,
2009,9,X,456,ANCUD,604,Cangrejo o panchote,"300,000",,0.02,B,BN,CHD,,,
2009,9,X,456,ANCUD,480,Ostra chilena,"700,000",,0.06,B,BN,CHD,,,
2009,9,X,456,ANCUD,480,Ostra chilena,"700,000",,0.04,B,BN,CHD,,,
2009,9,X,456,ANCUD,640,Jaiba,"200,000",,0.15,B,BN,PP,,,
2009,9,X,456,ANCUD,406,Almeja o taca,"150,000",,0.10,B,BN,CHD,,,
2009,9,X,456,ANCUD,408,Tumbao,"90,000",,0.05,B,BN,PP,,,
2009,9,X,456,ANCUD,640,Jaiba,"200,000",,0.10,B,BN,CHD ,,,
2009,9,X,456,ANCUD,414,Caracol picuyo,"200,000",,0.21,B,BN,PP,,,
2009,9,X,456,ANCUD,485,Pulpo,"500,000",,0.05,B,BN,PP,,,
2009,9,X,456,ANCUD,440,Culengue,"230,000",,0.12,B,BN,PP,,,
2009,9,X,456,ANCUD,604,Cangrejo o panchote,"300,000",,0.02,B,BN,CHD,,,
2009,9,X,456,ANCUD,485,Pulpo,"500,000",,0.02,B,BN,PP,,,
2009,9,X,456,ANCUD,406,Almeja o taca,"150,000",,0.30,B,BN,CHD,,,
2009,9,X,456,ANCUD,229,Congrio negro,"1,300,000",,0.03,B,BN,CHD,,,
2009,9,X,456,ANCUD,485,Pulpo,"500,000",,0.11,B,BN,PP,,,
2009,9,X,456,ANCUD,406,Almeja o taca,"150,000",,0.07,B,BN,CHD,,,
2009,9,XI,518,PTO.CHACABUCO,244,Merluza del sur,"900,000",,0.24,B,,PP,,,
2009,9,XI,518,PTO.CHACABUCO,228,Congrio dorado,"800,000",,0.05,B,,PP,,,
2009,9,XI,518,PTO.CHACABUCO,228,Congrio dorado,"800,000",,0.07,B,,PP,,,
2009,9,XI,518,PTO.CHACABUCO,244,Merluza del sur,"900,000",,0.49,B,,PP,,,
2009,9,XI,518,PTO.CHACABUCO,244,Merluza del sur,"1,300,000",,0.17,B,,PP,,,
2009,9,XI,518,PTO.CHACABUCO,228,Congrio dorado,"800,000",,0.03,B,,PP,,,
2009,9,XI,518,PTO.CHACABUCO,228,Congrio dorado,"800,000",,0.02,B,,PP,,,
2009,9,XI,518,PTO.CHACABUCO,244,Merluza del sur,"1,300,000",,0.26,B,,PP,,,
2009,9,XI,518,PTO.CHACABUCO,270,Róbalo,"500,000",,0.34,B,,PP,,,
2009,9,XII ,534,PUNTA ARENAS,228,Congrio dorado,"1,000,000",,0.53,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,244,Merluza del sur,"1,000,000",,2.26,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,268,Raya volantín,"1,000,000",,1.58,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,616,Centolla,"1,840,000",,0.72,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,616,Centolla,"2,000,000",,0.40,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,616,Centolla,"2,100,000",,3.10,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,616,Centolla,"2,240,000",,1.20,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,616,Centolla,"2,340,000",,1.75,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,620,Centollón,"500,000",,0.91,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,810,Erizo,"113,000",,6.93,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,810,Erizo,"157,000",,13.33,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,810,Erizo,"314,000",,2.68,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,810,Erizo,"341,000",,1.71,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,810,Erizo,"389,000",,3.19,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,810,Erizo,"429,000",,5.26,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,810,Erizo,"552,000",,6.05,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,616,Centolla,"1,940,000",,0.63,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,616,Centolla,"2,000,000",,0.39,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,616,Centolla,"2,100,000",,0.72,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,616,Centolla,"2,240,000",,3.51,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,616,Centolla,"2,340,000",,2.29,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,620,Centollón,"500,000",,2.62,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,620,Centollón,"700,000",,0.25,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,228,Congrio dorado,"1,000,000",,0.18,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,244,Merluza del sur,"1,000,000",,5.19,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,268,Raya volantín,"1,000,000",,0.94,O,BN,PP,,,
2009,9,XII ,534,PUNTA ARENAS,810,Erizo,"389,000",,0.97,O,BN,PP,,,
2009,9,XII ,536,PUERTO NATALES,244,Merluza del sur,"1,000,000",,15.24,L,BN,PP,,,
2009,9,XII ,536,PUERTO NATALES,810,Erizo,"278,000",,191.06,L,BN,PP,,,
2009,9,XII ,536,PUERTO NATALES,228,Congrio dorado,"800,000",,0.05,L,BN,PP,,,
2009,9,XII ,536,PUERTO NATALES,616,Centolla,"2,100,000",,61.29,L,BN,PP,,,
2009,9,XII ,536,PUERTO NATALES,244,Merluza del sur,"1,000,000",,24.29,L,BN,PP,,,
2009,9,XII ,536,PUERTO NATALES,616,Centolla,"2,100,000",,40.26,L,BN,PP,,,
2009,10,XV,2,ARICA,271,Rococo,"1,700,000",,0.07,B,BN,CHD,,,
2009,10,XV,2,ARICA,221,Cabrilla común,"1,500,000",,0.20,B,BN,CHD,,,
2009,10,XV,2,ARICA,260,Pejerrey de mar,"500,000",,0.70,B,BN,CHD,,,
2009,10,XV,2,ARICA,425,Cholga,"300,000",,0.12,B,BN,CHD,,,
2009,10,XV,2,ARICA,820,Piure,"600,000",,0.50,B,BN,CHD,,,
2009,10,XV,2,ARICA,232,Acha o Hacha,"4,300,000",,0.08,B,BN,CHD,,,
2009,10,XV,2,ARICA,271,Rococo,"1,800,000",,0.20,B,BN,CHD,,,
2009,10,XV,2,ARICA,260,Pejerrey de mar,"600,000",,0.70,B,BN,CHD,,,
2009,10,XV,2,ARICA,272,Roncacho,"850,000",,0.40,B,BN,CHD,,,
2009,10,XV,2,ARICA,425,Cholga,"300,000",,0.15,B,BN,CHD,,,
2009,10,XV,2,ARICA,820,Piure,"700,000",,0.05,B,BN,CHD,,,
2009,10,I,8,RIQUELME,229,Congrio negro,"2,000,000",,0.20,L,BN,CHD,,,
2009,10,I,8,RIQUELME,221,Cabrilla común,"1,500,000",,0.07,B,BN,CHD,,,
2009,10,I,8,RIQUELME,204,Breca,"1,500,000",,0.25,B,BN,CHD,,,
2009,10,I,8,RIQUELME,219,Cabinza,"1,000,000",,0.07,B,BN,CHD,,,
2009,10,I,8,RIQUELME,260,Pejerrey de mar,"333,000",,0.13,B,BN,CHD,,,
2009,10,I,8,RIQUELME,284,Tiburón o marrajo,"3,000,000",,0.40,L,BN,CHD,,,
2009,10,I,8,RIQUELME,226,Cojiboba del norte ,"2,700,000",,0.24,L,BN,CHD,,,
2009,10,I,8,RIQUELME,229,Congrio negro,"2,000,000",,0.27,B,BN,CHD,,,
2009,10,I,8,RIQUELME,211,Azulejo,"1,500,000",,0.60,L,BN,CHD,,,
2009,10,I,8,RIQUELME,221,Cabrilla común,"2,000,000",,0.32,B,BN,CHD,,,
2009,10,I,8,RIQUELME,284,Tiburón o marrajo,"2,500,000",,0.40,L,BN,CHD,,,
2009,10,I,8,RIQUELME,204,Breca,"1,000,000",,0.30,B,BN,CHD,,,
2009,10,I,8,RIQUELME,260,Pejerrey de mar,"333,000",,0.10,B,BN,CHD,,,
2009,10,I,8,RIQUELME,284,Tiburón o marrajo,"3,000,000",,0.30,L,BN,CHD,,,
2009,10,III,78,HUASCO,227,Congrio colorado,"2,000,000",,6.37,L,BN,PP,,,
2009,10,III,78,HUASCO,632,Langostino amarillo,"462,000",,35.74,L,BN,PP,,,
2009,10,III,78,HUASCO,612,Camaron nailon,"462,000",,3.49,L,BN,PP,,,
2009,10,III,78,HUASCO,632,Langostino amarillo,"462,000",,12.65,L,BN,PP,,,
2009,10,III,78,HUASCO,612,Camaron nailon,"462,000",,1.45,L,BN,PP,,,
2009,10,IV,122,COQUIMBO,213,Blanquillo,"1,300,000",,0.02,B,BN,CHD,,,
2009,10,IV,122,COQUIMBO,218,Caballa,"800,000",,0.01,B,BN,CHD,,,
2009,10,IV,122,COQUIMBO,234,Jurel,"1,000,000",,0.03,B,BN,CHD,,,
2009,10,IV,122,COQUIMBO,242,Merluza común,"500,000",,0.20,B,BN,CHD,,,
2009,10,IV,122,COQUIMBO,282,Sierra,"600,000",,0.07,B,BN,CHD,,,
2009,10,IV,122,COQUIMBO,227,Congrio colorado,"2,000,000",,0.04,B,BN,CHD,,,
2009,10,IV,122,COQUIMBO,653,Jaiba peluda,"700,000",,0.16,B,BN,PP,,,
2009,10,IV,122,COQUIMBO,234,Jurel,"1,000,000",,1.38,B,BN,CHD,,,
2009,10,IV,122,COQUIMBO,219,Cabinza,"500,000",,0.30,B,BN,CHD,,,
2009,10,IV,122,COQUIMBO,218,Caballa,"1,000,000",,0.80,B,BN,CHD,,,
2009,10,V,230,SAN ANTONIO,242,Merluza común,"400,000",,2.35,B,BN,CHD,,,
2009,10,V,230,SAN ANTONIO,242,Merluza común,"500,000",,0.30,B,BN,CHD,,,
2009,10,V,230,SAN ANTONIO,242,Merluza común,"450,000",,0.38,B,BN,CHD,,,
2009,10,V,230,SAN ANTONIO,242,Merluza común,"450,000",,0.80,B,BN,CHD,,,
