PRECIOS DE PRIMERA TRANSACCI年 ,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,
2015,,,,,,,,,,,,
,,,,,,,,,,,,
A絨,MES,REGI年,Codigo Caleta,Nom_caleta,Codigo especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO
,,,,,,,,HUMEDAD,,B - L - O,BN - AM,CHD - PP
2015,7,3,78,HUASCO,226,Cojinoba del norte,"1,700,000",,3.191,O,,PP
2015,7,3,78,HUASCO,213,Blanquillo,"1,700,000",,0.365,B,,PP
2015,7,3,78,HUASCO,230,Corvina,"2,500,000",,1.656,O,,PP
2015,7,3,78,HUASCO,231,Dorado,"1,500,000",,19.102,O,,PP
2015,7,3,78,HUASCO,242,Merluza comun,"1,100,000",,3.065,B,BN,PP
2015,7,3,78,HUASCO,218,Bonito,"140,000",,3.671,O,BN,PP
2015,7,3,78,HUASCO,221,Cabrilla comun,"1,200,000",,0.919,O,BN,CHD
2015,7,3,78,HUASCO,227,Congrio colorado,"2,500,000",,16.87,O,BN,CHD
2015,7,3,78,HUASCO,204,Breca,"500,000",,0.062,O,BN,PP
2015,7,3,78,HUASCO,236,Lenguado,"3,000,000",,0.144,B,BN,CHD
2015,7,3,78,HUASCO,412,Caracol tegula,"250,000",,0.763,B,BN,CHD
2015,7,3,78,HUASCO,252,Vieja o mulata,"1,500,000",,0.633,B,BN,PP
2015,7,3,78,HUASCO,445,Jibia o calamar rojo,"120,000",,16.595,O,BN,PP
2015,7,3,78,HUASCO,242,Merluza comun,"1,500,000",,0.29,O,BN,PP
2015,7,3,78,HUASCO,234,Jurel,"1,800,000",,0.12,O,BN,PP
2015,7,3,78,HUASCO,236,Lenguado,"3,500,000",,0.046,B,BN,PP
2015,7,3,78,HUASCO,445,Jibia o calamar rojo,"300,000",,0.02,B,BN,PP
2015,7,4,122,COQUIMBO,282,Sierra,"1,300,000",,0.035,B,BN,PP
2015,7,4,122,COQUIMBO,220,Cabrilla,"1,800,000",,0.012,B,BN,PP
2015,7,4,122,COQUIMBO,445,Jibia o calamar rojo,"120,000",,10.035,O,BN,PP
2015,7,4,122,COQUIMBO,213,Blanquillo,"2,500,000",,0.03,O,BN,PP
2015,7,4,122,COQUIMBO,242,Merluza comun,"357,000",,0.784,B,BN,CHD
2015,7,4,122,COQUIMBO,242,Merluza comun,"259,300",,0.001,O,BN,CHD
2015,7,4,122,COQUIMBO,242,Merluza comun,"222,000",,0.001,O,BN,CHD
2015,7,4,122,COQUIMBO,242,Merluza comun,"222,000",,0.001,O,BN,CHD
2015,7,5,230,SAN ANTONIO,445,Jibia o calamar rojo,"900,000",,,B-L,BN,PP
2015,7,5,230,SAN ANTONIO,651,Jaiba limon,"900,000",,,B,BN,CHD
2015,7,5,230,SAN ANTONIO,242,Merluza comun,"950,000",,,B - L,BN,CHD
2015,7,5,230,SAN ANTONIO,229,Congrio negro,"1,200,000",,,B - L,BN,CHD
2015,7,5,230,SAN ANTONIO,227,Congrio colorado,"4,000,000",,,B,BN,CHD
2015,7,5,230,SAN ANTONIO,230,Corvina,"2,500,000",,,B,BN,CHD
2015,7,5,230,SAN ANTONIO,284,Tiburon o marrajo,"1,100,000",,,L,BN,CHD
2015,7,5,230,SAN ANTONIO,266,Albacora o pez espada,"1,900,000",,,L,BN,PP
2015,7,5,230,SAN ANTONIO,202,Atun ojos grandes,"1,200,000",,,L,BN,CHD
2015,7,6,254,BUCALEMU,242,Merluza comun,"370,400",,0.001,B,BN,CHD
2015,7,7,268,DUAO,258,Pejegallo,"600,000",,0.001,B,BN,CHD
2015,7,7,266,LLICO,286,Tollo o Fume,"700,000",,0.001,B,BN,CHD
2015,7,7,268,DUAO,242,Merluza comun,"370,400",,0.001,B,BN,CHD
2015,7,7,268,DUAO,258,Pejegallo,"600,000",,0.001,B,BN,CHD
2015,7,7,268,DUAO,242,Merluza comun,"370,400",,0.001,B,BN,CHD
2015,7,7,268,DUAO,260,Pejerrey de mar,"650,000",,0.001,B,BN,CHD
2015,7,7,268,DUAO,238,Lisa,"600,000",,0.001,B,BN,CHD
2015,7,7,268,DUAO,286,Tollo o Fume,"500,000",,0.001,B,BN,CHD
2015,7,7,268,DUAO,258,Pejegallo,"550,000",,0.001,B,BN,CHD
2015,7,7,268,DUAO,455,Loco,"1,650,290",,2,B,BN,CHD
2015,7,7,268,DUAO,455,Loco,"2,550,000",,6,B,BN,CHD
2015,7,7,268,DUAO,425,Cholga,"300,000",,0.75,B,BN,CHD
2015,7,7,268,DUAO,820,Piure,"200,000",,0.8,B,BN,CHD
2015,7,7,268,DUAO,425,Cholga,"350,000",,0.9,B,BN,PP
2015,7,8,374,LEBU,820,Piure,"200,000",,0.5,B,BN,PP
2015,7,8,374,LEBU,274,Reineta,"700,000",,0.03,B,BN,PP
2015,7,8,336,SAN VICENTE,242,Merluza comun,"1,000,000",,0.02,B,BN,CHD
2015,7,8,336,SAN VICENTE,282,Sierra,"2,000,000",,0.02,B,BN,CHD
2015,7,8,336,SAN VICENTE,221,Cabrilla comun,"1,500,000",,0.15,B,BN,CHD
2015,7,8,336,SAN VICENTE,653,Jaiba peluda,"1,500,000",,0.18,B,BN,CHD
2015,7,8,308,COCHOLGUE,270,Robalo,"1,200,000",,0.08,B,BN,CHD
2015,7,8,308,COCHOLGUE,242,Merluza comun,"320,000",,0.2,B,BN,PP
2015,7,8,308,COCHOLGUE,282,Sierra,"2,500,000",,0.3,B,BN,PP
2015,7,8,308,COCHOLGUE,221,Cabrilla comun,"1,500,000",,0.15,B,BN,PP
2015,7,8,308,COCHOLGUE,655,Jaiba remadora,"820,000",,0.1,B,BN,PP
2015,7,8,308,COCHOLGUE,654,Jaiba marmola,"960,000",,0.6,B,BN,PP
2015,7,8,308,COCHOLGUE,444,Huepo o navaja de mar,"1,154,000",,8,B,BN,PP
2015,7,8,308,COCHOLGUE,465,Navajuela,"690,000",,25,B,BN,PP
2015,7,8,308,COCHOLGUE,234,Jurel,"400,000",,6,B,BN,PP
2015,7,8,350,LO ROJAS,407,Taquilla,"165,000",,2,B,BN,PP
2015,7,8,350,LO ROJAS,242,Merluza comun,"800,000",,4,B,BN,CHD
2015,7,8,350,LO ROJAS,282,Sierra,"800,000",,3.5,B,BN,CHD
2015,7,8,350,LO ROJAS,658,Jaiba reina,"980,000",,2.5,B,BN,CHD
2015,7,8,350,LO ROJAS,276,Sardina comun,"158,000",,10,B,BN,PP
2015,7,8,350,LO ROJAS,205,Anchoveta,"158,000",,1,B,BN,PP
2015,7,8,350,LO ROJAS,653,Jaiba peluda,"940,000",,3.5,B,BN,PP
2015,7,8,350,LO ROJAS,655,Jaiba remadora,"820,000",,0.2,B,BN,CHD
2015,7,8,350,LO ROJAS,654,Jaiba marmola,"960,000",,0.1,B,BN,CHD
2015,7,8,350,LO ROJAS,444,Huepo o navaja de mar,"1,154,000",,2.5,B,BN,CHD
2015,7,8,350,LO ROJAS,465,Navajuela,"690,000",,11,B,BN,CHD
2015,7,8,350,LO ROJAS,234,Jurel,"400,000",,1,B,BN,CHD
2015,7,8,350,LO ROJAS,407,Taquilla,"165,000",,6,B,BN,PP
2015,7,8,350,LO ROJAS,242,Merluza comun,"900,000",,1,B,BN,CHD
2015,7,8,350,LO ROJAS,282,Sierra,"900,000",,2,B,BN,PP
2015,7,8,350,LO ROJAS,658,Jaiba reina,"980,000",,0.1,O,BN,PP
2015,7,8,350,LO ROJAS,276,Sardina comun,"158,000",,12,O,BN,PP
2015,7,8,350,LO ROJAS,205,Anchoveta,"158,000",,5,B,BN,PP
2015,7,8,350,LO ROJAS,653,Jaiba peluda,"940,000",,0.2,B,BN,CHD
2015,7,8,350,LO ROJAS,282,Sierra,"375,000",,1,B,BN,CHD
2015,7,8,350,LO ROJAS,230,Corvina,"1,800,000",,1,B,BN,CHD
2015,7,8,350,LO ROJAS,226,Cojinoba del norte,"1,000,000",,1,B,BN,CHD
2015,7,8,350,LO ROJAS,258,Pejegallo,"800,000",,1,B,BN,CHD
2015,7,8,350,LO ROJAS,286,Tollo o Fume,"800,000",,1,B,BN,CHD
2015,7,9,388,QUEULE,810,Erizo,"320,000",,5.3,B,BN,CHD
2015,7,9,388,QUEULE,810,Erizo,"300,000",,0.473,B,BN,CHD
2015,7,9,388,QUEULE,430,Chorito,"300,000",,1.9,B,BN,CHD
2015,7,9,388,QUEULE,406,Almeja,"400,000",,6.59,B,BN,CHD
2015,7,9,388,QUEULE,406,Almeja,"400,000",,0.4,B,BN,CHD
2015,7,10,494,QUELL年,810,Erizo,"230,000",,0.363,B,BN,CHD
2015,7,10,494,QUELL年,430,Chorito,"300,000",,1.15,B - L,BN,CHD
2015,7,10,494,QUELL年,810,Erizo,"300,000",,5.136,B - L,BN,CHD
2015,7,10,494,QUELL年,810,Erizo,"750,000",,400,B,BN,PP
2015,7,10,494,QUELL年,270,Robalo,"2,500,000",,0.07,B,BN,CHD
2015,7,10,494,QUELL年,616,Centolla,"2,700,000",,40,B - L,BN,CHD
2015,7,10,494,QUELL年,260,Pejerrey de mar,"3,000,000",,0.07,B,BN,CHD
2015,7,10,494,QUELL年,810,Erizo,"400,000",,560,L,BN,CHD
2015,7,10,492,QUEILEN,406,Almeja,"400,000",,0.12,,,CHD
2015,7,10,492,QUEILEN,810,Erizo,"350,000",,0.4,,,CHD
2015,7,10,492,QUEILEN,486,Pulpo del Sur,"1,200,000",,0.08,,,CHD
2015,7,10,492,QUEILEN,616,Centolla,"2,800,000",,0.12,,,PP
2015,7,10,492,QUEILEN,260,Pejerrey de mar,"300,000",,0.305,,,CHD
2015,7,10,492,QUEILEN,654,Jaiba marmola,"250,000",,0.7,,,PP
2015,7,10,492,QUEILEN,616,Centolla,"2,700,000",,0.253,,,PP
2015,7,11,514,PUERTO AYSEN,406,Almeja,"400,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,486,Pulpo del Sur,"900,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,267,Puye,"8,500,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,425,Cholga,"140,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,435,Choro,"140,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,430,Chorito,"140,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,270,Robalo,"700,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,440,Culengue,"250,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,244,Merluza del sur,"1,100,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,228,Congrio dorado,"1,000,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,268,Raya,"900,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,616,Centolla,"2,400,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,137,Luga negra,"160,000",30,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,136,Luga roja,"290,000",30,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,810,Erizo,"210,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,406,Almeja,"400,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,486,Pulpo del Sur,"900,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,267,Puye,"8,500,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,425,Cholga,"140,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,435,Choro,"140,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,430,Chorito,"140,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,270,Robalo,"700,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,440,Culengue,"250,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,244,Merluza del sur,"1,100,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,228,Congrio dorado,"1,000,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,268,Raya,"1,000,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,616,Centolla,"2,400,000",,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,137,Luga negra,"160,000",30,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,136,Luga roja,"290,000",30,,L,BN,PP
2015,7,11,514,PUERTO AYSEN,810,Erizo,"210,000",,,L,BN,PP
2015,7,12,536,PUERTO NATALES,270,Robalo,"2,500,000",,0.07,B - L,BN,CHD
2015,7,12,536,PUERTO NATALES,616,Centolla,"2,700,000",,76,B,BN,CHD
2015,7,12,536,PUERTO NATALES,810,Erizo,"583,000",,6.65,L,BN,PP
2015,7,12,536,PUERTO NATALES,810,Erizo,"630,000",,9.38,L,BN,CHD
2015,7,12,536,PUERTO NATALES,810,Erizo,"500,000",,12.07,B,BN,CHD
2015,7,12,536,PUERTO NATALES,444,Huepo o navaja de mar,"690,000",,6.78,B -L,BN,CHD
2015,7,12,536,PUERTO NATALES,616,Centolla,"2,300,000",,0.54,B -L,BN,CHD
2015,7,12,534,PUNTA ARENAS,620,Centollon,"550,000",,5.35,B,BN,CHD
2015,7,12,534,PUNTA ARENAS,616,Centolla,"2,900,000",,1.5,B,BN,CHD
2015,7,12,534,PUNTA ARENAS,810,Erizo,"444,000",,3.64,B - L,BN,PP
2015,7,12,534,PUNTA ARENAS,810,Erizo,"666,000",,13.6,B,BN,CHD
2015,7,12,534,PUNTA ARENAS,810,Erizo,"555,000",,4.42,L,BN,CHD
2015,7,12,534,PUNTA ARENAS,616,Centolla,"3,200,000",,0.27,B - L,BN,CHD
2015,7,12,534,PUNTA ARENAS,810,Erizo,"444,000",,11.51,B,BN,CHD
2015,7,12,534,PUNTA ARENAS,620,Centollon,"550,000",,4.5,L,BN,CHD
2015,7,12,534,PUNTA ARENAS,616,Centolla,"3,400,000",,1.14,L,BN,CHD
2015,7,12,534,PUNTA ARENAS,810,Erizo,"611,000",,7.12,B,BN,CHD
2015,8,15,4,ARICA,271,Rococo,"2,000,000",,0.03,B,BN,CHD
2015,8,15,4,ARICA,219,Cabinza,"1,500,000",,0.02,B,BN,CHD
2015,8,15,4,ARICA,406,Almeja,"700,000",,0.04,B,BN,CHD
2015,8,15,4,ARICA,820,Piure,"800,000",,0.05,B,BN,CHD
2015,8,15,4,ARICA,280,Sargo,"2,000,000",,0.02,B,BN,CHD
2015,8,15,4,ARICA,820,Piure,"800,000",,0.05,B,BN,CHD
2015,8,15,4,ARICA,451,Lapa negra,"600,000",,0.04,B,BN,CHD
2015,8,15,4,ARICA,406,Almeja,"700,000",,0.05,B,BN,CHD
2015,8,15,4,ARICA,435,Choro,"1,000,000",,0.04,B,BN,CHD
2015,8,15,4,ARICA,284,Tiburon o marrajo,"2,000,000",,0.07,B,BN,CHD
2015,8,15,4,ARICA,214,Bonito,"2,000,000",,0.05,B,BN,CHD
2015,8,15,4,ARICA,280,Sargo,"2,000,000",,0.03,B,BN,CHD
2015,8,1,10,CAVANCHA,211,Azulejo,"800,000",,1.2,L,BN,CHD
2015,8,1,10,CAVANCHA,266,Albacora o pez espada,"2,500,000",,1.4,L,BN,CHD
2015,8,1,10,CAVANCHA,284,Tiburon o marrajo,"1,700,000",,0.1,L,BN,CHD
2015,8,1,10,CAVANCHA,221,Cabrilla comun,"2,000,000",,0.1,B,BN,CHD
2015,8,1,10,CAVANCHA,211,Azulejo,"800,000",,0.8,L,BN,CHD
2015,8,1,8,RIQUELME,260,Pejerrey de mar,"1,000,000",,0.08,B,BN,CHD
2015,8,1,8,RIQUELME,227,Congrio colorado,"6,000,000",,0.12,B,BN,CHD
2015,8,2,46,TOCOPILLA,141,Huiro negro,"180,000",30,1,O,BN,PP
2015,8,2,46,TOCOPILLA,142,Huiro palo,"330,000",30,2,O,BN,PP
2015,8,2,46,TOCOPILLA,485,Pulpo,"1,500,000",,0.02,B,BN,PP
2015,8,2,46,TOCOPILLA,451,Lapa negra,"800,000",,0.1,B,BN,PP
2015,8,2,60,MEJILLONES,485,Pulpo,"900,000",,1,O,BN,PP
2015,8,2,60,MEJILLONES,142,Huiro palo,"240,000",30,1,O,BN,PP
2015,8,2,60,MEJILLONES,141,Huiro negro,"130,000",30,1,O,BN,
2015,8,2,60,MEJILLONES,266,Albacora o pez espada,"1,800,000",,1,L,BN,PP
2015,8,2,60,MEJILLONES,231,Dorado,"1,600,000",,1,B,BN,CHD
2015,8,2,60,MEJILLONES,274,Reineta,"1,200,000",,1,B,BN,PP
2015,8,2,60,MEJILLONES,406,Almeja,"350,000",,1,B,BN,CHD
2015,8,2,60,MEJILLONES,485,Pulpo,"1,100,000",,1,O,BN,PP
2015,8,2,60,MEJILLONES,142,Huiro palo,"220,000",30,1,O,BN,PP
2015,8,2,60,MEJILLONES,141,Huiro negro,"140,000",30,1,O,BN,PP
2015,8,2,60,MEJILLONES,266,Albacora o pez espada,"1,500,000",,1,L,BN,PP
2015,8,2,60,MEJILLONES,274,Reineta,"1,200,000",,1,B,BN,PP
2015,8,2,56,TALTAL,141,Huiro negro,"150,000",30,0.5,O,BN,PP
2015,8,2,56,TALTAL,142,Huiro palo,"275,000",30,0.1,O,BN,PP
2015,8,2,56,TALTAL,451,Lapa negra,"550,000",,6,O,BN,PP
2015,8,2,56,TALTAL,262,Pejeperro,"3,000,000",,0.25,B,BN,CHD
2015,8,2,56,TALTAL,207,Apanado,"3,000,000",,0.2,B,BN,CHD
2015,8,2,56,TALTAL,230,Corvina,"2,500,000",,0.15,B,BN,CHD
2015,8,2,56,TALTAL,227,Congrio colorado,"3,000,000",,0.3,B,BN,CHD
2015,8,2,56,TALTAL,231,Dorado,"3,000,000",,0.25,B,BN,CHD
2015,8,2,56,TALTAL,810,Erizo,"480,000",,14,O,BN,PP
2015,8,2,56,TALTAL,221,Cabrilla comun,"1,800,000",,0.15,B,BN,CHD
2015,8,2,56,TALTAL,485,Pulpo,"1,900,000",,20,O,BN,PP
2015,8,2,56,TALTAL,236,Lenguado,"3,500,000",,0.06,B,BN,CHD
2015,8,2,56,TALTAL,141,Huiro negro,"150,000",30,375,O,BN,PP
2015,8,2,56,TALTAL,142,Huiro palo,"275,000",30,46,O,BN,PP
2015,8,2,56,TALTAL,451,Lapa negra,"550,000",,3,O,BN,PP
2015,8,2,56,TALTAL,227,Congrio colorado,"3,000,000",,0.2,B,BN,CHD
2015,8,2,56,TALTAL,231,Dorado,"3,000,000",,0.05,B,BN,CHD
2015,8,2,56,TALTAL,485,Pulpo,"1,900,000",,5,B,BN,CHD
2015,8,2,50,ANTOFAGASTA,227,Congrio colorado,"2,800,000",,1,B,BN,CHD
2015,8,2,50,ANTOFAGASTA,220,Cabrilla,"2,500,000",,1,B,BN,CHD
2015,8,2,50,ANTOFAGASTA,230,Corvina,"3,000,000",,1,B,BN,CHD
2015,8,2,50,ANTOFAGASTA,286,Tollo o Fume,"1,000,000",,1,B,BN,CHD
2015,8,2,50,ANTOFAGASTA,810,Erizo,"800,000",,1,B,BN,CHD
2015,8,2,50,ANTOFAGASTA,485,Pulpo,"1,700,000",,1,B,BN,CHD
2015,8,3,78,HUASCO,406,Almeja,"1,000,000",,0.8,B,BN,CHD
2015,8,3,78,HUASCO,425,Cholga,"1,200,000",,0.4,B,BN,CHD
2015,8,3,78,HUASCO,451,Lapa negra,"1,000,000",,0.02,B,BN,CHD
2015,8,3,78,HUASCO,653,Jaiba peluda,"300,000",,0.125,B,BN,CHD
2015,8,3,78,HUASCO,820,Piure,"120,000",,0.8,B,BN,CHD
2015,8,3,78,HUASCO,227,Congrio colorado,"2,000,000",,0.421,B,BN,CHD
2015,8,3,78,HUASCO,242,Merluza comun,"1,100,000",,0.05,B,BN,CHD
2015,8,4,122,COQUIMBO,242,Merluza comun,"2,000,000",,0.28,B,BN,CHD
2015,8,4,122,COQUIMBO,227,Congrio colorado,"4,000,000",,0.015,B,BN,CHD
2015,8,4,122,COQUIMBO,451,Lapa negra,"1,500,000",,0.02,B,BN,CHD
2015,8,4,122,COQUIMBO,406,Almeja,"1,000,000",,0.03,B,BN,CHD
2015,8,4,122,COQUIMBO,412,Caracol tegula,"500,000",,0.025,B,BN,CHD
2015,8,5,230,SAN ANTONIO,445,Jibia o calamar rojo,"1,700,000",,,B - L,BN,PP
2015,8,5,230,SAN ANTONIO,651,Jaiba limon,"900,000",,,B,BN,CHD
2015,8,5,230,SAN ANTONIO,242,Merluza comun,"950,000",,,B - L,BN,CHD
2015,8,5,230,SAN ANTONIO,229,Congrio negro,"1,200,000",,,B - L,BN,
2015,8,5,230,SAN ANTONIO,227,Congrio colorado,"4,000,000",,,B,BN,CHD
2015,8,5,230,SAN ANTONIO,230,Corvina,"2,500,000",,,B,BN,
2015,8,5,230,SAN ANTONIO,284,Tiburon o marrajo,"1,100,000",,,L,BN,CHD
2015,8,5,230,SAN ANTONIO,266,Albacora o pez espada,"2,200,000",,,L,BN,PP
2015,8,5,230,SAN ANTONIO,202,Atun ojos grandes,"1,200,000",,,L,BN,CHD
2015,8,7,636,MAGUILLINES,242,Merluza comun,"444,444",,1,B,BN,CHD
2015,8,7,636,MAGUILLINES,445,Jibia o calamar rojo,"1,000,000",,1,B,BN,CHD
2015,8,7,636,MAGUILLINES,286,Tollo o Fume,"1,000,000",,1,B,BN,CHD
2015,8,7,286,CURANIPE,242,Merluza comun,"242,593",,1.31,B,BN,CHD
2015,8,7,286,CURANIPE,242,Merluza comun,"1,034,259",,5.58,,,
2015,8,7,266,LLICO,242,Merluza comun,"259,300",,0.001,,,
2015,8,7,266,LLICO,242,Merluza comun,"259,300",,0.001,,,
2015,8,7,266,LLICO,226,Cojinoba del norte,"1,800,000",,0.001,,,
2015,8,7,266,LLICO,230,Corvina,"4,000,000",,0.001,,,
2015,8,7,266,LLICO,242,Merluza comun,"259,300",,0.001,,,
2015,8,7,266,LLICO,230,Corvina,"3,700,000",,0.001,,,
2015,8,7,266,LLICO,226,Cojinoba del norte,"2,000,000",,0.001,,,
2015,8,7,266,LLICO,242,Merluza comun,"222,222",,0.001,,,
2015,8,7,266,LLICO,238,Lisa,"1,800,000",,0.001,,,
2015,8,7,268,DUAO,242,Merluza comun,"444,444",,0.001,,,
2015,8,7,268,DUAO,230,Corvina,"3,000,000",,0.001,,,
2015,8,7,268,DUAO,226,Cojinoba del norte,"1,500,000",,0.001,,,
2015,8,7,268,DUAO,242,Merluza comun,"296,300",,0.001,,,
2015,8,7,268,DUAO,242,Merluza comun,"370,400",,0.001,,,
2015,8,7,268,DUAO,242,Merluza comun,"444,444",,0.001,,,
2015,8,8,336,SAN VICENTE,425,Cholga,"300,000",,0.8,B,BN,CHD
2015,8,8,336,SAN VICENTE,820,Piure,"200,000",,0.5,B,BN,CHD
2015,8,8,336,SAN VICENTE,820,Piure,"250,000",,0.7,B,BN,CHD
2015,8,8,310,TOME,445,Jibia o calamar rojo,"1,500,000",,0.014,B,BN,CHD
2015,8,8,310,TOME,242,Merluza comun,"250,000",,0.8,L,BN,CHD
2015,8,8,310,TOME,282,Sierra,"1,000,000",,0.2,B,BN,CHD
2015,8,8,310,TOME,425,Cholga,"2,000,000",,0.02,B,BN,CHD
2015,8,8,310,TOME,820,Piure,"600,000",,0.01,B,BN,CHD
2015,8,8,308,COCHOLGUE,242,Merluza comun,"430,000",,0.2,B,BN,O
2015,8,8,308,COCHOLGUE,282,Sierra,"500,000",,0.15,B,BN,O
2015,8,8,308,COCHOLGUE,653,Jaiba peluda,"1,500,000",,0.05,B,BN,O
2015,8,8,350,LO ROJAS,655,Jaiba remadora,"820,000",,0.1,B - L,BN,CHD - PP
2015,8,8,350,LO ROJAS,227,Congrio colorado,"2,850,000",,0.1,B,BN,CHD
2015,8,8,350,LO ROJAS,654,Jaiba marmola,"960,000",,0.2,B - L,BN,CHD - PP
2015,8,8,350,LO ROJAS,444,Huepo o navaja de mar,"1,154,000",,2,B,BN,CHD - PP
2015,8,8,350,LO ROJAS,465,Navajuela,"690,000",,35,B,BN,CHD - PP
2015,8,8,350,LO ROJAS,234,Jurel,"400,000",,13,B - L,BN,CHD - PP
2015,8,8,350,LO ROJAS,407,Taquilla,"165,000",,6,B,BN,CHD - PP
2015,8,8,350,LO ROJAS,242,Merluza comun,"920,000",,7,L,BN,CHD - PP
2015,8,8,350,LO ROJAS,282,Sierra,"800,000",,5,B - L,BN,CHD
2015,8,8,350,LO ROJAS,658,Jaiba reina,"980,000",,0.6,B,BN,CHD - PP
2015,8,8,350,LO ROJAS,820,Piure,"600,000",,0.5,B,BN,CHD
2015,8,8,350,LO ROJAS,276,Sardina comun,"158,000",,35,L,BN,PP
2015,8,8,350,LO ROJAS,205,Anchoveta,"158,000",,7,L,BN,PP
2015,8,8,350,LO ROJAS,653,Jaiba peluda,"940,000",,1,B,BN,CHD - PP
2015,8,8,350,LO ROJAS,445,Jibia o calamar rojo,"89,000",,25,L,BN,CHD - PP
2015,8,8,350,LO ROJAS,655,Jaiba remadora,"820,000",,0.8,B - L,BN,CHD - PP
2015,8,8,350,LO ROJAS,654,Jaiba marmola,"960,000",,0.1,B - L,BN,CHD - PP
2015,8,8,350,LO ROJAS,444,Huepo o navaja de mar,"1,154,000",,3.8,B,BN,CHD - PP
2015,8,8,350,LO ROJAS,465,Navajuela,"690,000",,20,B,BN,CHD - PP
2015,8,8,350,LO ROJAS,234,Jurel,"400,000",,7,B - L,BN,CHD - PP
2015,8,8,350,LO ROJAS,407,Taquilla,"165,000",,8,B,BN,CHD - PP
2015,8,8,350,LO ROJAS,242,Merluza comun,"950,000",,9,L,BN,CHD - PP
2015,8,8,350,LO ROJAS,230,Corvina,"1,890,000",,0.1,B - L,BN,CHD
2015,8,8,350,LO ROJAS,282,Sierra,"900,000",,5,B - L,BN,CHD
2015,8,8,350,LO ROJAS,658,Jaiba reina,"980,000",,0.1,B,BN,CHD - PP
2015,8,8,350,LO ROJAS,653,Jaiba peluda,"940,000",,0.2,B,BN,CHD - PP
2015,8,8,350,LO ROJAS,445,Jibia o calamar rojo,"89,000",,38,L,BN,CHD - PP
2015,8,8,374,LEBU,274,Reineta,"1,000,000",,16,L,BN,CHD
2015,8,8,374,LEBU,445,Jibia o calamar rojo,"85,000",,178,B,BN,PP
2015,8,8,374,LEBU,455,Loco,"5,756,425",,4,O,AM,PP
2015,8,9,388,QUEULE,282,Sierra,"200,000",,1,L,BN,CHD
2015,8,9,388,QUEULE,230,Corvina,"2,200,000",,1,L,,CHD
2015,8,9,388,QUEULE,258,Pejegallo,"800,000",,1,L,,CHD
2015,8,9,388,QUEULE,286,Tollo o Fume,"800,000",,1,L,,CHD
2015,8,10,474,DALCAHUE,654,Jaiba marmola,"250,000",,0.38,,,PP
2015,8,10,474,DALCAHUE,616,Centolla,"2,700,000",,0.35,,,PP
2015,8,10,474,DALCAHUE,654,Jaiba marmola,"250,000",,0.81,,,PP
2015,8,10,474,DALCAHUE,616,Centolla,"2,800,000",,0.21,,,PP
2015,8,10,474,DALCAHUE,406,Almeja,"400,000",,35,,,PP
2015,8,10,474,DALCAHUE,406,Almeja,"400,000",,12,,,PP
2015,8,10,494,QUELL年,406,Almeja,"360,000",,1.2,,,PP
2015,8,10,494,QUELL年,810,Erizo,"380,000",,2,,,PP
2015,8,10,494,QUELL年,430,Chorito,"260,000",,3,L,BN,PP
2015,8,10,494,QUELL年,810,Erizo,"265,000",,7.5,,,CHD
2015,8,10,494,QUELL年,430,Chorito,"170,000",,3,L,BN,PP
2015,8,10,494,QUELL年,406,Almeja,"320,000",,4,,,PP
