PRECIOS DE PRIMERA TRANSACCIÓN ,,,,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,,,,
2008,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
AÑO,MES,REGIÓN,Caleta,Nom_caleta,Especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO,,,
,,,,,,,,HUMEDAD,,B - L - O,BN - AM,CHD - PP,,,
2008,5,V,230,SAN ANTONIO,242,Merluza común,"800,000",,0.050,B,BN,CHD,,,
2008,5,V,221,VAIHÚ,243,Konso,"2,500,000",,0.015,B,BN,CHD,,,
2008,5,V,221,VAIHÚ,282,Sierra,"3,500,000",,0.070,B,BN,CHD,,,
2008,5,V,221,VAIHÚ,243,Konso,"2,500,000",,0.035,B,BN,CHD,,,
2008,5,V,221,VAIHÚ,282,Sierra,"3,500,000",,0.070,B,BN,CHD,,,
2008,5,V,223,HOTU ITI,247,Matahuira,"3,500,000",,0.060,B,BN,CHD,,,
2008,5,V,223,HOTU ITI,282,Sierra,"3,500,000",,0.030,B,BN,CHD,,,
2008,5,V,223,HOTU ITI,247,Matahuira,"3,500,000",,0.050,B,BN,CHD,,,
2008,5,V,223,HOTU ITI,282,Sierra,"3,500,000",,0.040,B,BN,CHD,,,
2008,5,V,225,LA PEROUSSE,243,Konso,"2,500,000",,0.025,B,BN,CHD,,,
2008,5,V,225,LA PEROUSSE,245,Nanué,"3,500,000",,0.185,B,BN,CHD,,,
2008,5,V,225,LA PEROUSSE,250,Popoo,"3,500,000",,0.020,B,BN,CHD,,,
2008,5,V,225,LA PEROUSSE,282,Sierra,"3,500,000",,0.070,B,BN,CHD,,,
2008,5,V,225,LA PEROUSSE,243,Konso,"2,500,000",,0.015,B,BN,CHD,,,
2008,5,V,225,LA PEROUSSE,245,Nanué,"3,500,000",,0.170,B,BN,CHD,,,
2008,5,V,225,LA PEROUSSE,282,Sierra,"3,500,000",,0.070,B,BN,CHD,,,
2008,5,V,222,HANGA ROA,208,Atún aleta amarilla,"4,000,000",,0.018,B,BN,CHD,,,
2008,5,V,222,HANGA ROA,243,Konso,"2,500,000",,0.025,B,BN,CHD,,,
2008,5,V,222,HANGA ROA,247,Matahuira,"3,500,000",,0.035,B,BN,CHD,,,
2008,5,V,222,HANGA ROA,282,Sierra,"3,500,000",,0.070,B,BN,CHD,,,
2008,5,V,222,HANGA ROA,243,Konso,"2,500,000",,0.038,B,BN,CHD,,,
2008,5,V,222,HANGA ROA,247,Matahuira,"3,500,000",,0.060,B,BN,CHD,,,
2008,5,V,222,HANGA ROA,269,Remoremo,"3,500,000",,0.025,B,BN,CHD,,,
2008,5,V,222,HANGA ROA,282,Sierra,"3,500,000",,0.125,B,BN,CHD,,,
2008,5,V,224,HANGA PIKO,208,Atún aleta amarilla,"4,000,000",,0.074,B,BN,CHD,,,
2008,5,V,224,HANGA PIKO,243,Konso,"2,500,000",,0.020,B,BN,CHD,,,
2008,5,V,224,HANGA PIKO,250,Popoo,"3,500,000",,0.020,B,BN,CHD,,,
2008,5,V,224,HANGA PIKO,269,Remoremo,"4,000,000",,0.065,B,BN,CHD,,,
2008,5,V,224,HANGA PIKO,247,Matahuira,"4,000,000",,0.040,B,BN,CHD,,,
2008,5,V,224,HANGA PIKO,282,Sierra,"4,000,000",,0.023,B,BN,CHD,,,
2008,5,V,224,HANGA PIKO,208,Atún aleta amarilla,"4,000,000",,0.042,B,BN,CHD,,,
2008,5,V,224,HANGA PIKO,247,Matahuira,"3,500,000",,0.080,B,BN,CHD,,,
2008,5,V,224,HANGA PIKO,250,Popoo,"3,500,000",,0.015,B,BN,CHD,,,
2008,5,V,224,HANGA PIKO,251,Ruhi,"3,500,000",,0.035,B,BN,CHD,,,
2008,5,V,224,HANGA PIKO,269,Remoremo,"3,500,000",,0.055,B,BN,CHD,,,
2008,5,V,224,HANGA PIKO,282,Sierra,"3,500,000",,0.055,B,BN,CHD,,,
2008,5,VI,256,BOCA DE RAPEL,230,Corvina,"1,500,000",,0.115,B,BN,CHD,,,
2008,5,VI,256,BOCA DE RAPEL,238,Lisa,"800,000",,0.010,B,BN,CHD,,,
2008,5,VI,256,BOCA DE RAPEL,270,Róbalo,"1,000,000",,0.080,B,BN,CHD,,,
2008,5,VI,254,BUCALEMU,242,Merluza común,"428,000",,0.750,B,BN,CHD,,,
2008,5,VI,250,BOCA DE RAPEL,236,Lenguado,"5,000,000",,0.015,B,BN,CHD,,,
2008,5,VI,250,BOCA DE RAPEL,230,Corvina,"1,500,000",,0.050,B,BN,CHD,,,
2008,5,VI,250,BOCA DE RAPEL,286,Tollo,"500,000",,0.090,B,BN,CHD,,,
2008,5,VI,250,BOCA DE RAPEL,258,Pejegallo,"1,000,000",,0.150,B,BN,CHD,,,
2008,5,VI,246,PICHILEMU,227,Congrio colorado,"2,000,000",,0.090,B,BN,CHD,,,
2008,5,VI,246,PICHILEMU,242,Merluza común,"428,000",,0.150,B,BN,CHD,,,
2008,5,VI,246,PICHILEMU,242,Merluza común,"535,000",,0.150,B,BN,CHD,,,
2008,5,VII,268,DUAO,242,Merluza común,"556,000",,5.600,B,BN,CHD,,,
2008,5,VII,637,RIO MAULE,268,Raya volantín,"1,200,000",,3.536,L,BN,PP,,,
2008,5,VII,286,CURANIPE,242,Merluza común,"220,000",,2.400,O,BN,CHD,,,
2008,5,VIII,350,LO ROJAS,655,Jaiba remadora,"1,100,000",,1.000,B - L,BN,CHD,,,
2008,5,VIII,350,LO ROJAS,260,Pejerrey de mar,"700,000",,0.950,B - L,BN,CHD,,,
2008,5,VIII,350,LO ROJAS,227,Congrio colorado,"1,600,000",,0.230,B,BN,CHD,,,
2008,5,VIII,350,LO ROJAS,229,Congrio negro,"1,300,000",,0.180,B,BN,CHD,,,
2008,5,VIII,350,LO ROJAS,270,Róbalo,"1,100,000",,0.240,B,BN,CHD,,,
2008,5,VIII,350,LO ROJAS,238,Lisa,"1,300,000",,0.130,B,BN,CHD,,,
2008,5,VIII,350,LO ROJAS,444,Huepo o navaja de mar,"1,050,000",,1.850,B,BN,PP,,,
2008,5,VIII,350,LO ROJAS,465,Navajuela,"550,000",,2.500,B,BN,PP,,,
2008,5,VIII,350,LO ROJAS,406,Almeja,"80,000",,3.500,B,BN,CHD,,,
2008,5,VIII,350,LO ROJAS,213,Blanquillo,"1,100,000",,0.150,B,BN,CHD,,,
2008,5,VIII,350,LO ROJAS,234,Jurel,"600,000",,0.095,B - L,BN,CHD,,,
2008,5,VIII,310,TOME,282,Sierra,"1,250,000",,0.120,B,BN,CHD,,,
2008,5,VIII,310,TOME,242,Merluza común,"700,000",,5.000,B,BN,CHD,,,
2008,5,VIII,310,TOME,406,Almeja,"312,500",,0.100,B,BN,CHD,,,
2008,5,VIII,310,TOME,425,Cholga,"454,000",,0.060,B,BN,CHD,,,
2008,5,VIII,310,TOME,450,Lapa,"830,000",,0.050,B,BN,CHD,,,
2008,5,VIII,310,TOME,465,Navajuela,"200,000",,0.060,B,BN,CHD,,,
2008,5,VIII,310,TOME,820,Piure,"120,000",,0.050,B,BN,CHD,,,
2008,5,VIII,310,TOME,640,Jaiba,"250,000",,0.080,B,BN,CHD,,,
2008,5,VIII,310,TOME,135,Luga - luga,"100,000",,0.100,O,BN,PP,,,
2008,5,VIII,324,TALCAHUANO,612,Camaron nailon,"3,000,000",,0.004,L,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,644,Picoroco,"2,000,000",,0.006,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,652,Jaiba mora,"1,200,000",,0.060,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,653,Jaiba peluda,"700,000",,0.045,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,654,Jaiba marmola,"700,000",,0.045,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,656,Jaiba panchote o Cangrejo,"600,000",,0.200,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,657,Jaiba patuda,"600,000",,0.020,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,408,Tumbao,"1,000,000",,0.150,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,420,Carcol trumulco,"1,000,000",,0.010,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,425,Cholga,"1,000,000",,0.250,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,450,Lapa,"1,000,000",,0.005,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,465,Navajuela,"2,000,000",,0.010,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,242,Merluza común,"1,500,000",,0.060,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,211,Azulejo,"2,000,000",,0.003,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,260,Pejerrey de mar,"2,000,000",,0.025,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,227,Congrio colorado,"2,000,000",,0.035,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,228,Congrio dorado,"3,000,000",,0.015,L,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,229,Congrio negro,"1,500,000",,0.005,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,282,Sierra,"1,500,000",,0.070,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,230,Corvina,"2,000,000",,0.200,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,234,Jurel,"700,000",,0.025,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,236,Lenguado,"2,000,000",,0.002,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,820,Piure,"700,000",,0.050,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,406,Almeja,"1,200,000",,0.010,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,420,Carcol trumulco,"1,000,000",,0.060,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,425,Cholga,"600,000",,0.100,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,435,Choro,"1,000,000",,0.020,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,445,Jibia,"500,000",,0.030,L,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,465,Navajuela,"700,000",,0.030,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,227,Congrio colorado,"1,000,000",,0.010,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,260,Pejerrey de mar,"1,000,000",,0.015,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,282,Sierra,"1,500,000",,0.020,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,653,Jaiba peluda,"750,000",,0.010,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,810,Erizo,"1,000,000",,0.010,B,BN,CHD,,,
2008,5,VIII,324,TALCAHUANO,820,Piure,"400,000",,0.150,B,BN,CHD,,,
2008,5,VIII,336,SAN VICENTE,242,Merluza común,"750,000",,0.700,L,BN,PP,,,
2008,5,X,494,QUELLON,485,Pulpo,"1,400,000",,0.620,O,,PP,,,
2008,5,X,494,QUELLON,406,Almeja,"170,000",,2.750,O,BN,CHD,,,
2008,5,X,494,QUELLON,810,Erizo,"240,000",,7.000,O,BN,PP,,,
2008,5,X,494,QUELLON,810,Erizo,"260,000",,1.450,O,BN,PP,,,
2008,5,X,494,QUELLON,258,Pejegallo,"700,000",,0.120,O,,CHD,,,
2008,5,X,494,QUELLON,406,Almeja,"180,000",,1.300,O,BN,CHD,,,
2008,5,X,494,QUELLON,230,Corvina,"1,300,000",,0.362,O,,CHD,,,
2008,5,X,494,QUELLON,270,Róbalo,"350,000",,0.026,O,,CHD,,,
2008,5,X,494,QUELLON,286,Tollo,"360,000",,0.120,O,,CHD,,,
2008,5,X,494,QUELLON,406,Almeja,"160,000",,8.000,O,BN,CHD,,,
2008,5,X,573,LA VEGA,244,Merluza del sur o austral,"900,000",,0.148,L,BN,PP,,,
2008,5,X,573,LA VEGA,485,Pulpo,"100,000",,0.142,B,BN,CHD,,,
2008,5,X,573,LA VEGA,430,Chorito,"170,000",,10.000,L,AM,PP,,,
2008,5,X,573,LA VEGA,440,Culengue,"410,000",,0.989,B,BN,PP,,,
2008,5,X,573,LA VEGA,260,Pejerrey de mar,"80,000",,0.200,O,BN,CHD,,,
2008,5,X,474,DALCAHUE,258,Pejegallo,"700,000",,0.150,L,,CHD,,,
2008,5,X,474,DALCAHUE,258,Pejegallo,"300,000",,0.456,L,,CHD,,,
2008,5,X,474,DALCAHUE,268,Raya volantín,"1,000,000",,23.018,L,,PP,,,
2008,5,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.500,L,,CHD,,,
2008,5,X,474,DALCAHUE,228,Congrio dorado,"300,000",,0.300,L,,CHD,,,
2008,5,X,474,DALCAHUE,810,Erizo,"260,000",,6.000,L,BN,PP,,,
2008,5,X,474,DALCAHUE,258,Pejegallo,"300,000",,0.150,L,,CHD,,,
2008,5,X,474,DALCAHUE,485,Pulpo,"1,200,000",,1.430,L,,PP,,,
2008,5,X,474,DALCAHUE,810,Erizo,"260,000",,2.104,L,BN,PP,,,
2008,5,X,474,DALCAHUE,810,Erizo,"280,000",,2.820,L,BN,PP,,,
2008,5,X,474,DALCAHUE,810,Erizo,"280,000",,3.050,L,BN,PP,,,
2008,5,X,474,DALCAHUE,268,Raya volantín,"1,000,000",,2.000,L,,PP,,,
2008,5,X,474,DALCAHUE,810,Erizo,"200,000",,5.284,L,BN,PP,,,
2008,5,X,474,DALCAHUE,810,Erizo,"240,000",,8.852,L,BN,PP,,,
2008,5,X,474,DALCAHUE,810,Erizo,"220,000",,3.670,L,BN,PP,,,
2008,5,X,474,DALCAHUE,810,Erizo,"280,000",,2.997,L,BN,PP,,,
2008,5,X,474,DALCAHUE,810,Erizo,"280,000",,5.727,L,BN,PP,,,
2008,5,X,474,DALCAHUE,810,Erizo,"260,000",,5.284,L,BN,PP,,,
2008,5,X,474,DALCAHUE,258,Pejegallo,"300,000",,0.216,L,,CHD,,,
2008,5,X,474,DALCAHUE,485,Pulpo,"1,200,000",,1.230,L,,PP,,,
2008,5,X,474,DALCAHUE,810,Erizo,"220,000",,2.690,L,BN,PP,,,
2008,5,X,474,DALCAHUE,810,Erizo,"100,000",,5.812,L,BN,PP,,,
2008,5,X,474,DALCAHUE,810,Erizo,"270,000",,7.649,L,BN,PP,,,
2008,5,X,474,DALCAHUE,258,Pejegallo,"950,000",,0.100,L,,CHD,,,
2008,5,X,474,DALCAHUE,810,Erizo,"280,000",,5.311,L,BN,PP,,,
2008,5,X,474,DALCAHUE,810,Erizo,"280,000",,2.338,L,,PP,,,
2008,5,X,474,DALCAHUE,268,Raya volantín,"1,000,000",,5.550,L,,PP,,,
2008,5,X,474,DALCAHUE,228,Congrio dorado,"1,000,000",,0.580,L,,PP,,,
2008,5,XI,514,PTO. AYSEN,244,Merluza del sur o austral,"1,200,000",,7.241,L/M,,PP,,,
2008,5,XI,514,PTO. AYSEN,228,Congrio dorado,"800,000",,0.215,L/M,,PP,,,
2008,5,XI,514,PTO. AYSEN,228,Congrio dorado,"800,000",,0.016,B,,PP,,,
2008,5,XI,514,PTO. AYSEN,244,Merluza del sur o austral,"1,300,000",,1.300,B,,PP,,,
2008,5,XI,514,PTO. AYSEN,228,Congrio dorado,"700,000",,0.228,B,,PP,,,
2008,5,XI,514,PTO. AYSEN,244,Merluza del sur o austral,"1,300,000",,0.244,B,,PP,,,
2008,5,XII,534,PUNTA ARENAS,244,Merluza del sur o austral,"1,200,000",,3.920,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,250,000",,0.180,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,400,000",,0.640,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,228,Congrio dorado,"900,000",,2.700,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,268,Raya volantín,"1,000,000",,1.490,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,620,Centollón,"550,000",,0.690,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,620,Centollón,"450,000",,3.740,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,444,Huepo o navaja de mar,"900,000",,10.930,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,444,Huepo o navaja de mar,"550,000",,1.920,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,810,Erizo,"295,000",,9.270,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,810,Erizo,"327,000",,9.170,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,810,Erizo,"336,000",,8.100,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,810,Erizo,"344,000",,3.760,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,810,Erizo,"355,000",,8.970,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,810,Erizo,"367,000",,5.740,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,244,Merluza del sur o austral,"1,000,000",,1.990,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,244,Merluza del sur o austral,"1,200,000",,1.420,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,244,Merluza del sur o austral,"1,300,000",,0.330,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,350,000",,0.930,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,228,Congrio dorado,"900,000",,0.100,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,400,000",,2.130,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,268,Raya volantín,"1,000,000",,0.480,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,268,Raya volantín,"1,100,000",,4.610,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,620,Centollón,"470,000",,1.920,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,620,Centollón,"600,000",,7.300,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,444,Huepo o navaja de mar,"550,000",,1.580,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,810,Erizo,"284,000",,3.100,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,810,Erizo,"305,000",,12.770,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,810,Erizo,"360,000",,7.430,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,810,Erizo,"376,000",,6.860,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,810,Erizo,"395,000",,11.970,O,BN,PP,,,
2008,5,XII,534,PUNTA ARENAS,455,Loco,"1,212,000",,10.900,O,BN,PP,,,
2008,5,XII,536,PUERTO NATALES,244,Merluza del sur o austral,"1,000,000",,49.000,L,BN,PP,,,
2008,5,XII,536,PUERTO NATALES,228,Congrio dorado,"1,000,000",,0.600,L,BN,PP,,,
2008,5,XII,536,PUERTO NATALES,268,Raya volantín,"1,000,000",,1.200,L,BN,PP,,,
2008,5,XII,536,PUERTO NATALES,810,Erizo,"300,000",,31.000,L,BN,PP,,,
2008,5,XII,536,PUERTO NATALES,228,Congrio dorado,"1,000,000",,0.500,L,BN,PP,,,
2008,5,XII,536,PUERTO NATALES,455,Loco,"1,212,000",,10.230,L,BN,PP,,,
2008,5,XIV,410,LOS MOLINOS,227,Congrio colorado,"1,000,000",,0.200,O,,CHD,,,
2008,5,XIV,410,LOS MOLINOS,242,Merluza común,"1,000,000",,0.350,O,,CHD,,,
2008,5,XIV,410,LOS MOLINOS,270,Róbalo,"750,000",,0.300,O,,CHD,,,
2008,5,XIV,410,LOS MOLINOS,406,Almeja,"550,000",,0.400,O,BN,CHD,,,
2008,5,XIV,410,LOS MOLINOS,425,Cholga,"300,000",,0.350,O,BN,CHD,,,
2008,5,XIV,410,LOS MOLINOS,430,Chorito,"500,000",,0.200,O,BN,CHD,,,
2008,5,XIV,410,LOS MOLINOS,435,Choro,"350,000",,0.350,O,BN,CHD,,,
2008,5,XIV,410,LOS MOLINOS,465,Navajuela,"650,000",,0.360,O,BN,CHD,,,
2008,5,XIV,410,LOS MOLINOS,227,Congrio colorado,"1,000,000",,0.250,O,,CHD,,,
2008,5,XIV,410,LOS MOLINOS,242,Merluza común,"1,200,000",,0.200,O,,CHD,,,
2008,5,XIV,410,LOS MOLINOS,406,Almeja,"600,000",,0.080,O,BN,CHD,,,
2008,5,XIV,410,LOS MOLINOS,430,Chorito,"200,000",,0.500,O,BN,CHD,,,
2008,5,XIV,410,LOS MOLINOS,435,Choro,"350,000",,0.300,O,BN,CHD,,,
2008,5,XIV,410,LOS MOLINOS,465,Navajuela,"150,000",,0.350,O,BN,CHD,,,
2008,5,XIV,410,LOS MOLINOS,652,Jaiba mora,"100,000",,0.400,O,BN,CHD,,,
2008,5,XIV,410,LOS MOLINOS,658,Jaiba reina,"120,000",,0.100,O,BN,CHD,,,
2008,5,XIV,412,NIEBLA,228,Congrio dorado,"1,500,000",,0.100,B,,CHD,,,
2008,5,XIV,412,NIEBLA,230,Corvina,"1,500,000",,0.250,B,,CHD,,,
2008,5,XIV,412,NIEBLA,258,Pejegallo,"550,000",,0.090,B,,CHD,,,
2008,5,XIV,412,NIEBLA,465,Navajuela,"300,000",,0.030,B,AM,CHD,,,
2008,5,XIV,412,NIEBLA,227,Congrio colorado,"1,000,000",,0.300,B,,PP,,,
2008,5,XIV,412,NIEBLA,270,Róbalo,"700,000",,0.250,B,,PP,,,
2008,5,XIV,412,NIEBLA,406,Almeja,"500,000",,0.120,B,BN,PP,,,
2008,5,XIV,412,NIEBLA,430,Chorito,"250,000",,0.300,B,BN,PP,,,
2008,5,XIV,412,NIEBLA,435,Choro,"350,000",,0.250,B,BN,PP,,,
2008,5,XIV,412,NIEBLA,465,Navajuela,"600,000",,0.090,B,BN,PP,,,
2008,5,XV,2,ARICA,232,Acha,"3,400,000",,,,,,,,
2008,5,XV,2,ARICA,210,Ayanque,"1,200,000",,,B,BN,CHD,,,
2008,5,XV,2,ARICA,211,Azulejo,"800,000",,,,,,,,
2008,5,XV,2,ARICA,219,Cabinza,"800,000",,,,,,,,
2008,5,XV,2,ARICA,271,Rococo,"1,300,000",,,,,,,,
2008,5,XV,2,ARICA,435,Choro,"200,000",,,,,,,,
2008,5,XV,2,ARICA,430,Chorito,"200,000",,,,,,,,
2008,5,XV,2,ARICA,820,Piure,"500,000",,,,,,,,
2008,5,XV,2,ARICA,450,Lapa,"500,000",,,,,,,,
2008,5,XV,2,ARICA,485,Pulpo,"950,000",,,,,,,,
2008,5,XV,2,ARICA,232,Acha,"3,500,000",,,,,,,,
2008,5,XV,2,ARICA,266,Albacora,"2,500,000",,,,,,,,
2008,5,XV,2,ARICA,211,Azulejo,"800,000",,,,,,,,
2008,5,XV,2,ARICA,219,Cabinza,"800,000",,,,,,,,
2008,5,XV,2,ARICA,262,Pejeperro,"2,000,000",,,,,,,,
2008,5,XV,2,ARICA,272,Roncacho,"800,000",,,,,,,,
2008,5,XV,2,ARICA,280,Sargo,"1,500,000",,,,,,,,
2008,5,XV,2,ARICA,284,Tiburon o marrajo,"1,600,000",,,,,,,,
2008,5,XV,2,ARICA,435,Choro,"150,000",,,,,,,,
2008,5,XV,2,ARICA,820,Piure,"500,000",,,,,,,,
2008,5,XV,2,ARICA,450,Lapa,"600,000",,,,,,,,
2008,5,XV,2,ARICA,485,Pulpo,"1,000,000",,,,,,,,
2008,Junio,II,56,TALTAL,227,Congrio colorado,"2,800,000",,0.012,O,BN,CHD,,,
2008,6,II,56,TALTAL,450,Lapa,"450,000",,0.030,B,BN,PP,,,
2008,6,II,56,TALTAL,236,Lenguado,"4,000,000",,0.002,O,BN,CHD,,,
2008,6,II,56,TALTAL,227,Congrio colorado,"2,900,000",,0.010,O,BN,CHD,,,
2008,6,II,50,ANTOFAGASTA,219,Cabinza,"700,000",,0.011,B,BN,CHD,,,
2008,6,II,50,ANTOFAGASTA,220,Cabrilla,"800,000",,0.012,B,BN,CHD,,,
2008,6,II,50,ANTOFAGASTA,234,Jurel,"400,000",,0.015,B,BN,CHD,,,
2008,6,II,50,ANTOFAGASTA,450,Lapa,"1,200,000",,0.035,B,BN,CHD,,,
2008,6,II,50,ANTOFAGASTA,406,Almeja,"2,000,000",,0.040,B,BN,CHD,,,
2008,6,II,50,ANTOFAGASTA,234,Jurel,"500,000",,0.025,L,BN,CHD,,,
2008,6,II,50,ANTOFAGASTA,226,Cojinoba del norte,"1,000,000",,0.070,B,BN,CHD,,,
2008,6,II,60,MEJILLONES,450,Lapa,"1,500,000",,0.040,B,BN,CHD,,,
2008,6,II,60,MEJILLONES,425,Cholga,"500,000",,0.020,B,BN,CHD,,,
2008,6,II,60,MEJILLONES,406,Almeja,"1,500,000",,0.020,B,BN,CHD,,,
2008,6,II,60,MEJILLONES,450,Lapa,"500,000",,0.012,B,BN,CHD,,,
2008,6,II,46,TOCOPILLA,450,Lapa,"500,000",,0.025,B,BN,PP,,,
2008,6,II,46,TOCOPILLA,406,Almeja,"300,000",,0.086,B,BN,CHD,,,
2008,6,II,46,TOCOPILLA,229,Congrio negro,"1,500,000",,0.015,B,BN,CHD,,,
2008,6,II,46,TOCOPILLA,262,Pejeperro,"1,200,000",,0.010,B,BN,CHD,,,
2008,6,II,46,TOCOPILLA,280,Sargo,"1,200,000",,0.005,B,BN,CHD,,,
2008,6,II,46,TOCOPILLA,450,Lapa,"500,000",,0.040,B,BN,PP,,,
2008,6,II,46,TOCOPILLA,266,Albacora,"3,000,000",,0.250,L,BN,CHD,,,
2008,6,II,46,TOCOPILLA,226,Cojinoba del norte,"1,200,000",,0.043,L,BN,CHD,,,
2008,6,II,46,TOCOPILLA,221,Cabrilla común,"1,300,000",,0.018,B,BN,CHD,,,
2008,6,II,46,TOCOPILLA,234,Jurel,"800,000",,0.020,L,BN,CHD,,,
2008,6,III,74,CHAÑARAL,260,Pejerrey de mar,"333,000",,0.015,O,BN,CHD,,,
2008,6,III,74,CHAÑARAL,227,Congrio colorado,"2,300,000",,0.010,B,BN,CHD,,,
2008,6,III,74,CHAÑARAL,226,Cojinoba del norte,"1,500,000",,0.010,B,BN,CHD,,,
2008,6,III,74,CHAÑARAL,234,Jurel,"833,300",,0.030,B,BN,CHD,,,
2008,6,III,74,CHAÑARAL,204,Breca,"800,000",,0.010,B,BN,CHD,,,
2008,6,III,74,CHAÑARAL,218,Caballa,"500,000",,0.030,B,BN,CHD,,,
2008,6,III,74,CHAÑARAL,220,Cabrilla,"1,200,000",,0.010,B,BN,CHD,,,
2008,6,III,74,CHAÑARAL,242,Merluza común,"1,000,000",,0.025,B,BN,CHD,,,
2008,6,III,74,CHAÑARAL,286,Tollo,"800,000",,0.010,L,BN,PP,,,
2008,6,III,78,HUASCO,227,Congrio colorado,"2,000,000",,0.300,B,BN,CHD,,,
2008,6,III,78,HUASCO,229,Congrio negro,"1,000,000",,0.031,B,BN,CHD,,,
2008,6,III,78,HUASCO,450,Lapa,"800,000",,0.200,B,BN,CHD,,,
2008,6,III,78,HUASCO,262,Pejeperro,"1,000,000",,0.050,B,BN,CHD,,,
2008,6,III,78,HUASCO,820,Piure,"120,000",,0.350,B,BN,CHD,,,
2008,6,III,78,HUASCO,252,Vieja o mulata,"1,000,000",,0.030,B,BN,CHD,,,
2008,6,III,78,HUASCO,227,Congrio colorado,"1,800,000",,0.150,B,BN,CHD,,,
2008,6,III,78,HUASCO,450,Lapa,"800,000",,0.070,B,BN,CHD,,,
2008,6,III,78,HUASCO,230,Corvina,"1,900,000",,0.100,B,BN,CHD,,,
