PRECIOS DE PRIMERA TRANSACCIÓN ,,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,,
2010,,,,,,,,,,,,,
,,,,,,,,,,,,,
AÑO,MES,REGIÓN,CALETA,Nom_caleta,ESPECIE,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO,
,,,,,,,,HUMEDAD,,B - L - O,BN - AM,CHD - PP,
2010,2,VI,253,PUERTECILLO,115,Chasca,"750,000",40 - 50,0.280,O,BN,PP,
2010,2,VI,253,PUERTECILLO,110,Cochayuyo,"750,000",40 - 50,0.320,B,BN,CHD,
2010,2,VI,253,PUERTECILLO,652,Jaiba mora,"800,000",,0.030,B,BN,CHD,
2010,2,VI,253,PUERTECILLO,820,Piure,"200,000",,0.500,B,BN,CHD,
2010,2,VI,246,PICHILEMU,655,Jaiba remadora,"600,000",,0.250,B,BN,CHD,
2010,2,VI,254,BUCALEMU,242,Merluza común,"250,000",,0.336,B,BN,CHD,
2010,2,VI,254,BUCALEMU,242,Merluza común,"250,000",,0.700,B,BN,CHD,
2010,2,VI,254,BUCALEMU,242,Merluza común,"250,000",,0.336,B,BN,CHD,
2010,2,VI,254,BUCALEMU,242,Merluza común,"357,142",,0.588,B,BN,CHD,
2010,2,VII,268,DUAO,242,Merluza común,"519,000",,1.122,B,BN,CHD,
2010,2,VII,268,DUAO,242,Merluza común,"444,000",,1.323,B,BN,CHD,
2010,2,VII,268,DUAO,274,Reineta,"600,000",,2.837,B,BN,CHD,
2010,2,VII,268,DUAO,242,Merluza común,"519,000",,0.189,B,BN,CHD,
2010,2,VII,268,DUAO,242,Merluza común,"444,000",,0.216,B,BN,CHD,
2010,2,VII,268,DUAO,213,Blanquillo,"296,000",,0.027,B,BN,CHD,
2010,2,VII,268,DUAO,274,Reineta,"550,000",,0.470,B,BN,CHD,
2010,2,VII,268,DUAO,445,Jibia o calamar rojo,"100,000",,0.010,B,BN,CHD,
2010,2,VII,637,RIO MAULE,274,Reineta,"350,000",,1.040,B,BN,CHD,
2010,2,VII,637,RIO MAULE,230,Corvina,"950,000",,0.365,B,BN,CHD,
2010,2,VII,636,MUELLE MAGUILLINES,242,Merluza común,"481,000",,0.864,B,BN,CHD,
2010,2,VII,636,MUELLE MAGUILLINES,242,Merluza común,"556,000",,2.700,B,BN,CHD,
2010,2,VII,636,MUELLE MAGUILLINES,217,Bacalao de profundidad,"4,900,000",,7.470,L,BN,PP,
2010,2,VII,636,MUELLE MAGUILLINES,230,Corvina,"1,400,000",,0.225,B,BN,CHD,
2010,2,VII,636,MUELLE MAGUILLINES,229,Congrio negro,"1,600,000",,0.029,B,BN,CHD,
2010,2,VII,636,MUELLE MAGUILLINES,226,Cojinoba del norte,"1,600,000",,0.019,B,BN,CHD,
2010,2,VII,636,MUELLE MAGUILLINES,234,Jurel,"444,000",,0.837,B,BN,CHD,
2010,2,VII,636,MUELLE MAGUILLINES,268,Raya volantin,"1,000,000",,8.000,B,BN,CHD,
2010,2,VII,636,MUELLE MAGUILLINES,242,Merluza común,"556,000",,0.270,B,BN,CHD,
2010,2,VII,636,MUELLE MAGUILLINES,242,Merluza común,"444,000",,0.675,B,BN,CHD,
2010,2,VII,284,PELLUHUE,242,Merluza común,"444,000",,0.800,B,BN,CHD,
2010,2,VII,284,PELLUHUE,230,Corvina,"2,000,000",,0.020,B,BN,CHD,
2010,2,VII,284,PELLUHUE,655,Jaiba remadora,"750,000",,0.100,B,BN,CHD,
2010,2,VIII,350,LO ROJAS,655,Jaiba remadora,"670,000",,1.410,B - L,BN,CHD,
2010,2,VIII,350,LO ROJAS,260,Pejerrey de mar,"240,000",,0.420,B - L,BN,CHD,
2010,2,VIII,350,LO ROJAS,227,Congrio colorado,"1,230,000",,0.310,B,BN,CHD,
2010,2,VIII,350,LO ROJAS,229,Congrio negro,"680,000",,0.850,B,BN,CHD,
2010,2,VIII,350,LO ROJAS,270,Robalo,"600,000",,0.180,B,BN,CHD,
2010,2,VIII,350,LO ROJAS,654,Jaiba marmola,"940,000",,0.950,B - L,BN,CHD,
2010,2,VIII,350,LO ROJAS,444,Huepo o navaja de mar,"670,000",,0.760,B,BN,PP,
2010,2,VIII,350,LO ROJAS,465,Navajuela,"430,000",,1.970,B,BN,PP,
2010,2,VIII,350,LO ROJAS,406,Almeja,"280,000",,0.480,B,BN,CHD,
2010,2,VIII,350,LO ROJAS,213,Blanquillo,"210,000",,0.240,B,BN,CHD,
2010,2,VIII,350,LO ROJAS,234,Jurel,"760,000",,2.570,B - L,BN,CHD,
2010,2,VIII,350,LO ROJAS,282,Sierra,"800,000",,15.400,L,BN,CHD,
2010,2,VIII,350,LO ROJAS,258,Pejegallo,"750,000",,0.450,L,BN,CHD,
2010,2,VIII,350,LO ROJAS,230,Corvina,"1,320,000",,0.380,L,BN,CHD,
2010,2,VIII,350,LO ROJAS,236,Lenguado,"2,500,000",,0.210,B - L,BN,CHD,
2010,2,VIII,350,LO ROJAS,258,Pejegallo,"710,000",,0.540,B - L,BN,CHD,
2010,2,VIII,350,LO ROJAS,654,Jaiba marmola,"580,000",,1.250,B - L,BN,CHD,
2010,2,VIII,350,LO ROJAS,260,Pejerrey de mar,"180,000",,1.100,B - L,BN,CHD,
2010,2,VIII,350,LO ROJAS,227,Congrio colorado,"1,200,000",,0.610,B,BN,CHD,
2010,2,VIII,350,LO ROJAS,229,Congrio negro,"710,000",,0.850,B,BN,CHD,
2010,2,VIII,350,LO ROJAS,465,Navajuela,"510,000",,3.000,B,BN,PP,
2010,2,VIII,350,LO ROJAS,444,Huepo o navaja de mar,"640,000",,0.840,B,BN,PP,
2010,2,VIII,350,LO ROJAS,234,Jurel,"710,000",,1.890,L,BN,CHD,
2010,2,VIII,350,LO ROJAS,282,Sierra,"850,000",,3.540,L,BN,CHD,
2010,2,VIII,350,LO ROJAS,655,Jaiba remadora,"680,000",,2.350,B,BN,CHD,
2010,2,VIII,350,LO ROJAS,230,Corvina,"1,480,000",,0.280,L,BN,CHD,
2010,2,VIII,350,LO ROJAS,270,Robalo,"350,000",,2.100,B,BN,CHD,
2010,2,VIII,350,LO ROJAS,213,Blanquillo,"290,000",,1.950,B,BN,CHD,
2010,2,VIII,350,LO ROJAS,236,Lenguado,"2,350,000",,0.250,B,BN,CHD,
2010,2,VIII,374,LEBU,274,Reineta,"600,000",,7.900,L,BN,CHD,
2010,2,VIII,374,LEBU,217,Bacalao de profundidad,"4,400,000",,7584.000,L,BN,PP,
2010,2,VIII,374,LEBU,274,Reineta,"200,000",,8.364,L,BN,CHD,
2010,2,VIII,374,LEBU,217,Bacalao de profundidad,"4,800,000",,1006.000,L,BN,PP,
2010,2,VIII,374,LEBU,242,Merluza común,"120,000",,2.150,L,BN,PP,
2010,2,VIII,374,LEBU,266,Albacora o pez espada,"3,300,000",,0.966,L,BN,PP,
2010,2,X,474,DALCAHUE,268,Raya volantin,"1,000,000",,7.000,L,,PP,
2010,2,X,474,DALCAHUE,228,Congrio dorado,"1,000,000",,1.200,L,,PP,
2010,2,X,474,DALCAHUE,654,Jaiba marmola,"146,000",,3.500,L,,PP,
2010,2,X,474,DALCAHUE,228,Congrio dorado,"650,000",,2.500,L,,CHD,
2010,2,X,474,DALCAHUE,258,Pejegallo,"150,000",,0.500,,,,
2010,2,X,474,DALCAHUE,406,Almeja,"118,000",,1.900,L,BN,CHD,
2010,2,X,474,DALCAHUE,654,Jaiba marmola,"170,000",,6.800,L,,PP,
2010,2,X,474,DALCAHUE,406,Almeja,"110,000",,5.400,L,BN,PP,
2010,2,X,474,DALCAHUE,268,Raya volantin,"700,000",,1.000,L,,PP,
2010,2,X,474,DALCAHUE,465,Navajuela,"300,000",,1.300,L,BN,PP,
2010,2,X,474,DALCAHUE,444,Huepo o navaja de mar,"600,000",,0.600,L,BN,PP,
2010,2,X,474,DALCAHUE,654,Jaiba marmola,"147,000",,6.300,L,,PP,
2010,2,X,474,DALCAHUE,654,Jaiba marmola,"147,000",,3.700,L,,PP,
2010,2,X,474,DALCAHUE,406,Almeja,"140,000",,8.500,L,BN,PP,
2010,2,X,474,DALCAHUE,654,Jaiba marmola,"170,000",,6.200,L,,PP,
2010,2,X,474,DALCAHUE,135,Luga - luga,"120,000",40 - 50,2.900,L,BN,PP,
2010,2,X,474,DALCAHUE,135,Luga - luga,"120,000",40 - 50,3.000,L,BN,PP,
2010,2,X,474,DALCAHUE,654,Jaiba marmola,"147,000",,6.600,L,,PP,
2010,2,X,474,DALCAHUE,258,Pejegallo,"250,000",,0.400,L,,CHD,
2010,2,X,474,DALCAHUE,228,Congrio dorado,"600,000",,0.400,L,,PP,
2010,2,X,474,DALCAHUE,258,Pejegallo,"300,000",,1.200,L,,CHD,
2010,2,X,474,DALCAHUE,228,Congrio dorado,"500,000",,1.500,L,,CHD,
2010,2,X,474,DALCAHUE,258,Pejegallo,"300,000",,1.200,L,,CHD,
2010,2,X,474,DALCAHUE,258,Pejegallo,"150,000",,1.000,L,,CHD,
2010,2,X,474,DALCAHUE,258,Pejegallo,"850,000",,0.900,L,,CHD,
2010,2,X,474,DALCAHUE,406,Almeja,"100,000",,2.200,L,BN,PP,
2010,2,X,474,DALCAHUE,230,Corvina,"2,700,000",,0.200,L,,CHD,
2010,2,X,474,DALCAHUE,228,Congrio dorado,"1,000,000",,0.300,L,,PP,
2010,2,X,474,DALCAHUE,268,Raya volantin,"1,250,000",,0.800,L,,PP,
2010,2,X,474,DALCAHUE,406,Almeja,"90,000",,9.400,L,BN,PP,
2010,2,X,474,DALCAHUE,135,Luga - luga,"102,000",40 - 50,2.700,L,BN,PP,
2010,2,X,474,DALCAHUE,228,Congrio dorado,"600,000",,3.000,L,,PP,
2010,2,X,474,DALCAHUE,228,Congrio dorado,"1,100,000",,4.700,L,,PP,
2010,2,X,474,DALCAHUE,268,Raya volantin,"1,100,000",,3.000,L,,PP,
2010,2,X,474,DALCAHUE,654,Jaiba marmola,"170,000",,5.500,L,,PP,
2010,2,X,474,DALCAHUE,268,Raya volantin,"1,200,000",,5.000,L,,PP,
2010,2,X,474,DALCAHUE,228,Congrio dorado,"500,000",,1.600,L,,CHD,
2010,2,X,474,DALCAHUE,228,Congrio dorado,"500,000",,0.400,L,,CHD,
2010,2,X,474,DALCAHUE,406,Almeja,"220,000",,14.000,L,BN,PP,
2010,2,X,474,DALCAHUE,465,Navajuela,"700,000",,2.000,L,BN,PP,
2010,2,X,474,DALCAHUE,228,Congrio dorado,"600,000",,0.300,L,,CHD,
2010,2,X,474,DALCAHUE,228,Congrio dorado,"600,000",,0.400,L,,CHD,
2010,2,XI,514,PTO. AYSÉN,244,Merluza del sur,"900,000",,10.767,B,,CHD,
2010,2,XI,514,PTO. AYSÉN,228,Congrio dorado,"800,000",,0.560,B,,CHD,
2010,2,XI,514,PTO. AYSÉN,244,Merluza del sur,"900,000",,0.602,B,,CHD,
2010,2,XI,514,PTO. AYSÉN,228,Congrio dorado,"800,000",,0.793,B,,CHD,
2010,2,XII,534,PUNTA ARENAS,244,Merluza del sur,"900,000",,2.700,O,BN,PP,
2010,2,XII,534,PUNTA ARENAS,244,Merluza del sur,"1,000,000",,1.170,O,BN,PP,
2010,2,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,300,000",,0.590,O,BN,PP,
2010,2,XII,534,PUNTA ARENAS,268,Raya volantin,"1,000,000",,0.920,O,BN,PP,
2010,2,XII,534,PUNTA ARENAS,620,Centollón,"450,000",,0.410,O,BN,PP,
2010,2,XII,534,PUNTA ARENAS,244,Merluza del sur,"1,000,000",,4.960,O,BN,PP,
2010,2,XII,534,PUNTA ARENAS,244,Merluza del sur,"1,100,000",,4.510,O,BN,PP,
2010,2,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,300,000",,0.480,O,BN,PP,
2010,2,XII,534,PUNTA ARENAS,268,Raya volantin,"1,100,000",,2.000,O,BN,PP,
2010,2,XII,534,PUNTA ARENAS,620,Centollón,"450,000",,3.190,O,BN,PP,
2010,2,XII,534,PUNTA ARENAS,413,Caracol trophon,"450,000",,11.420,O,BN,PP,
2010,2,XII,536,PTO. NATALES,244,Merluza del sur,"1,000,000",,31.900,O,BN,PP,
2010,2,XII,536,PTO. NATALES,228,Congrio dorado,"1,250,000",,6.320,O,BN,PP,
2010,2,XII,536,PTO. NATALES,475,Ostion del sur,"533,000",,0.590,O,BN,PP,
2010,2,XIV,410,LOS MOLINOS,227,Congrio colorado,"1,000,000",,0.150,O,,CHD,
2010,2,XIV,410,LOS MOLINOS,260,Pejerrey de mar,"500,000",,0.150,O,,CHD,
2010,2,XIV,410,LOS MOLINOS,270,Robalo,"500,000",,0.150,O,,CHD,
2010,2,XIV,410,LOS MOLINOS,406,Almeja,"450,000",,0.100,O,BN,CHD,
2010,2,XIV,410,LOS MOLINOS,425,Cholga,"250,000",,0.150,O,BN,CHD,
2010,2,XIV,410,LOS MOLINOS,430,Chorito,"250,000",,0.300,O,BN,CHD,
2010,2,XIV,410,LOS MOLINOS,435,Choro,"600,000",,0.250,O,BN,CHD,
2010,2,XIV,410,LOS MOLINOS,465,Navajuela,"700,000",,0.350,O,BN,CHD,
2010,2,XIV,410,LOS MOLINOS,227,Congrio colorado,"1,000,000",,0.250,O,,CHD,
2010,2,XIV,410,LOS MOLINOS,242,Merluza común,"120,000",,0.250,O,,CHD,
2010,2,XIV,410,LOS MOLINOS,274,Reineta,"950,000",,0.200,O,,CHD,
2010,2,XIV,410,LOS MOLINOS,270,Robalo,"800,000",,0.150,O,,CHD,
2010,2,XIV,410,LOS MOLINOS,406,Almeja,"600,000",,0.100,O,BN,CHD,
2010,2,XIV,410,LOS MOLINOS,430,Chorito,"200,000",,0.300,O,BN,CHD,
2010,2,XIV,412,NIEBLA,228,Congrio dorado,"700,000",,0.100,B,,CHD,
2010,2,XIV,412,NIEBLA,230,Corvina,"1,000,000",,0.150,B,,CHD,
2010,2,XIV,412,NIEBLA,406,Almeja,"300,000",,0.350,B,AM,CHD,
2010,2,XIV,412,NIEBLA,425,Cholga,"350,000",,0.150,B,AM,CHD,
2010,2,XIV,412,NIEBLA,430,Chorito,"250,000",,0.250,B,AM,CHD,
2010,2,XIV,412,NIEBLA,435,Choro,"350,000",,0.250,B,AM,CHD,
2010,2,XIV,412,NIEBLA,465,Navajuela,"300,000",,0.030,B,AM,CHD,
2010,2,XIV,412,NIEBLA,227,Congrio colorado,"1,500,000",,0.200,B,,PP,
2010,2,XIV,412,NIEBLA,242,Merluza común,"800,000",,0.150,B,,PP,
2010,2,XIV,412,NIEBLA,270,Robalo,"800,000",,0.200,B,,PP,
2010,2,XIV,412,NIEBLA,406,Almeja,"600,000",,0.250,B,BN,PP,
2010,2,XIV,412,NIEBLA,430,Chorito,"300,000",,0.200,B,BN,PP,
2010,2,XIV,412,NIEBLA,435,Choro,"350,000",,0.150,B,BN,PP,
2010,2,XIV,412,NIEBLA,465,Navajuela,"700,000",,0.100,B,BN,PP,
2010,2,XV,4,ARICA,221,Cabrilla común,"1,700,000",,0.040,B,BN,CHD,
2010,2,XV,4,ARICA,272,Roncacho,"800,000",,0.020,B,BN,CHD,
2010,2,XV,4,ARICA,425,Cholga,"700,000",,0.040,B,BN,CHD,
2010,2,XV,4,ARICA,284,Tiburón o marrajo,"3,000,000",,2.800,B,BN,CHD,
2010,2,XV,4,ARICA,254,Palometa,"1,500,000",,4.000,B,BN,CHD,
2010,2,XV,4,ARICA,450,Lapa,"800,000",,0.060,B,BN,CHD,
2010,2,XV,4,ARICA,234,Jurel,"1,500,000",,0.030,B,BN,CHD,
2010,2,XV,4,ARICA,221,Cabrilla común,"1,800,000",,0.030,B,BN,CHD,
2010,2,XV,4,ARICA,272,Roncacho,"700,000",,0.010,B,BN,CHD,
2010,2,XV,4,ARICA,820,Piure,"1,000,000",,0.010,B,BN,CHD,
2010,2,XV,4,ARICA,284,Tiburón o marrajo,"2,800,000",,2.300,B,BN,CHD,
2010,2,XV,4,ARICA,254,Palometa,"1,500,000",,1.000,B,BN,CHD,
2010,3,I,8,RIQUELME,284,Tiburón o marrajo,"2,000,000",,0.400,L,BN,CHD,
2010,3,I,8,RIQUELME,211,Azulejo,"1,000,000",,0.560,L,BN,CHD,
2010,3,I,8,RIQUELME,221,Cabrilla común,"2,000,000",,0.359,B,BN,CHD,
2010,3,I,8,RIQUELME,284,Tiburón o marrajo,"2,000,000",,0.500,L,BN,CHD,
2010,3,I,8,RIQUELME,226,Cojinoba del norte,"2,000,000",,0.200,L,BN,CHD,
2010,3,I,8,RIQUELME,221,Cabrilla común,"2,000,000",,0.150,B,BN,CHD,
2010,3,I,8,RIQUELME,211,Azulejo,"1,500,000",,0.180,L,BN,CHD,
2010,3,I,10,CAVANCHA,284,Tiburón o marrajo,"1,500,000",,0.150,L,BN,CHD,
2010,3,I,10,CAVANCHA,266,Albacora o pez espada,"3,200,000",,2.000,L,BN,CHD,
2010,3,I,10,CAVANCHA,291,Vilagay,"1,200,000",,0.260,B,BN,CHD,
2010,3,I,10,CAVANCHA,284,Tiburón o marrajo,"1,300,000",,0.300,L,BN,CHD,
2010,3,I,10,CAVANCHA,211,Azulejo,"700,000",,0.400,L,BN,CHD,
2010,3,I,10,CAVANCHA,229,Congrio negro,"1,300,000",,0.060,B,BN,CHD,
2010,3,I,10,CAVANCHA,266,Albacora o pez espada,"3,200,000",,2.000,L,BN,CHD,
2010,3,II,46,TOCOPILLA,450,Lapa,"550,000",,0.038,B,BN,PP,
2010,3,II,46,TOCOPILLA,810,Erizo,"175,000",,0.150,B,BN,PP,
2010,3,II,46,TOCOPILLA,485,Pulpo,"1,300,000",,0.120,B,BN,PP,
2010,3,II,46,TOCOPILLA,221,Cabrilla común,"1,000,000",,0.089,B,BN,CHD,
2010,3,II,46,TOCOPILLA,450,Lapa,"550,000",,0.105,B,BN,PP,
2010,3,II,46,TOCOPILLA,406,Almeja,"250,000",,0.280,B,BN,CHD,
2010,3,II,46,TOCOPILLA,265,Pejesapo,"1,300,000",,0.015,B,BN,CHD,
2010,3,II,60,MEJILLONES,406,Almeja,"400,000",,0.010,B,BN,CHD,
2010,3,II,60,MEJILLONES,450,Lapa,"1,500,000",,0.010,B,BN,CHD,
2010,3,II,60,MEJILLONES,425,Cholga,"500,000",,0.010,B,BN,CHD,
2010,3,II,60,MEJILLONES,425,Cholga,"400,000",,0.010,B,BN,CHD,
2010,3,II,60,MEJILLONES,450,Lapa,"500,000",,0.010,B,BN,CHD,
2010,3,II,56,TALTAL,227,Congrio colorado,"2,800,000",,0.040,B,BN,CHD,
2010,3,II,56,TALTAL,226,Cojinoba del norte,"1,500,000",,0.023,B,BN,CHD,
2010,3,II,56,TALTAL,207,Apañado,"1,800,000",,0.010,B,BN,CHD,
2010,3,II,56,TALTAL,226,Cojinoba del norte,"2,000,000",,0.025,B,BN,CHD,
2010,3,II,56,TALTAL,227,Congrio colorado,"2,400,000",,0.030,B,BN,CHD,
2010,3,II,56,TALTAL,227,Congrio colorado,"2,800,000",,0.040,B,,CHD,
2010,3,II,56,TALTAL,145,Huiro,"80,000",40 - 50,5.000,O,,PP,
2010,3,II,56,TALTAL,226,Cojinoba del norte,"1,500,000",,0.023,B,,CHD,
2010,3,II,56,TALTAL,485,Pulpo,"1,450,000",,1.800,O,,PP,
2010,3,II,56,TALTAL,231,Dorado,"2,700,000",,0.036,B,,CHD,
2010,3,II,56,TALTAL,207,Apañado,"1,800,000",,0.010,B,,CHD,
2010,3,II,56,TALTAL,226,Cojinoba del norte,"200,000",,0.025,B,,CHD,
2010,3,II,56,TALTAL,227,Congrio colorado,"2,400,000",,0.050,B,,CHD,
2010,3,II,56,TALTAL,280,Sargo,"1,000,000",,0.012,B,,CHD,
2010,3,III,78,HUASCO,227,Congrio colorado,"2,000,000",,0.079,B,BN,CHD,
2010,3,III,78,HUASCO,230,Corvina,"2,000,000",,0.005,B,BN,CHD,
2010,3,III,78,HUASCO,226,Cojinoba del norte,"1,300,000",,0.025,B,BN,CHD,
2010,3,III,78,HUASCO,231,Dorado,"1,600,000",,0.042,B,BN,CHD,
2010,3,III,78,HUASCO,227,Congrio colorado,"2,000,000",,0.230,B,BN,CHD,
2010,3,III,78,HUASCO,231,Dorado,"1,600,000",,0.349,B,BN,CHD,
2010,3,IV,122,COQUIMBO,227,Congrio colorado,"2,500,000",,0.070,B,BN,CHD,
2010,3,IV,122,COQUIMBO,820,Piure,"200,000",,0.022,B,BN,CHD,
2010,3,IV,122,COQUIMBO,234,Jurel,"400,000",,0.180,B,BN,CHD,
2010,3,IV,122,COQUIMBO,242,Merluza común,"700,000",,0.200,B,BN,CHD,
2010,3,IV,122,COQUIMBO,273,Rollizo,"1,300,000",,0.025,B,BN,CHD,
2010,3,IV,122,COQUIMBO,221,Cabrilla común,"1,300,000",,0.030,B,BN,CHD,
2010,3,IV,122,COQUIMBO,252,Vieja o mulata,"2,000,000",,0.010,B,BN,CHD,
2010,3,IV,122,COQUIMBO,207,Apañado,"2,000,000",,0.020,B,BN,CHD,
2010,3,IV,122,COQUIMBO,242,Merluza común,"800,000",,0.390,B,BN,CHD,
2010,3,IV,122,COQUIMBO,273,Rollizo,"1,300,000",,0.024,B,BN,CHD,
2010,3,IV,122,COQUIMBO,282,Sierra,"1,000,000",,0.100,B,BN,CHD,
2010,3,V,230,SAN ANTONIO,242,Merluza común,"500,000",,0.500,B,BN,CHD,
2010,3,V,230,SAN ANTONIO,242,Merluza común,"450,000",,0.200,B,BN,CHD,
2010,3,V,230,SAN ANTONIO,242,Merluza común,"550,000",,0.200,B,BN,CHD,
2010,3,VI,254,BUCALEMU,242,Merluza común,"357,142",,0.840,B,BN,CHD,
2010,3,VII,637,RIO MAULE,242,Merluza común,"296,000",,2.025,B,BN,CHD,
2010,3,VII,637,RIO MAULE,242,Merluza común,"333,000",,2.700,B,BN,CHD,
2010,3,VIII,336,LEBU,274,Reineta,"270,000",,3.900,L,BN,CHD,
2010,3,X,474,DALCAHUE,228,Congrio dorado,"800,000",,2.000,L,,PP,
2010,3,X,474,DALCAHUE,465,Navajuela,"430,000",,2.500,L,BN,PP,
2010,3,X,474,DALCAHUE,465,Navajuela,"730,000",,4.500,L,BN,PP,
2010,3,X,474,DALCAHUE,810,Erizo,"220,000",,1.500,L,BN,PP,
2010,3,X,474,DALCAHUE,810,Erizo,"220,000",,1.100,L,BN,PP,
2010,3,X,474,DALCAHUE,810,Erizo,"220,000",,0.500,L,BN,PP,
2010,3,X,474,DALCAHUE,258,Pejegallo,"250,000",,0.800,L,,CHD,
2010,3,X,474,DALCAHUE,460,Macha,"540,000",,0.500,L,BN,CHD,
2010,3,X,474,DALCAHUE,258,Pejegallo,"350,000",,1.400,L,,CHD,
2010,3,X,474,DALCAHUE,228,Congrio dorado,"700,000",,0.900,L,,CHD,
2010,3,X,474,DALCAHUE,258,Pejegallo,"300,000",,1.800,L,,CHD,
2010,3,X,474,DALCAHUE,258,Pejegallo,"150,000",,1.500,L,,CHD,
2010,3,X,474,DALCAHUE,270,Robalo,"150,000",,1.200,L,,CHD,
2010,3,X,474,DALCAHUE,810,Erizo,"300,000",,0.600,L,BN,PP,
2010,3,X,474,DALCAHUE,810,Erizo,"300,000",,0.900,L,BN,PP,
2010,3,X,474,DALCAHUE,406,Almeja,"80,000",,1.800,L,BN,CHD,
2010,3,X,474,DALCAHUE,228,Congrio dorado,"500,000",,5.000,L,,CHD,
2010,3,X,474,DALCAHUE,228,Congrio dorado,"500,000",,1.200,L,,CHD,
2010,3,X,474,DALCAHUE,228,Congrio dorado,"500,000",,1.200,L,,CHD,
2010,3,X,474,DALCAHUE,268,Raya volantin,"250,000",,3.000,L,,PP,
2010,3,X,474,DALCAHUE,135,Luga - luga,"102,000",40 - 50,2.430,L,BN,PP,
2010,3,X,474,DALCAHUE,258,Pejegallo,"200,000",,0.800,L,,CHD,
2010,3,X,474,DALCAHUE,258,Pejegallo,"350,000",,1.900,L,,CHD,
2010,3,X,474,DALCAHUE,135,Luga - luga,"212,000",40 - 50,3.300,L,BN,PP,
2010,3,X,474,DALCAHUE,135,Luga - luga,"102,000",40 - 50,1.140,L,BN,PP,
2010,3,X,474,DALCAHUE,810,Erizo,"220,000",,0.800,L,BN,PP,
2010,3,X,474,DALCAHUE,810,Erizo,"300,000",,1.500,L,BN,PP,
2010,3,X,474,DALCAHUE,810,Erizo,"300,000",,0.800,L,BN,PP,
2010,3,X,474,DALCAHUE,810,Erizo,"220,000",,0.800,L,BN,PP,
2010,3,X,474,DALCAHUE,810,Erizo,"220,000",,1.200,L,BN,PP,
2010,3,X,474,DALCAHUE,258,Pejegallo,"150,000",,2.000,L,,CHD,
2010,3,X,474,DALCAHUE,270,Robalo,"150,000",,0.300,L,,CHD,
2010,3,X,474,DALCAHUE,485,Pulpo,"200,000",,0.300,L,,CHD,
2010,3,X,474,DALCAHUE,258,Pejegallo,"150,000",,2.000,L,,CHD,
2010,3,X,474,DALCAHUE,485,Pulpo,"800,000",,0.300,L,,CHD,
2010,3,X,474,DALCAHUE,258,Pejegallo,"350,000",,3.700,L,,CHD,
2010,3,X,474,DALCAHUE,228,Congrio dorado,"400,000",,0.400,L,,CHD,
2010,3,X,474,DALCAHUE,258,Pejegallo,"250,000",,0.400,L,,CHD,
2010,3,X,474,DALCAHUE,228,Congrio dorado,"600,000",,4.800,L,,CHD,
2010,3,X,474,DALCAHUE,485,Pulpo,"620,000",,1.000,L,,PP,
2010,3,X,474,DALCAHUE,258,Pejegallo,"350,000",,1.400,L,,PP,
2010,3,XI,514,PTO ASÉN,244,Merluza del sur,"900,000",,12.275,B,,CHD,
2010,3,XI,514,PTO ASÉN,228,Congrio dorado,"800,000",,0.560,B,,CHD,
2010,3,XI,514,PTO ASÉN,244,Merluza del sur,"900,000",,4.245,B,,CHD,
2010,3,XI,514,PTO ASÉN,228,Congrio dorado,"800,000",,0.136,B,,CHD,
2010,3,XII,534,PUNTA ARENAS,244,Merluza del sur,"1,000,000",,1.610,O,BN,PP,
2010,3,XII,534,PUNTA ARENAS,244,Merluza del sur,"1,100,000",,1.610,O,BN,PP,
2010,3,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,000,000",,2.200,O,BN,PP,
2010,3,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,300,000",,1.800,O,BN,PP,
2010,3,XII,534,PUNTA ARENAS,268,Raya volantin,"1,000,000",,0.090,O,BN,PP,
2010,3,XII,534,PUNTA ARENAS,268,Raya volantin,"1,100,000",,1.000,O,BN,PP,
2010,3,XII,534,PUNTA ARENAS,620,Centollón,"450,000",,1.380,O,BN,PP,
2010,3,XII,534,PUNTA ARENAS,620,Centollón,"480,000",,2.110,O,BN,PP,
2010,3,XII,534,PUNTA ARENAS,413,Caracol trophon,"450,000",,1.130,O,BN,PP,
2010,3,XII,534,PUNTA ARENAS,413,Caracol trophon,"460,000",,3.780,O,BN,PP,
2010,3,XII,534,PUNTA ARENAS,244,Merluza del sur,"1,000,000",,8.630,O,BN,PP,
2010,3,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,100,000",,1.000,O,BN,PP,
2010,3,XII,534,PUNTA ARENAS,228,Congrio dorado,"1,300,000",,1.170,O,BN,PP,
2010,3,XII,534,PUNTA ARENAS,268,Raya volantin,"1,100,000",,0.800,O,BN,PP,
2010,3,XII,534,PUNTA ARENAS,620,Centollón,"450,000",,7.520,O,BN,PP,
2010,3,XII,534,PUNTA ARENAS,620,Centollón,"480,000",,3.100,O,BN,PP,
2010,3,XII,534,PUNTA ARENAS,413,Caracol trophon,"500,000",,3.350,O,BN,PP,
2010,3,XII,536,PUERTO NATALES,244,Merluza del sur,"1,000,000",,30.080,O,BN,PP,
