PRECIOS DE PRIMERA TRANSACCIîN ,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,
2017,,,,,,,,,,,,
,,,,,,,,,,,,
A„O,MES,REGIîN,C—digo Caleta,Nom_caleta,C—digo especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO
,,,,,,,,HUMEDAD,,B - L - O,BN - AM,CHD - PP
2017,9,2,56,TALTAL,236,Lenguado de ojos chicos,"4,000,000",,1,B,BN,CHD
2017,9,2,56,TALTAL,485,Pulpo,"3,400,000",,1,O,BN,PP
2017,9,2,56,TALTAL,810,Erizo,"480,000",,1,O,BN,CHD
2017,9,2,41,PUNTA ATALA,141,Chasc—n o huiro negro,"350,000",30,3.81,O,BN,PP
2017,9,2,41,PUNTA ATALA,142,Huiro palo,"250,000",,1.87,O,BN,PP
2017,9,2,46,TOCOPILLA,451,Lapa negra,"1,000,000",,0.11,O,BN,PP
2017,9,2,46,TOCOPILLA,485,Pulpo,"2,800,000",,1.25,B - O,BN,PP
2017,9,2,50,ANTOFAGASTA,141,Chasc—n o huiro negro,"300,000",30,1,O,BN,PP
2017,9,2,50,ANTOFAGASTA,142,Huiro palo,"320,000",,1,O,BN,PP
2017,9,2,60,MEJILLONES,266,Albacora o pez espada,"3,500,000",,1,B,BN,PP
2017,9,2,60,MEJILLONES,485,Pulpo,"2,500,000",,1,O,BN,PP
2017,9,2,60,MEJILLONES,217,Bacalao de profundidad,"10,000,000",,1,O,BN,PP
2017,9,3,76,CALDERA,141,Chasc—n o huiro negro,"380,000",30,19.86,O,BN,PP
2017,9,3,76,CALDERA,227,Congrio colorado,"2,500,000",,0.33,B,BN,CHD
2017,9,3,76,CALDERA,273,Rollizo,"2,500,000",,0.05,B,BN,CHD
2017,9,3,76,CALDERA,286,Tollo,"1,500,000",,0.02,B,BN,CHD
2017,9,3,74,CHA„ARAL,234,Jurel,"2,500,000",,0.02,B,BN,CHD
2017,9,3,74,CHA„ARAL,204,Breca o Vilagay,"2,500,000",,0.01,B,BN,CHD
2017,9,3,74,CHA„ARAL,220,Cabrilla,"2,500,000",,0.01,B,BN,CHD
2017,9,3,74,CHA„ARAL,227,Congrio colorado,"5,000,000",,0.01,B,BN,CHD
2017,9,3,74,CHA„ARAL,273,Rollizo,"2,500,000",,0.01,B,BN,CHD
2017,9,3,74,CHA„ARAL,258,Pejegallo,"2,000,000",,0.03,B,BN,CHD
2017,9,5,214,PORTALES,406,Almeja,"1,000,000",,,B,BN,CHD
2017,9,5,214,PORTALES,242,Merluza comœn,"2,000,000",,,B,BN,CHD
2017,9,5,214,PORTALES,220,Cabrilla,"1,000,000",,,B,BN,CHD
2017,9,5,214,PORTALES,274,Reineta,"2,000,000",,,B,BN,CHD
2017,9,5,214,PORTALES,445,Jibia o calamar rojo,"400,000",,,B,BN,CHD
2017,9,7,268,DUAO,242,Merluza comœn,"784,000",,,B,BN,CHD
2017,9,7,268,DUAO,652,Jaiba mora,"1,000,000",,,B,BN,CHD
2017,9,7,636,MAGUILLINES,229,Congrio negro,"1,800,000",,,B,BN,CHD
2017,9,7,636,MAGUILLINES,227,Congrio colorado,"3,000,000",,,B,BN,CHD
2017,9,8,336,SAN VICENTE,820,Piure,"250,000",,0.9,B,BN,CHD
2017,9,8,336,SAN VICENTE,820,Piure,"250,000",,0.5,B,BN,CHD
2017,9,8,350,LO ROJAS,444,Huepo o navaja de mar,"950,000",,9,B,BN,CHD - PP
2017,9,8,350,LO ROJAS,465,Navajuela,"550,000",,150,B,BN,CHD - PP
2017,9,8,350,LO ROJAS,234,Jurel,"550,000",,15,B - L,BN,CHD - PP
2017,9,8,350,LO ROJAS,407,Juliana o tawera,"120,000",,40,B,BN,CHD - PP
2017,9,8,350,LO ROJAS,653,Jaiba peluda,"940,000",,0.1,B,BN,CHD - PP
2017,9,8,350,LO ROJAS,445,Jibia o calamar rojo,"300,000",,1.5,L,BN,CHD - PP
2017,9,8,350,LO ROJAS,274,Reineta,"2,500,000",,10,B - L,BN,CHD - PP
2017,9,8,350,LO ROJAS,444,Huepo o navaja de mar,"950,000",,9,B,BN,CHD - PP
2017,9,8,350,LO ROJAS,465,Navajuela,"550,000",,150,B,BN,CHD - PP
2017,9,8,350,LO ROJAS,234,Jurel,"550,000",,15,B - L,BN,CHD - PP
2017,9,8,350,LO ROJAS,407,Juliana o tawera,"120,000",,40,B,BN,CHD - PP
2017,9,8,350,LO ROJAS,653,Jaiba peluda,"940,000",,0.1,B,BN,CHD - PP
2017,9,8,350,LO ROJAS,274,Reineta,"3,400,000",,10,B - L,BN,CHD - PP
2017,9,8,310,TOME,644,Picoroco,"333,000",,0.03,B,BN,CHD
2017,9,8,310,TOME,451,Lapa negra,"1,500,000",,0.01,B,BN,CHD
2017,6,8,308,COCHOLGUE,820,Piure,"200,000",,0.1,B,BN,CHD
2017,9,8,310,TOME,653,Jaiba peluda,"1,500,000",,0.02,B,BN,PP
2017,6,8,310,TOME,820,Piure,"200,000",,0.12,B,BN,CHD
2017,9,8,310,TOME,820,Piure,"200,000",,0.1,B,BN,CHD
2017,9,8,374,LEBU,274,Reineta,"1,000,000",,67,B - L,BN,CHD
2017,9,8,374,LEBU,274,Reineta,"3,000,000",,7,B - L,BN,CHD
2017,9,9,388,QUEULE,282,Sierra,"200,000",,1,L,BN,CHD
2017,9,9,388,QUEULE,230,Corvina,"1,200,000",,1,L,BN,CHD
2017,9,9,388,QUEULE,258,Pejegallo,"800,000",,1,L,BN,CHD
2017,9,9,388,QUEULE,274,Reineta,"1,000,000",,1,L,BN,CHD
2017,9,9,388,QUEULE,286,Tollo,"760,000",,1,L,BN,CHD
2017,9,9,388,QUEULE,282,Sierra,"280,000",,1,L,BN,CHD
2017,9,9,388,QUEULE,230,Corvina,"1,200,000",,1,L,BN,CHD
2017,9,9,388,QUEULE,258,Pejegallo,"800,000",,1,L,BN,CHD
2017,9,9,388,QUEULE,286,Tollo,"700,000",,1,L,BN,CHD
2017,9,9,388,QUEULE,274,Reineta,"1,200,000",,1,L,BN,CHD
2017,9,14,412,NIEBLA,616,Centolla,"3,300,000",,1.07,L,BN,PP
2017,9,14,412,NIEBLA,455,Loco,"2,000,000",,1.88,O,BN,PP
2017,9,14,412,NIEBLA,228,Congrio dorado,"2,300,000",,0.27,L,BN,PP
2017,9,14,404,VALDIVIA,217,Bacalao de profundidad,"10,500,000",,1.06,L,BN,PP
2017,9,10,429,ANAHUAC,217,Bacalao de profundidad,"12,000,000",,1.9,L,BN,PP
2017,9,10,494,QUELLîN,406,Almeja,"270,000",,31.05,L,BN,PP
2017,9,10,494,QUELLîN,406,Almeja,"350,000",,16,L,BN,CHD
2017,9,10,494,QUELLîN,430,Chorito,"120,000",,3,L,BN,CHD
2017,9,10,494,QUELLîN,406,Almeja,"340,000",,2,L,BN,CHD
2017,9,10,494,QUELLîN,435,Choro,"200,000",,1.5,L,BN,CHD
2017,9,10,494,QUELLîN,406,Almeja,"350,000",,8.04,L,BN,CHD
2017,9,10,494,QUELLîN,812,Pepino de mar,"350,000",,10.19,L,BN,PP
2017,9,10,494,QUELLîN,406,Almeja,"350,000",,19.81,L,BN,CHD
2017,9,10,494,QUELLîN,430,Chorito,"120,000",,1.38,L,BN,CHD
2017,9,10,494,QUELLîN,486,Pulpo del sur ,"1,800,000",,1.1,L,BN,PP
2017,9,10,494,QUELLîN,486,Pulpo del sur ,"1,400,000",,0.7,L,BN,PP
2017,9,10,494,QUELLîN,217,Bacalao de profundidad,"9,000,000",,2.28,L,BN,PP
2017,9,10,573,LA VEGA,406,Almeja,"300,000",,0.5,L,BN,CHD
2017,9,10,573,LA VEGA,486,Pulpo del sur ,"700,000",,0.5,L,BN,CHD
2017,9,10,474,DALCAHUE,444,Huepo o navaja de mar,"800,000",,2.14,L,BN,PP
2017,9,10,474,DALCAHUE,228,Congrio dorado,"1,100,000",,0.01,L,BN,PP
2017,9,10,474,DALCAHUE,244,Merluza del sur o austral,"1,200,000",,0.01,L,BN,PP
2017,9,10,474,DALCAHUE,486,Pulpo del sur ,"1,000,000",,1.5,L,BN,PP
2017,9,10,474,DALCAHUE,425,Cholga,"100,000",,4.1,L,BN,PP
2017,9,10,474,DALCAHUE,145,Huiro,"48,000",50,11.99,L,BN,CHD
2017,9,10,474,DALCAHUE,406,Almeja,"110,000",,0.8,L,BN,CHD
2017,9,10,474,DALCAHUE,273,Rollizo,"1,500,000",,0.07,L,BN,CHD
2017,9,10,474,DALCAHUE,465,Navajuela,"500,000",,1.83,L,BN,PP
2017,9,10,474,DALCAHUE,616,Centolla,"4,700,000",,0.08,L,BN,PP
2017,9,10,474,DALCAHUE,258,Pejegallo,"480,000",,0.08,L,BN,CHD
2017,9,10,474,DALCAHUE,435,Choro,"350,000",,3.6,L,BN,CHD
2017,9,11,514,PUERTO AYSEN,406,Almeja,"380,000",,,L,BN,PP
2017,9,11,514,PUERTO AYSEN,267,Puye,"8,500,000",,,L,,PP
2017,9,11,514,PUERTO AYSEN,425,Cholga,"150,000",,,L,,PP
2017,9,11,514,PUERTO AYSEN,435,Choro,"150,000",,,L,,PP
2017,9,11,514,PUERTO AYSEN,270,Robalo,"700,000",,,L,,PP
2017,9,11,514,PUERTO AYSEN,440,Culengue,"250,000",,,L,,PP
2017,9,11,514,PUERTO AYSEN,244,Merluza del sur o austral,"1,100,000",,,L,,PP
2017,9,11,514,PUERTO AYSEN,228,Congrio dorado,"1,400,000",,,L,BN,PP
2017,9,11,514,PUERTO AYSEN,275,Sardina austral o del sur,"70,000",,,L,BN,PP
2017,9,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,,PP
2017,9,11,514,PUERTO AYSEN,136,Luga roja,"270,000",20,,L,,PP
2017,9,11,514,PUERTO AYSEN,810,Erizo,"380,000",,,L,,PP
2017,9,11,514,PUERTO AYSEN,616,Centolla,"1,800,000",,,L,,PP
2017,9,11,514,PUERTO AYSEN,406,Almeja,"380,000",,,L,BN,PP
2017,9,11,514,PUERTO AYSEN,267,Puye,"8,500,000",,,L,,PP
2017,9,11,514,PUERTO AYSEN,425,Cholga,"150,000",,,L,,PP
2017,9,11,514,PUERTO AYSEN,435,Choro,"150,000",,,L,,PP
2017,9,11,514,PUERTO AYSEN,270,Robalo,"700,000",,,L,,PP
2017,9,11,514,PUERTO AYSEN,440,Culengue,"250,000",,,L,,PP
2017,9,11,514,PUERTO AYSEN,244,Merluza del sur o austral,"1,100,000",,,L,,PP
2017,9,11,514,PUERTO AYSEN,228,Congrio dorado,"1,400,000",,,L,BN,PP
2017,9,11,514,PUERTO AYSEN,275,Sardina austral o del sur,"70,000",,,L,BN,PP
2017,9,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,,PP
2017,9,11,514,PUERTO AYSEN,136,Luga roja,"270,000",20,,L,,PP
2017,9,11,514,PUERTO AYSEN,810,Erizo,"380,000",,,L,,PP
2017,9,11,514,PUERTO AYSEN,616,Centolla,"1,800,000",,,L,,PP
2017,9,12,534,PUNTA ARENAS,616,Centolla,"4,600,000",,1.39,O,BN,PP
2017,9,12,534,PUNTA ARENAS,616,Centolla,"5,600,000",,2.81,O,BN,PP
2017,9,12,534,PUNTA ARENAS,810,Erizo,"716,000",,3.93,O,BN,PP
2017,9,12,534,PUNTA ARENAS,810,Erizo,"583,000",,1.87,O,BN,PP
2017,9,12,534,PUNTA ARENAS,616,Centolla,"6,300,000",,0.61,O,BN,PP
2017,9,12,534,PUNTA ARENAS,616,Centolla,"5,000,000",,2.06,O,BN,PP
2017,9,12,534,PUNTA ARENAS,616,Centolla,"6,200,000",,1.27,O,BN,PP
2017,9,12,534,PUNTA ARENAS,620,Centoll—n,"850,000",,15.12,O,BN,PP
2017,9,12,536,PUERTO NATALES,616,Centolla,"6,000,000",,3.5,O,BN,PP
2017,9,12,536,PUERTO NATALES,616,Centolla,"6,000,000",,4.3,O,BN,PP
2017,10,15,4,ARICA,272,Roncacho,"800,000",,0.07,B,BN,CHD
2017,10,15,4,ARICA,238,Lisa,"1,500,000",,0.05,B,BN,CHD
2017,10,15,4,ARICA,214,Bonito,"1,000,000",,0.12,B,BN,CHD
2017,10,15,4,ARICA,451,Lapa negra,"1,000,000",,0.06,B,BN,CHD
2017,10,15,4,ARICA,221,Cabrilla comœn,"2,000,000",,0.05,B,BN,CHD
2017,10,15,4,ARICA,226,Cojinoba del norte,"2,000,000",,0.1,B,BN,CHD
2017,10,15,4,ARICA,229,Congrio negro,"3,000,000",,0.08,B,BN,CHD
2017,10,15,4,ARICA,234,Jurel,"1,000,000",,0.06,B,BN,CHD
2017,10,15,4,ARICA,485,Pulpo,"2,500,000",,0.07,B,BN,CHD
2017,10,15,4,ARICA,435,Choro,"350,000",,0.09,B,BN,CHD
2017,10,15,4,ARICA,291,Bilagay,"1,000,000",,0.07,B,BN,CHD
2017,10,15,4,ARICA,348,Lenguado,"2,500,000",,0.06,B,BN,CHD
2017,10,1,8,RIQUELME,217,Bacalao de profundidad,"11,500,000",,0.9,L,BN,PP
2017,10,1,8,RIQUELME,226,Cojinoba del norte,"2,000,000",,0.03,B,BN,CHD
2017,10,1,8,RIQUELME,485,Pulpo,"3,400,000",,0.18,B,BN,PP
2017,10,1,8,RIQUELME,214,Bonito,"1,000,000",,0.02,B,BN,CHD
2017,10,2,10,ANTOFAGASTA,141,Chasc—n o huiro negro,"300,000",30,1,O,BN,PP
2017,10,2,10,ANTOFAGASTA,142,Huiro palo,"320,000",,1,O,BN,PP
2017,10,2,56,TALTAL,141,Chasc—n o huiro negro,"380,000",30,1,O,BN,PP
2017,10,2,56,TALTAL,142,Huiro palo,"280,000",,1,O,BN,PP
2017,10,2,56,TALTAL,451,Lapa negra,"600,000",,1,O,BN,PP
2017,10,2,56,TALTAL,262,Pejeperro,"4,500,000",,1,B,BN,CHD
2017,10,2,56,TALTAL,207,Apa–ado,"4,000,000",,1,B,BN,CHD
2017,10,2,56,TALTAL,227,Congrio colorado,"3,800,000",,1,B,BN,CHD
2017,10,2,56,TALTAL,231,Dorado de altura,"2,500,000",,1,B - L,BN,CHD
2017,10,2,56,TALTAL,226,Cojinoba del norte,"3,000,000",,1,B - L,BN,CHD
2017,10,2,56,TALTAL,221,Cabrilla comœn,"2,000,000",,1,B,BN,CHD
2017,10,2,56,TALTAL,252,Vieja o mulata,"3,500,000",,1,B,BN,CHD
2017,10,2,56,TALTAL,266,Albacora o pez espada,"1,700,000",,1,O,BN,CHD
2017,10,2,56,TALTAL,236,Lenguado de ojos chicos,"4,000,000",,1,B,BN,CHD
2017,10,2,56,TALTAL,485,Pulpo,"3,100,000",,1,O,BN,PP
2017,10,2,56,TALTAL,810,Erizo,"480,000",,1,O,BN,CHD
2017,10,2,56,TALTAL,141,Chasc—n o huiro negro,"380,000",30,1,O,BN,PP
2017,10,2,56,TALTAL,142,Huiro palo,"280,000",,1,O,BN,PP
2017,10,2,56,TALTAL,451,Lapa negra,"600,000",,1,B - O,BN,PP
2017,10,2,56,TALTAL,262,Pejeperro,"4,500,000",,1,B ,BN,CHD
2017,10,2,56,TALTAL,207,Apa–ado,"4,000,000",,1,B,BN,CHD
2017,10,2,56,TALTAL,227,Congrio colorado,"4,000,000",,1,B,BN,CHD
2017,10,2,56,TALTAL,231,Dorado de altura,"2,500,000",,1,B - L,BN,CHD
2017,10,2,56,TALTAL,226,Cojinoba del norte,"3,000,000",,1,B - L,BN,CHD
2017,10,2,56,TALTAL,221,Cabrilla comœn,"2,000,000",,1,B,BN,CHD
2017,10,2,56,TALTAL,252,Vieja o mulata,"3,500,000",,1,B,BN,CHD
2017,10,2,56,TALTAL,266,Albacora o pez espada,"1,700,000",,1,O,BN,CHD
2017,10,2,56,TALTAL,236,Lenguado de ojos chicos,"4,000,000",,1,B,BN,CHD
2017,10,2,56,TALTAL,485,Pulpo,"3,100,000",,1,O,BN,PP
2017,10,2,60,MEJILLONES,266,Albacora o pez espada,"3,500,000",,1,B,BN,PP
2017,10,2,60,MEJILLONES,485,Pulpo,"2,500,000",,1,O,BN,PP
2017,10,2,60,MEJILLONES,217,Bacalao de profundidad,"10,000,000",,1,O,BN,PP
2017,10,3,78,HUASCO,141,Chasc—n o huiro negro,"340,000",50,17.91,O,BN,PP
2017,10,3,78,HUASCO,142,Huiro palo,"120,000",50,1.23,O,BN,PP
2017,10,3,78,HUASCO,227,Congrio colorado,"2,000,000",,0.32,B,BN,CHD
2017,10,3,78,HUASCO,652,Jaiba mora,"850,000",,0.04,B,BN,CHD
2017,10,3,78,HUASCO,141,Chasc—n o huiro negro,"340,000",50,41.71,O,BN,PP
2017,10,3,78,HUASCO,227,Congrio colorado,"2,000,000",,0.03,B,BN,CHD
2017,10,3,78,HUASCO,252,Vieja o mulata,"3,000,000",,0.01,B,BN,CHD
2017,10,3,76,CALDERA,205,Anchoveta,"140,000",,3.1,L,BN,PP
2017,10,3,76,CALDERA,217,Bacalao de profundidad,"12,700,000",,12.5,L,BN,PP
2017,10,3,76,CALDERA,218,Caballa,"2,150,000",,25.15,,,
2017,10,3,76,CALDERA,227,Congrio colorado,"2,500,000",,0.47,B,BN,CHD
2017,10,3,76,CALDERA,231,Dorado de altura,"2,500,000",,1.83,B - L,BN,CHD
2017,10,3,76,CALDERA,234,Jurel,"2,150,000",,20,L,BN,PP
2017,10,3,76,CALDERA,252,Vieja o mulata,"3,000,000",,0.01,B,BN,PP
2017,10,3,76,CALDERA,141,Chasc—n o huiro negro,"340,000",50,18.88,O,BN,PP
2017,10,3,76,CALDERA,204,Breca o Vilagay,"2,000,000",,0.01,B,BN,CHD
2017,10,3,76,CALDERA,205,Anchoveta,"140,000",,190.51,L,BN,CHD
2017,10,3,76,CALDERA,207,Apa–ado,"2,000,000",,0.01,L,BN,CHD
2017,10,3,76,CALDERA,208,Atœn aleta amarilla,"3,000,000",,7.35,L,BN,CHD
2017,10,3,76,CALDERA,213,Blanquillo,"2,000,000",,0.03,B,BN,CHD
2017,10,3,76,CALDERA,220,Cabrilla,"2,000,000",,0.05,B,BN,CHD
2017,10,3,76,CALDERA,221,Cabrilla comœn,"2,000,000",,0.01,B,BN,CHD
2017,10,3,76,CALDERA,227,Congrio colorado,"5,000,000",,0.33,B- L,BN,CHD
2017,10,3,76,CALDERA,242,Merluza comœn,"2,000,000",,0.01,L,BN,CHD
2017,10,3,76,CALDERA,141,Chasc—n o huiro negro,"340,000",50,109.1,O,BN,PP
2017,10,3,74,CHA„ARAL,236,Lenguado de ojos chicos,"5,000,000",,0.02,B,BN,CHD
2017,10,3,74,CHA„ARAL,234,Jurel,"2,000,000",,0.02,B,BN,CHD
2017,10,3,74,CHA„ARAL,227,Congrio colorado,"4,000,000",,0.01,B,BN,CHD
2017,10,3,74,CHA„ARAL,258,Pejegallo,"1,000,000",,0.01,B,BN,CHD
2017,10,3,74,CHA„ARAL,218,Caballa,"700,000",,0.01,B,BN,CHD
2017,10,3,74,CHA„ARAL,221,Cabrilla comœn,"2,500,000",,0.01,B,BN,CHD
2017,10,3,74,CHA„ARAL,213,Blanquillo,"2,000,000",,0.01,B,BN,CHD
2017,10,3,74,CHA„ARAL,207,Apa–ado,"3,000,000",,0.02,B,BN,CHD
2017,10,3,74,CHA„ARAL,226,Cojinoba del norte,"3,000,000",,0.02,B,BN,CHD
2017,10,3,74,CHA„ARAL,231,Dorado de altura,"3,000,000",,0.02,B,BN,CHD
2017,10,3,74,CHA„ARAL,204,Breca o Vilagay,"1,500,000",,0.01,B,BN,CHD
2017,10,3,74,CHA„ARAL,227,Congrio colorado,"3,500,000",,0.01,B,BN,CHD
2017,10,3,74,CHA„ARAL,236,Lenguado de ojos chicos,"4,000,000",,0.02,B,BN,CHD
2017,10,3,74,CHA„ARAL,226,Cojinoba del norte,"3,500,000",,0.02,B,BN,CHD
2017,10,3,74,CHA„ARAL,207,Apa–ado,"3,500,000",,0.01,B,BN,CHD
2017,10,3,74,CHA„ARAL,252,Vieja o mulata,"4,000,000",,0.08,B,BN,CHD
2017,10,3,74,CHA„ARAL,220,Cabrilla,"2,500,000",,0.01,B,BN,CHD
2017,10,3,74,CHA„ARAL,273,Rollizo,"2,500,000",,0.01,B,BN,CHD
2017,10,3,74,CHA„ARAL,280,Sargo,"1,500,000",,0.01,B,BN,CHD
2017,10,3,74,CHA„ARAL,258,Pejegallo,"1,000,000",,0.01,B,BN,CHD
2017,10,3,74,CHA„ARAL,204,Breca o Vilagay,"2,000,000",,0.01,B,BN,CHD
2017,10,5,216,QUINTAY,229,Congrio negro,"2,000,000",,0.01,B,BN,CHD
2017,10,5,216,QUINTAY,227,Congrio colorado,"4,500,000",,0.01,B,BN,CHD
2017,10,5,216,QUINTAY,242,Merluza comœn,"3,000,000",,0.01,B,BN,CHD
2017,10,7,268,DUAO,242,Merluza comœn,"784,000",,,B,BN,CHD
2017,10,8,336,SAN VICENTE,820,Piure,"250,000",,0.5,B,BN,CHD
2017,10,8,336,SAN VICENTE,820,Piure,"250,000",,0.6,B,BN,CVHD
2017,10,8,306,COLIUMO,217,Bacalao de profundidad,"10,500,000",,1.07,L,BN,PP
2017,10,8,306,COLIUMO,653,Jaiba peluda,"1,500,000",,0.03,B,BN,CHD
2017,10,8,308,COCHOLGUE,142,Huiro palo,"900,000",,11,B,AM,PP
2017,10,8,350,LO ROJAS,444,Huepo o navaja de mar,"950,000",,9,B,BN,CHD - PP
2017,10,8,350,LO ROJAS,465,Navajuela,"550,000",,150,B,BN,CHD - PP
2017,10,8,350,LO ROJAS,234,Jurel,"550,000",,15,B - L,BN,CHD - PP
2017,10,8,350,LO ROJAS,407,Juliana o tawera,"120,000",,40,B,BN,CHD - PP
2017,10,8,350,LO ROJAS,242,Merluza comœn,"500,000",,,L,BN,CHD - PP
2017,10,8,350,LO ROJAS,276,Sardina comœn,"100,000",,,L,BN,CHD - PP
2017,10,8,350,LO ROJAS,653,Jaiba peluda,"940,000",,0.1,B,BN,CHD - PP
2017,10,8,350,LO ROJAS,445,Jibia o calamar rojo,"300,000",,1.5,L,BN,CHD - PP
2017,10,8,350,LO ROJAS,274,Reineta,"2,500,000",,10,B - L,BN,CHD - PP
2017,10,8,350,LO ROJAS,444,Huepo o navaja de mar,"950,000",,11,B,BN,CHD - PP
2017,10,8,350,LO ROJAS,465,Navajuela,"550,000",,93,B,,CHD - PP
2017,10,8,350,LO ROJAS,234,Jurel,"550,000",,22,B - L,BN,CHD - PP
2017,10,8,350,LO ROJAS,407,Juliana o tawera,"120,000",,27,B,BN,CHD - PP
2017,10,8,350,LO ROJAS,242,Merluza comœn,"500,000",,,L,BN,CHD - PP
2017,10,8,350,LO ROJAS,276,Sardina comœn,"100,000",,,L,BN,PP
2017,10,8,350,LO ROJAS,205,Anchoveta,"100,000",,,L,BN,PP
2017,10,8,350,LO ROJAS,653,Jaiba peluda,"940,000",,0.1,B,BN,CHD - PP
2017,10,8,350,LO ROJAS,445,Jibia o calamar rojo,"300,000",,0.5,L,BN,CHD - PP
2017,10,8,350,LO ROJAS,274,Reineta,"3,400,000",,3,B - L,BN,CHD - PP
2017,10,8,336,LEBU,274,Reineta,"2,000,000",,94,B - L,BN,CHD - PP
2017,10,8,336,LEBU,274,Reineta,"1,000,000",,128,B - L,BN,CHD - PP
2017,10,8,336,LEBU,217,Bacalao de profundidad,"10,000,000",,,L,BN,PP
2017,10,9,388,QUEULE,282,Sierra,"200,000",,,L,,CHD
2017,10,9,388,QUEULE,230,Corvina,"1,500,000",,,L,,CHD
2017,10,9,388,QUEULE,226,Cojinoba del norte,"1,000,000",,1,L,BN,CHD
2017,10,9,388,QUEULE,258,Pejegallo,"800,000",,,L,,CHD
2017,10,9,388,QUEULE,274,Reineta,"1,000,000",,,L,,CHD
2017,10,9,388,QUEULE,282,Sierra,"200,000",,,L,,CHD
2017,10,9,388,QUEULE,230,Corvina,"1,200,000",,,L,,CHD
2017,10,9,388,QUEULE,226,Cojinoba del norte,"1,000,000",,1,L,BN,CHD
2017,10,9,388,QUEULE,258,Pejegallo,"800,000",,,L,,CHD
2017,10,9,388,QUEULE,274,Reineta,"1,000,000",,,L,,CHD
2017,10,14,412,NIEBLA,616,Centolla,"3,300,000",,1.86,L,BN,PP
2017,10,14,412,NIEBLA,282,Sierra,"600,000",,0.56,B,BN,CHD
2017,10,14,404,VALDIVIA,217,Bacalao de profundidad,"10,000,000",,0.33,L,BN,PP
2017,10,14,404,VALDIVIA,217,Bacalao de profundidad,"10,500,000",,0.83,L,BN,PP
2017,10,14,699,EL PIOJO,812,Pepino de mar,"400,000",,3.98,B,BN,PP
2017,10,10,429,ANAHUAC,274,Reineta,"1,000,000",,2.7,L,BN,CHD
2017,10,10,429,ANAHUAC,217,Bacalao de profundidad,"12,000,000",,2.74,L,BN,PP
2017,10,10,474,DALCAHUE,440,Culengue,"450,000",,1,L,BN,CHD
2017,10,10,474,DALCAHUE,228,Congrio dorado,"1,100,000",,0.04,L,BN,PP
2017,10,10,474,DALCAHUE,244,Merluza del sur o austral,"1,200,000",,0.14,L,BN,PP
2017,10,10,474,DALCAHUE,486,Pulpo del sur ,"1,100,000",,0.17,L,BN,CHD
2017,10,10,474,DALCAHUE,136,Luga roja,"350,000",20,3.1,L,BN,PP
2017,10,10,474,DALCAHUE,270,Robalo,"400,000",,0.3,L,BN,CHD
2017,10,10,474,DALCAHUE,406,Almeja,"100,000",,1.5,L,BN,CHD
2017,10,10,474,DALCAHUE,408,Tumbao,"300,000",,3,L,BN,CHD
2017,10,10,474,DALCAHUE,465,Navajuela,"500,000",,2.21,L,BN,CHD
2017,10,10,474,DALCAHUE,654,Jaiba marmola,"250,000",,2.01,L,BN,PP
2017,10,10,474,DALCAHUE,616,Centolla,"4,500,000",,0.04,L,BN,CHD
2017,10,10,474,DALCAHUE,130,Pelillo,"50,000",50,16.79,L,BN,PP
2017,10,10,474,DALCAHUE,430,Chorito,"180,000",,0.27,L,BN,CHD
2017,10,10,474,DALCAHUE,416,Caracol palo palo,"200,000",,0.01,L,BN,CHD
2017,10,10,474,DALCAHUE,450,Lapa,"100,000",,0.1,L,BN,CHD
2017,10,10,573,LA VEGA,274,Reineta,"1,200,000",,5,L,BN,CHD
2017,10,10,573,LA VEGA,406,Almeja,"300,000",,2,L,BN,CHD
2017,10,10,494,QUELLîN,406,Almeja,"280,000",,14.07,L,BN,PP
2017,10,10,494,QUELLîN,406,Almeja,"320,000",,32.04,L,BN,CHD
2017,10,10,494,QUELLîN,406,Almeja,"320,000",,1.32,L,BN,CHD
2017,10,10,494,QUELLîN,406,Almeja,"310,000",,3.35,L,BN,CHD
2017,10,10,494,QUELLîN,136,Luga roja,"280,000",20,16.19,L,BN,PP
2017,10,10,494,QUELLîN,430,Chorito,"180,000",,1.84,L,BN,CHD
2017,10,11,514,PUERTO AYSEN,406,Almeja,"380,000",,,L,BN,PP
2017,10,11,514,PUERTO AYSEN,267,Puye,"8,500,000",,,L,,PP
2017,10,11,514,PUERTO AYSEN,425,Cholga,"150,000",,,L,,PP
2017,10,11,514,PUERTO AYSEN,435,Choro,"150,000",,,L,,PP
2017,10,11,514,PUERTO AYSEN,270,Robalo,"700,000",,,L,,PP
2017,10,11,514,PUERTO AYSEN,440,Culengue,"250,000",,,L,,PP
2017,10,11,514,PUERTO AYSEN,244,Merluza del sur o austral,"1,100,000",,,L,,PP
2017,10,11,514,PUERTO AYSEN,228,Congrio dorado,"1,400,000",,,L,BN,PP
2017,10,11,514,PUERTO AYSEN,275,Sardina austral o del sur,"70,000",,,L,BN,PP
2017,10,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,,PP
2017,10,11,514,PUERTO AYSEN,136,Luga roja,"270,000",20,,L,,PP
