PRECIOS DE PRIMERA TRANSACCIÓN ,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,
2014,,,,,,,,,,,,
,,,,,,,,,,,,
AÑO,MES,REGIÓN,Codigo Caleta,Nom_caleta,Codigo especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO
,,,,,,,,HUMEDAD,,B - L - O,BN - AM,CHD - PP
2014,12,8,350,LO ROJAS,236,Lenguado de ojos chicos,"4,900,000",,0.1,B,BN,CHD
2014,12,8,350,LO ROJAS,274,Reineta,"1,300,000",,6.3,B - L,BN,CHD - PP
2014,12,8,374,LEBU,274,Reineta,"800,000",,24,B - L,BN,CHD
2014,12,8,374,LEBU,274,Reineta,"650,000",,50,B - L,BN,CHD
2014,12,8,374,LEBU,445,Jibia o calamar rojo,"140,000",,21,B,BN,PP
2014,12,9,388,QUEULE,282,Sierra,"250,000",,1,L,,CHD
2014,12,9,388,QUEULE,230,Corvina,"1,800,000",,1,L,,CHD
2014,12,9,388,QUEULE,258,Pejegallo,"600,000",,1,L,,CHD
2014,12,9,388,QUEULE,274,Reineta,"600,000",,1,L,,CHD
2014,12,9,388,QUEULE,242,Merluza común,"450,000",,1,L,,CHD
2014,12,12,536,PUERTO NATALES,616,Centolla,"6,100,000",,35,O,BN,PP
2014,12,12,536,PUERTO NATALES,406,Almeja,"250,000",,15,O,BN,PP
2014,12,12,536,PUERTO NATALES,270,Robalo,"1,000,000",,0.1,B,BN,CHD
2014,12,12,536,PUERTO NATALES,244,Merluza del sur,"1,100,000",,1.7,L,BN,PP
2014,12,12,536,PUERTO NATALES,406,Almeja,"250,000",,10,L,BN,PP
2014,12,12,534,PUNTA ARENAS,444,Huepo o navaja de mar,"550,000",,2.21,B,BN,PP
2014,12,12,534,PUNTA ARENAS,406,Almeja,"450,000",,2.45,O,BN,PP
2014,12,12,534,PUNTA ARENAS,616,Centolla,"6,800,000",,4.35,O,BN,PP
