PRECIOS DE PRIMERA TRANSACCI”N ,,,,,,,,,,,,,
SECTOR ARTESANAL,,,,,,,,,,,,,
2016,,,,,,,,,,,,,
,,,,,,,,,,,,,
AãO,MES,REGI”N,Codigo Caleta,Nom_caleta,Codigo especie,Nom_Especie,PRECIO ($/ton),%,CANTIDAD (ton),ORIGEN INFORMACION,,DESTINO RECURSO,
,,,,,,,,HUMEDAD,,B - L - O,BN - AM,CHD - PP,
2016,7,3,78,HUASCO,227,Congrio colorado,"3,000,000",,,B,BN,CHD,
2016,7,3,78,HUASCO,425,Cholga,"1,000,000",,,B,BN,CHD,
2016,7,3,78,HUASCO,242,Merluza comun,"1,000,000",,,B,BN,CHD,
2016,7,5,230,SAN ANTONIO,445,Jibia o calamar rojo ,"1,750,000",,,B - L,BN,PP,
2016,7,5,230,SAN ANTONIO,651,Jaiba limon,"1,000,000",,,B,BN,CHD,
2016,7,5,230,SAN ANTONIO,242,Merluza comun,"1,000,000",,,B - L,BN,CHD,
2016,7,5,230,SAN ANTONIO,229,Congrio negro,"1,200,000",,,B - L,BN,CHD,
2016,7,5,230,SAN ANTONIO,227,Congrio colorado,"3,500,000",,,B,BN,CHD,
2016,7,5,230,SAN ANTONIO,284,Tiburon o marrajo,"1,100,000",,,L,BN,CHD,
2016,7,5,230,SAN ANTONIO,266,Albacora o pez espada,"1,800,000",,,L,BN,PP,
2016,7,5,230,SAN ANTONIO,208,Atun aleta amarilla,"1,200,000",,,L,BN,CHD,
2016,7,6,251,BUCALEMU,242,Merluza comun,"714,285",,,B,BN,CHD,
2016,7,6,251,BUCALEMU,282,Sierra,"700,000",,,B,BN,CHD,
2016,7,7,286,CURANIPE,242,Merluza comun,"178,889",,0.97,B,BN,CHD,
2016,7,7,286,CURANIPE,242,Merluza comun,"250,000",,0.68,B,BN,CHD,
2016,7,7,268,DUAO,242,Merluza comun,"259,300",,0.01,B,BN,CHD,
2016,7,7,268,DUAO,282,Sierra,"500,000",,0.01,B,BN,CHD,
2016,7,7,268,DUAO,242,Merluza comun,"740,700",,0.01,B,BN,CHD,
2016,7,7,268,DUAO,242,Merluza comun,"370,400",,0.01,B,BN,CHD,
2016,7,7,268,DUAO,282,Sierra,"410,000",,0.01,B,BN,CHD,
2016,7,7,268,DUAO,242,Merluza comun,"370,400",,0.01,B,BN,CHD,
2016,7,7,268,DUAO,242,Merluza comun,"370,400",,0.01,B,BN,CHD,
2016,7,7,268,DUAO,242,Merluza comun,"240,700",,0.01,B,BN,CHD,
2016,7,7,636,MAGUILLINES,242,Merluza comun,"259,000",,1,B,BN,CHD,
2016,7,8,336,SAN VICENTE,820,Piure,"200,000",,0.55,B,BN,CHD,
2016,7,8,336,SAN VICENTE,644,Picoroco,"350,000",,0.75,B,BN,CHD,
2016,7,8,336,SAN VICENTE,242,Merluza comun,"400,000",,0.42,L,BN,CHD,
2016,7,8,336,SAN VICENTE,644,Picoroco,"400,000",,0.6,B,BN,CHD,
2016,7,8,336,SAN VICENTE,242,Merluza comun,"360,000",,0.28,L,BN,CHD,
2016,7,8,310,TOMÄ,242,Merluza comun,"536,000",,0.06,B,BN,CHD,
2016,7,8,310,TOMÄ,658,Jaiba reina,"800,000",,0.02,B,BN,CHD,
2016,7,8,310,TOMÄ,282,Sierra,"375,000",,0.2,B,BN,CHD,
2016,7,8,310,TOMÄ,425,Cholga,"2,000,000",,0.07,B,BN,CHD,
2016,7,8,304,DICHATO,227,Congrio colorado,"3,000,000",,0.02,B,BN,CHD,
2016,7,8,304,DICHATO,820,Piure,"250,000",,0.15,B,BN,CHD,
2016,7,8,350,LO ROJAS,654,Jaiba marmola,"960,000",,0.1,O,BN,CHD,
2016,7,8,350,LO ROJAS,406,Almeja,"1,000,000",,0.4,O,BN,CHD,
2016,7,8,350,LO ROJAS,242,Merluza comun,"464,286",,0.6,L,BN,CHD,
2016,7,8,350,LO ROJAS,658,Jaiba reina,"980,000",,0.4,O,BN,CHD,
2016,7,8,350,LO ROJAS,820,Piure,"450,000",,0.1,O,BN,CHD,
2016,7,8,350,LO ROJAS,653,Jaiba peluda,"940,000",,0.2,O,BN,CHD,
2016,7,8,350,LO ROJAS,425,Cholga,"600,000",,0.1,O,BN,CHD,
2016,7,8,374,LEBU,266,Albacora o pez espada,"2,000,000",,8,L,BN,PP,
2016,7,8,374,LEBU,274,Reineta,"2,100,000",,12,L,BN,PP,
2016,7,9,388,QUEULE,282,Sierra,"300,000",,1,L,,CHD,
2016,7,9,388,QUEULE,230,Corvina,"2,500,000",,1,L,,CHD,
2016,7,9,388,QUEULE,258,Pejegallo,"800,000",,1,L,,CHD,
2016,7,9,388,QUEULE,286,Tollo,"700,000",,1,L,,CHD,
2016,7,14,410,LOS MOLINOS,810,Erizo,"600,000",,0.06,B,BN,CHD,
2016,7,14,412,NIEBLA,260,Pejerrey de mar,"400,000",,0.23,B,BN,PP,
2016,7,14,412,NIEBLA,282,Sierra,"250,000",,0.05,B,BN,PP,
2016,7,14,699,EL PIOJO,465,Navajuela,"700,000",,0.01,B,BN,CHD,
2016,7,14,699,EL PIOJO,435,Choro,"300,000",,0.01,B,BN,CHD,
2016,7,14,699,EL PIOJO,425,Cholga,"350,000",,0.01,B,BN,CHD,
2016,7,14,699,EL PIOJO,430,Chorito,"300,000",,0.01,B,BN,CHD,
2016,7,14,699,EL PIOJO,425,Cholga,"350,000",,0.01,B,BN,CHD,
2016,7,14,699,EL PIOJO,465,Navajuela,"700,000",,0.01,B,BN,CHD,
2016,7,10,474,DALCAHUE,810,Erizo,"350,000",,4.38,L,BN,PP,
2016,7,10,474,DALCAHUE,425,Cholga,"90,000",,1.78,L,BN,CHD,
2016,7,10,474,DALCAHUE,406,Almeja,"350,000",,2.68,L,BN,PP,
2016,7,10,474,DALCAHUE,228,Congrio dorado,"1,900,000",,0.1,L,BN,CHD,
2016,7,10,456,ANCUD,406,Almeja,"300,000",,0.15,L,BN,CHD,
2016,7,11,514,PUERTO AYSEN,406,Almeja,"400,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,486,Pulpo del sur,"900,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,267,Puye,"8,500,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,425,Cholga,"140,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,435,Choro,"140,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,430,Chorito,"140,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,270,Robalo,"700,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,440,Culengue,"250,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,244,Merluza del sur,"1,100,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,228,Congrio dorado,"1,400,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,275,Sardina austral o del sur,"50,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,616,Centolla,"2,000,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,137,Luga negra o crespa,"160,000",30,,L,,PP,
2016,7,11,514,PUERTO AYSEN,136,Lucha cuchara o corta,"290,000",30,,L,,PP,
2016,7,11,514,PUERTO AYSEN,810,Erizo,"230,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,268,Raya volantin,"1,500,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,406,Almeja,"400,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,486,Pulpo del sur,"900,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,267,Puye,"8,500,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,425,Cholga,"140,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,435,Choro,"140,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,430,Chorito,"140,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,270,Robalo,"700,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,440,Culengue,"250,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,244,Merluza del sur,"1,100,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,228,Congrio dorado,"1,400,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,275,Sardina austral o del sur,"50,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,616,Centolla,"2,000,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,137,Luga negra o crespa,"160,000",30,,L,,PP,
2016,7,11,514,PUERTO AYSEN,136,Lucha cuchara o corta,"290,000",30,,L,,PP,
2016,7,11,514,PUERTO AYSEN,810,Erizo,"230,000",,,L,,PP,
2016,7,11,514,PUERTO AYSEN,268,Raya volantin,"1,500,000",,,L,,PP,
2016,7,12,534,PUNTA ARENAS,810,Erizo,"500,000",,10.9,O,BN,PP,
2016,7,12,534,PUNTA ARENAS,810,Erizo,"611,000",,7.06,O,BN,PP,
2016,7,12,534,PUNTA ARENAS,810,Erizo,"886,000",,2.4,O,BN,PP,
2016,7,12,534,PUNTA ARENAS,616,Centolla,"2,900,000",,1.15,O,BN,PP,
2016,7,12,534,PUNTA ARENAS,616,Centolla,"3,188,000",,3.75,O,BN,PP,
2016,7,12,534,PUNTA ARENAS,616,Centolla,"3,000,000",,0.14,O,BN,PP,
2016,7,12,534,PUNTA ARENAS,620,Centollon,"550,000",,10.4,O,BN,PP,
2016,7,12,534,PUNTA ARENAS,444,Huepo o navaja de mar,"600,000",,2.69,O,BN,PP,
2016,7,12,534,PUNTA ARENAS,810,Erizo,"666,000",,5.57,O,BN,PP,
2016,7,12,534,PUNTA ARENAS,810,Erizo,"555,000",,7.97,O,BN,PP,
2016,7,12,534,PUNTA ARENAS,616,Centolla,"3,426,000",,6.18,O,BN,PP,
2016,7,12,534,PUNTA ARENAS,620,Centollon,"825,000",,1.72,O,BN,PP,
2016,7,12,534,PUNTA ARENAS,620,Centollon,"550,000",,14.97,O,BN,PP,
2016,7,12,534,PUNTA ARENAS,616,Centolla,"3,500,000",,0.64,O,BN,PP,
2016,7,12,534,PUNTA ARENAS,444,Huepo o navaja de mar,"600,000",,1.07,O,BN,PP,
2016,7,12,536,PUERTO NATALES,810,Erizo,"500,000",,600,L,BN,PP,
2016,7,12,536,PUERTO NATALES,270,Robalo,"1,500,000",,0.14,B,BN,CHD,
2016,7,12,536,PUERTO NATALES,244,Merluza del sur,"1,800,000",,0.28,L,BN,CHD,
2016,7,12,536,PUERTO NATALES,228,Congrio dorado,"1,400,000",,4.9,B,BN,PP,
2016,7,12,536,PUERTO NATALES,810,Erizo,"500,000",,550,L,BN,PP,
2016,7,12,536,PUERTO NATALES,244,Merluza del sur,"1,800,000",,0.6,B,BN,CHD,
2016,7,12,536,PUERTO NATALES,616,Centolla,"3,100,000",,50,L,BN,PP,
2016,8,15,4,ARICA,226,Cojinoba del norte,"4,000,000",,0.08,B,BN,CHD,
2016,8,15,4,ARICA,214,Bonito,"1,500,000",,0.1,B,BN,CHD,
2016,8,15,4,ARICA,264,Pejezorro,"2,000,000",,0.08,B,BN,CHD,
2016,8,15,4,ARICA,234,Jurel,"2,500,000",,0.05,B,BN,CHD,
2016,8,15,4,ARICA,271,Rococo,"2,000,000",,0.05,B,BN,CHD,
2016,8,15,4,ARICA,218,Caballa,"1,500,000",,0.07,B,BN,CHD,
2016,8,15,4,ARICA,820,Piure,"700,000",,0.09,B,BN,CHD,
2016,8,15,4,ARICA,451,Lapa negra,"2,000,000",,0.06,B,BN,CHD,
2016,8,15,4,ARICA,214,Bonito,"1,500,000",,0.1,B,BN,CHD,
2016,8,15,4,ARICA,406,Almeja,"700,000",,0.09,B,BN,CHD,
2016,8,15,4,ARICA,271,Rococo,"2,000,000",,0.05,B,BN,CHD,
2016,8,1,8,RIQUELME,231,Dorado,"4,000,000",,0.2,L,BN,CHD,
2016,8,1,8,RIQUELME,284,Tiburon o marrajo,"2,500,000",,0.06,L,BN,CHD,
2016,8,1,8,RIQUELME,211,Azulejo,"1,500,000",,0.08,L,BN,CHD,
2016,8,1,8,RIQUELME,227,Congrio colorado,"7,000,000",,0.07,L,BN,CHD,
2016,8,1,8,RIQUELME,284,Tiburon o marrajo,"3,500,000",,0.08,L,BN,CHD,
2016,8,1,8,RIQUELME,211,Azulejo,"1,500,000",,0.15,L,BN,CHD,
2016,8,1,8,RIQUELME,221,Cabrilla comun,"2,500,000",,0.07,B,BN,CHD,
2016,8,1,8,RIQUELME,260,Pejerrey de mar,"160,000",,0.04,B,BN,CHD,
2016,8,1,10,CAVANCHA,485,Pulpo,"1,000,000",,1.2,B,BN,PP,
2016,8,1,10,CAVANCHA,406,Almeja,"500,000",,0.4,B,BN,CHD,
2016,8,2,56,TALTAL,141,Chascon o huiro negro,"260,000",35,1,O,BN,PP,
2016,8,2,56,TALTAL,142,Huiro palo,"250,000",35,1,O,BN,PP,
2016,8,2,56,TALTAL,451,Lapa negra,"600,000",,1,O,BN,PP,
2016,8,2,56,TALTAL,262,Pejeperro,"3,000,000",,1,B,BN,CHD,
2016,8,2,56,TALTAL,207,Apanado,"3,500,000",,1,B,BN,CHD,
2016,8,2,56,TALTAL,227,Congrio colorado,"3,500,000",,1,B,BN,CHD,
2016,8,2,56,TALTAL,231,Dorado,"2,600,000",,1,B - L,BN,CHD,
2016,8,2,56,TALTAL,226,Cojinoba del norte,"2,000,000",,1,,BN,CHD,
2016,8,2,56,TALTAL,221,Cabrilla comun,"1,800,000",,1,B,BN,CHD,
2016,8,2,56,TALTAL,810,Erizo,"480,000",,1,O,BN,CHD - PP,
2016,8,2,56,TALTAL,252,Vieja o mulata,"3,000,000",,1,B,BN,CHD,
2016,8,2,56,TALTAL,266,Albacora o pez espada,"2,500,000",,1,O,BN,CHD,
2016,8,2,56,TALTAL,485,Pulpo,"1,300,000",,1,O,BN,CHD - PP,
2016,8,2,56,TALTAL,236,Lenguado de ojos chicos,"3,500,000",,1,B,BN,CHD,
2016,8,2,56,TALTAL,141,Chascon o huiro negro,"240,000",35,1,O,BN,PP,
2016,8,2,56,TALTAL,142,Huiro palo,"260,000",35,1,O,BN,PP,
2016,8,2,56,TALTAL,451,Lapa negra,"600,000",,1,B - O,BN,PP,
2016,8,2,56,TALTAL,262,Pejeperro,"3,000,000",,1,B,BN,CHD,
2016,8,2,56,TALTAL,207,Apanado,"3,500,000",,1,B,BN,CHD,
2016,8,2,56,TALTAL,227,Congrio colorado,"3,300,000",,1,B,BN,CHD,
2016,8,2,56,TALTAL,231,Dorado,"2,600,000",,1,B - L,BN,CHD,
2016,8,2,56,TALTAL,226,Cojinoba del norte,"2,000,000",,1,B - L,BN,CHD,
2016,8,2,56,TALTAL,221,Cabrilla comun,"1,800,000",,1,B,BN,CHD,
2016,8,2,56,TALTAL,810,Erizo,"480,000",,1,O,BN,CHD - PP,
2016,8,2,56,TALTAL,252,Vieja o mulata,"3,000,000",,1,B,BN,CHD,
2016,8,2,56,TALTAL,266,Albacora o pez espada,"2,400,000",,1,O,BN,CHD,
2016,8,2,56,TALTAL,485,Pulpo,"1,400,000",,1,B - O,BN,CHD - PP,
2016,8,2,56,TALTAL,236,Lenguado de ojos chicos,"3,500,000",,1,B,BN,CHD,
2016,8,2,41,PUNTA ATALA,141,Chascon o huiro negro,"220,000",35,5.81,O,BN,PP,
2016,8,2,41,PUNTA ATALA,142,Huiro palo,"200,000",35,7.95,O,BN,PP,
2016,8,2,46,TOCOPILLA,451,Lapa negra,"900,000",,0.18,O,BN,PP,
2016,8,2,46,TOCOPILLA,485,Pulpo,"1,500,000",,0.53,O,BN,PP,
2016,8,2,38,HUACHAN,485,Pulpo,"1,500,000",,1.07,B,BN,PP,
2016,8,2,38,HUACHAN,810,Erizo,"300,000",,6,B,BN,PP,
2016,8,2,50,ANTOFAGASTA,141,Chascon o huiro negro,"240,000",35,,O,BN,PP,
2016,8,2,50,ANTOFAGASTA,485,Pulpo,"1,200,000",,,O,BN,PP,
2016,8,3,76,CALDERA,218,Caballa,"300,000",,,B,BN,PP,
2016,8,3,76,CALDERA,221,Cabrilla comun,"2,000,000",,,B,BN,CHD,
2016,8,3,76,CALDERA,273,Rollizo,"2,000,000",,,B,BN,CHD,
2016,8,3,76,CALDERA,229,Congrio negro,"1,500,000",,,B,BN,CHD,
2016,8,3,76,CALDERA,258,Pejegallo,"3,500,000",,,B,BN,CHD,
2016,8,3,76,CALDERA,236,Lenguado de ojos chicos,"6,000,000",,,B,BN,CHD,
2016,8,3,76,CALDERA,262,Pejeperro,"3,500,000",,,B,BN,CHD,
2016,8,3,76,CALDERA,226,Cojinoba del norte,"2,500,000",,,B,BN,CHD,
2016,8,3,76,CALDERA,230,Corvina,"3,000,000",,,B,BN,CHD,
2016,8,3,76,CALDERA,231,Dorado,"3,000,000",,,B,BN,CHD,
2016,8,3,76,CALDERA,252,Vieja o mulata,"3,500,000",,,B,BN,CHD,
2016,8,5,210,EL MEMBRILLO,242,Merluza comun,"1,200,000",,,B,BN,CHD,
2016,8,5,210,EL MEMBRILLO,445,Jibia o calamar rojo ,"170,000",,,B,BN,PP,
2016,8,5,210,EL MEMBRILLO,242,Merluza comun,"1,200,000",,,B,BN,CHD,
2016,8,5,210,EL MEMBRILLO,445,Jibia o calamar rojo ,"170,000",,,B,BN,PP,
2016,8,5,230,SAN ANTONIO,445,Jibia o calamar rojo ,"2,250,000",,,B - L,BN,PP,
2016,8,5,230,SAN ANTONIO,651,Jaiba limon,"1,000,000",,,B,BN,CHD,
2016,8,5,230,SAN ANTONIO,242,Merluza comun,"1,000,000",,,B - L,BN,CHD,
2016,8,5,230,SAN ANTONIO,229,Congrio negro,"1,200,000",,,B - L,BN,CHD,
2016,8,5,230,SAN ANTONIO,227,Congrio colorado,"3,500,000",,,B,BN,CHD,
2016,8,5,230,SAN ANTONIO,282,Sierra,"1,500,000",,,B - L,BN,CHD,
2016,8,5,230,SAN ANTONIO,284,Tiburon o marrajo,"1,200,000",,,L,BN,CHD,
2016,8,6,251,BUCALEMU,242,Merluza comun,"714,000",,0.27,B,BN,CHD,
2016,8,7,286,CURANIPE,242,Merluza comun,"1,692,963",,4.57,B,BN,CHD,
2016,8,7,268,DUAO,242,Merluza comun,"296,300",,0.01,B,BN,CHD,
2016,8,7,268,DUAO,242,Merluza comun,"296,300",,0.01,B,BN,CHD,
2016,8,7,268,DUAO,242,Merluza comun,"370,400",,0.01,B,BN,CHD,
2016,8,7,268,DUAO,230,Corvina,"2,000,000",,0.01,B,BN,CHD,
2016,8,7,268,DUAO,282,Sierra,"375,000",,0.01,B,BN,CHD,
2016,8,7,268,DUAO,242,Merluza comun,"556,000",,0.01,B,BN,CHD,
2016,8,7,268,DUAO,242,Merluza comun,"370,400",,0.01,B,BN,CHD,
2016,8,7,268,DUAO,242,Merluza comun,"296,300",,0.01,B,BN,CHD,
2016,8,7,268,DUAO,242,Merluza comun,"740,700",,0.01,B,BN,CHD,
2016,8,7,268,DUAO,242,Merluza comun,"740,800",,0.01,B,BN,CHD,
2016,8,7,268,DUAO,282,Sierra,"350,000",,0.01,B,BN,CHD,
2016,8,7,268,DUAO,242,Merluza comun,"555,600",,0.01,B,BN,CHD,
2016,8,7,268,DUAO,445,Jibia o calamar rojo ,"400,000",,0.01,B,BN,CHD,
2016,8,7,636,MAGUILLINES,230,Corvina,"3,000,000",,0.01,B,BN,CHD,
2016,8,7,636,MAGUILLINES,282,Sierra,"750,000",,0.01,B,BN,CHD,
2016,8,7,636,MAGUILLINES,242,Merluza comun,"1,111,111",,0.01,B,BN,CHD,
2016,8,8,336,SAN VICENTE,644,Picoroco,"200,000",,0.8,B,BN,CHD,
2016,8,8,336,SAN VICENTE,242,Merluza comun,"400,000",,0.7,L,BN,CHD,
2016,8,8,336,SAN VICENTE,644,Picoroco,"400,000",,0.25,B,BN,CHD,
2016,8,8,336,SAN VICENTE,242,Merluza comun,"535,000",,1.2,L,BN,CHD,
2016,8,8,310,TOME,242,Merluza comun,"536,000",,0.07,B,BN,CHD,
2016,8,8,310,TOME,407,Taquilla,"120,000",,2,B,BN,CHD,
2016,8,8,310,TOME,260,Pejerrey de mar,"100,000",,0.15,B,BN,CHD,
2016,8,8,310,TOME,425,Cholga,"2,000,000",,0.1,B,BN,CHD,
2016,8,8,298,COBQUECURA,227,Congrio colorado,"2,500,000",,0.02,B,BN,CHD,
2016,8,8,298,COBQUECURA,455,Loco,"250,000",,10.86,B,AM,CHD,
2016,8,8,298,COBQUECURA,655,Jaiba remadora,"700,000",,0.04,B,BN,CHD,
2016,8,8,350,LO ROJAS,655,Jaiba remadora,"820,000",,0.1,B - L,BN,CHD - PP,
2016,8,8,350,LO ROJAS,654,Jaiba marmola,"960,000",,0.1,B - L,BN,CHD - PP,
2016,8,8,350,LO ROJAS,234,Jurel,"500,000",,1,B - L,BN,CHD - PP,
2016,8,8,350,LO ROJAS,242,Merluza comun,"950,000",,2,L,BN,CHD - PP,
2016,8,8,350,LO ROJAS,658,Jaiba reina,"980,000",,0.1,B,BN,CHD - PP,
2016,8,8,350,LO ROJAS,653,Jaiba peluda,"940,000",,0.2,B,BN,CHD - PP,
2016,8,8,350,LO ROJAS,445,Jibia o calamar rojo ,"119,000",,10,L,BN,CHD - PP,
2016,8,8,350,LO ROJAS,655,Jaiba remadora,"820,000",,0.1,B - L,BN,CHD - PP,
2016,8,8,350,LO ROJAS,654,Jaiba marmola,"960,000",,0.4,B - L,BN,CHD - PP,
2016,8,8,350,LO ROJAS,234,Jurel,"500,000",,0.5,B - L,BN,CHD - PP,
2016,8,8,350,LO ROJAS,242,Merluza comun,"950,000",,7,L,BN,CHD - PP,
2016,8,8,350,LO ROJAS,282,Sierra,"900,000",,0.6,B - L,BN,CHD,
2016,8,8,350,LO ROJAS,658,Jaiba reina,"980,000",,0.1,B,BN,CHD - PP,
2016,8,8,350,LO ROJAS,653,Jaiba peluda,"940,000",,0.1,B,BN,CHD - PP,
2016,8,8,350,LO ROJAS,445,Jibia o calamar rojo ,"119,000",,5,L,BN,CHD - PP,
2016,8,8,336,LEBU,266,Albacora o pez espada,"2,600,000",,13,L,BN,PP,
2016,8,8,336,LEBU,274,Reineta,"3,000,000",,5,L,BN,CHD,
2016,8,8,336,LEBU,274,Reineta,"3,500,000",,13,L,BN,CHD,
2016,8,9,388,QUEULE,282,Sierra,"300,000",,1,L,,CHD,
2016,8,9,388,QUEULE,230,Corvina,"2,700,000",,1,L,,CHD,
2016,8,9,388,QUEULE,258,Pejegallo,"800,000",,1,L,,CHD,
2016,8,14,412,NIEBLA,258,Pejegallo,"700,000",,0.09,B,BN,PP,
2016,8,14,412,NIEBLA,227,Congrio colorado,"2,300,000",,0.03,B,BN,PP,
2016,8,14,412,NIEBLA,465,Navajuela,"700,000",,0.12,B,BN,CHD,
2016,8,14,412,NIEBLA,258,Pejegallo,"800,000",,2.97,L,BN,PP,
2016,8,10,474,DALCAHUE,435,Choro,"350,000",,3.75,L,BN,CHD,
2016,8,10,474,DALCAHUE,425,Cholga,"270,000",,2.11,L,BN,CHD,
2016,8,10,474,DALCAHUE,406,Almeja,"400,000",,1.4,L,BN,PP,
2016,8,10,474,DALCAHUE,654,Jaiba marmola,"250,000",,1.1,L,BN,CHD,
2016,8,10,474,DALCAHUE,258,Pejegallo,"450,000",,0.35,L,BN,CHD,
2016,8,10,474,DALCAHUE,274,Reineta,"2,500,000",,1.4,L,BN,CHD,
2016,8,10,474,DALCAHUE,444,Huepo o navaja de mar,"800,000",,1.32,L,BN,CHD,
2016,8,10,474,DALCAHUE,486,Pulpo del sur,"1,000,000",,0.21,L,BN,PP,
2016,8,10,474,DALCAHUE,616,Centolla,"2,800,000",,0.07,L,BN,PP,
2016,8,11,514,PUERTO AYSEN,406,Almeja,"400,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,486,Pulpo del sur,"900,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,267,Puye,"8,500,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,425,Cholga,"140,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,435,Choro,"140,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,430,Chorito,"140,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,270,Robalo,"700,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,440,Culengue,"250,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,244,Merluza del sur,"1,100,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,228,Congrio dorado,"1,400,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,275,Sardina austral o del sur,"50,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,616,Centolla,"2,000,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,137,Luga negra o crespa,"160,000",35,,L,,PP,
2016,8,11,514,PUERTO AYSEN,136,Lucha cuchara o corta,"290,000",35,,L,,PP,
2016,8,11,514,PUERTO AYSEN,810,Erizo,"230,000",35,,L,,PP,
2016,8,11,514,PUERTO AYSEN,268,Raya volantin,"1,500,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,406,Almeja,"400,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,486,Pulpo del sur,"900,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,267,Puye,"850,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,425,Cholga,"140,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,435,Choro,"140,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,430,Chorito,"140,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,270,Robalo,"700,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,440,Culengue,"250,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,244,Merluza del sur,"1,100,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,228,Congrio dorado,"1,400,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,275,Sardina austral o del sur,"50,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,654,Jaiba marmola,"170,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,616,Centolla,"2,000,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,137,Luga negra o crespa,"160,000",35,,L,,PP,
2016,8,11,514,PUERTO AYSEN,136,Lucha cuchara o corta,"290,000",35,,L,,PP,
2016,8,11,514,PUERTO AYSEN,810,Erizo,"230,000",,,L,,PP,
2016,8,11,514,PUERTO AYSEN,268,Raya volantin,"1,500,000",,,L,,PP,
2016,8,12,534,PUNTA ARENAS,616,Centolla,"4,155,000",,4.16,O,BN,PP,
2016,8,12,534,PUNTA ARENAS,616,Centolla,"4,382,000",,6.27,O,BN,PP,
2016,8,12,534,PUNTA ARENAS,620,Centollon,"550,000",,1.34,O,BN,PP,
2016,8,12,534,PUNTA ARENAS,620,Centollon,"850,000",,15.49,O,BN,PP,
2016,8,12,534,PUNTA ARENAS,810,Erizo,"527,000",,5.22,O,BN,PP,
2016,8,12,534,PUNTA ARENAS,810,Erizo,"611,000",,9.6,O,BN,PP,
2016,8,12,534,PUNTA ARENAS,616,Centolla,"4,720,000",,6.4,O,BN,PP,
2016,8,12,534,PUNTA ARENAS,616,Centolla,"4,400,000",,0.13,O,BN,PP,
2016,8,12,534,PUNTA ARENAS,616,Centolla,"3,900,000",,0.71,O,BN,PP,
2016,8,12,534,PUNTA ARENAS,620,Centollon,"550,000",,5.6,O,BN,PP,
